generation,leftchild,rightchild,abstime,betainit,betashift
420,t3,NA,3.27688,0.560282,0.0654912
420,t5,NA,3.15111,3.02893,-0.0982898
430,t2,t10,0,1.0183,-0.286192
430,t3,NA,3.27688,0.560282,0.0654912
430,t5,NA,3.15111,3.02893,-0.0982898
440,t2,t10,0,1.0183,-0.286192
440,t3,NA,3.27688,0.560282,0.0654912
440,t5,NA,3.15111,3.02893,-0.0982898
450,t2,t10,0,1.0183,-0.286192
450,t3,NA,3.27688,0.560282,0.0654912
450,t5,NA,3.15111,3.02893,-0.0982898
460,t2,t10,0,1.0183,-0.286192
460,t5,NA,3.15111,3.02893,-0.0982898
460,t1,NA,3.47201,0.723874,0.260088
470,t2,t10,0,1.0183,-0.286192
470,t5,NA,3.1933,3.02893,-0.0982898
470,t1,NA,3.46696,0.723874,0.260088
480,t2,t10,0,1.60514,-0.286192
480,t5,NA,3.1933,2.4748,-0.0982898
480,t1,NA,3.46696,0.723874,0.260088
490,t2,t10,0,1.60514,-0.286192
490,t1,NA,3.46696,0.723874,0.260088
500,t2,t10,0,1.60514,-0.286192
500,t1,NA,3.46696,0.942626,0.260088
510,t2,t10,0,1.60514,-0.286192
510,t1,NA,3.5013,0.942626,0.260088
520,t2,t10,0,1.60514,-0.286192
530,t2,t10,0,1.60514,-0.286192
540,t2,t10,0,1.60514,-0.286192
550,t2,t10,0,1.60514,-0.286192
560,t2,t10,0,1.60514,-0.286192
570,t2,t10,0,1.65756,-0.286192
580,t2,t10,0,1.65756,-0.286192
590,t2,t10,0,1.65756,-0.286192
600,t2,t10,0,1.65756,-0.286192
610,t2,t10,0,1.65756,0.0775626
620,t2,t10,0,1.65756,0.0775626
630,t2,t10,0,1.65756,0.0775626
640,t2,t10,0,1.03279,0.0775626
650,t2,t10,0,1.03279,0.0775626
660,t2,t10,0,1.03279,0.0775626
670,t2,t10,0,1.03279,0.0775626
670,t10,NA,0.428641,0.16565,0.128467
680,t2,t10,0,1.03279,0.0775626
680,t10,NA,0.428641,0.201255,0.128467
690,t2,t10,0,1.03279,0.0775626
690,t10,NA,0.428641,0.201255,0.128467
700,t2,t10,0,1.03279,0.0775626
700,t1,NA,1.15534,1.09372,-0.22301
700,t10,NA,0.428641,0.201255,0.128467
710,t2,t10,0,1.03279,0.0775626
710,t10,NA,0.428641,0.201255,-0.183243
720,t2,t10,0,1.03279,0.0775626
720,t10,NA,0.428641,0.201255,-0.250522
730,t2,t10,0,1.03279,0.0775626
730,t10,NA,0.428641,0.138356,-0.250522
740,t2,t10,0,1.03279,0.0775626
740,t10,NA,0.428641,0.138356,-0.250522
750,t2,t10,0,1.03279,0.0775626
750,t8,NA,3.38788,5.87691,-0.586147
750,t10,NA,0.428641,0.138356,-0.250522
760,t2,t10,0,1.01013,0.0775626
760,t8,NA,3.38788,5.87691,-0.586147
760,t10,NA,0.428641,0.138356,-0.250522
770,t2,t10,0,1.01013,0.0775626
770,t8,NA,3.38788,5.21293,-0.586147
770,t10,NA,0.428641,0.138356,-0.250522
780,t2,t10,0,1.01013,0.0775626
780,t8,NA,3.38788,5.21293,-0.586147
780,t10,NA,0.428641,0.138356,-0.250522
790,t2,t10,0,1.01013,0.0775626
790,t8,NA,3.38788,5.21293,-0.586147
790,t10,NA,0.428641,0.138356,0.118861
800,t2,t10,0,1.01013,0.0775626
800,t8,NA,3.38788,5.21293,-0.586147
800,t10,NA,0.428641,0.138356,0.118861
810,t2,t10,0,1.01013,0.0775626
810,t8,NA,3.37569,5.21293,-0.586147
810,t10,NA,0.428641,0.138356,0.118861
820,t2,t10,0,1.01013,0.0775626
820,t8,NA,3.37569,5.21293,-0.586147
820,t10,NA,0.428641,0.153283,0.118861
830,t2,t10,0,1.01013,0.0775626
830,t8,NA,3.37569,5.21293,-0.586147
830,t10,NA,0.428641,0.309925,0.118861
840,t2,t10,0,1.01013,0.0775626
840,t8,NA,3.37569,5.21293,-0.586147
840,t10,NA,0.428641,0.309925,0.118861
850,t2,t10,0,1.01013,0.0775626
850,t8,NA,3.37569,5.21293,-0.586147
850,t10,NA,0.428641,0.309925,0.118861
860,t2,t10,0,1.01013,0.0775626
860,t8,NA,3.37569,5.21293,-0.586147
860,t10,NA,0.428641,0.309925,-0.433303
870,t2,t10,0,1.01013,0.0775626
870,t8,NA,3.37569,5.21293,-0.586147
870,t10,NA,0.428641,0.309925,-0.433303
880,t2,t10,0,1.01013,0.0775626
880,t8,NA,3.39888,5.21293,-0.586147
880,t10,NA,0.428641,0.19088,-0.433303
890,t2,t10,0,1.01013,0.0775626
890,t8,NA,3.39888,5.11029,-0.586147
890,t10,NA,0.428641,0.19088,-0.433303
900,t2,t10,0,1.01013,0.0775626
900,t8,NA,3.39888,5.11029,-0.586147
900,t10,NA,0.428641,0.19088,-0.352145
910,t2,t10,0,1.01013,0.0775626
910,t8,NA,3.39888,5.11029,-0.586147
910,t10,NA,0.428641,0.19088,-0.352145
920,t2,t10,0,1.01013,0.0775626
920,t8,NA,3.39888,3.89383,-0.586147
920,t1,NA,0.610042,0.797631,-0.536868
920,t10,NA,0.428641,0.19088,-0.352145
930,t2,t10,0,1.52628,0.0775626
930,t8,NA,3.39888,3.89383,-0.586147
930,t1,NA,0.610042,0.797631,-0.536868
930,t10,NA,0.428641,0.19088,-0.352145
940,t2,t10,0,1.52628,0.0775626
940,t8,NA,3.39888,3.89383,-0.586147
940,t1,NA,0.610042,0.797631,-0.536868
940,t10,NA,0.428641,0.19088,-0.352145
950,t2,t10,0,1.52628,0.0775626
950,t8,NA,3.39888,3.37423,-0.586147
950,t1,NA,0.610042,0.797631,-0.536868
960,t2,t10,0,1.52628,0.0775626
960,t8,NA,3.39888,3.37423,-0.586147
960,t1,NA,0.610042,0.797631,-0.536868
970,t2,t10,0,1.52628,0.0775626
970,t8,NA,3.39888,3.37423,-0.586147
970,t1,NA,0.610042,0.797631,-0.536868
980,t2,t10,0,1.52628,0.0775626
980,t8,NA,3.39888,3.15124,-0.586147
980,t1,NA,0.610042,0.797631,-0.536868
990,t2,t10,0,1.07555,0.0775626
990,t8,NA,3.39888,3.15124,-0.586147
1000,t2,t10,0,0.415317,0.200159
1000,t2,NA,2.34016,1.66928,-0.211064
1000,t10,NA,0.527669,7.46789,0.146374
1010,t2,t10,0,0.415317,0.200159
1010,t2,NA,2.34016,1.66928,-0.211064
1010,t10,NA,0.588266,7.46789,0.146374
1020,t2,t10,0,0.415317,0.200159
1020,t2,NA,2.34016,1.66928,-0.211064
1020,t10,NA,0.588266,7.46789,0.146374
1030,t2,t10,0,0.415317,0.200159
1030,t2,NA,2.34016,1.66928,-0.211064
1030,t10,NA,0.588266,7.46789,0.146374
1040,t2,t10,0,0.415317,0.200159
1040,t2,NA,2.34016,1.66928,-0.192995
1040,t10,NA,0.588266,7.46789,0.146374
1050,t2,t10,0,0.415317,0.200159
1050,t2,NA,2.34016,1.66928,-0.192995
1050,t10,NA,0.588266,7.46789,0.146374
1060,t2,t10,0,0.415317,0.200159
1060,t2,NA,2.34016,2.70878,-0.192995
1060,t10,NA,0.588266,7.46789,0.146374
1070,t2,t10,0,0.415317,0.200159
1070,t4,NA,3.49145,2.70878,-0.192995
1070,t10,NA,0.588266,8.81148,0.146374
1080,t2,t10,0,0.415317,0.200159
1080,t4,NA,3.49145,2.70878,-0.192995
1080,t10,NA,0.588266,8.81148,0.146374
1090,t2,t10,0,0.415317,0.200159
1090,t4,NA,3.49145,2.70878,-0.192995
1090,t10,NA,0.588266,8.81148,0.146374
1100,t2,t10,0,0.415317,0.200159
1100,t4,NA,3.43278,2.70878,-0.192995
1100,t10,NA,0.588266,8.81148,0.146374
1110,t2,t10,0,0.415317,0.200159
1110,t10,NA,0.588266,8.81148,0.146374
1120,t2,t10,0,0.681327,0.200159
1120,t10,NA,0.422405,8.81148,0.146374
1130,t2,t10,0,0.681327,0.200159
1130,t10,NA,0.422405,8.81148,0.146374
1140,t2,t10,0,0.681327,0.200159
1140,t10,NA,0.422405,8.81148,0.146374
1150,t2,t10,0,0.681327,0.200159
1150,t10,NA,0.374461,8.81148,0.146374
1160,t2,t10,0,0.681327,0.200159
1160,t10,NA,0.374461,8.81148,-0.272227
1170,t2,t10,0,0.520923,0.200159
1170,t10,NA,0.314832,8.81148,-0.272227
1180,t2,t10,0,0.520923,0.200159
1180,t10,NA,0.314832,8.81148,-0.272227
1190,t2,t10,0,0.520923,0.200159
1200,t2,t10,0,0.581652,0.200159
1210,t2,t10,0,0.581652,0.200159
1220,t2,t10,0,0.581652,0.200159
1230,t2,t10,0,0.581652,0.200159
1240,t2,t10,0,0.648728,0.200159
1250,t2,t10,0,0.648728,0.200159
1260,t2,t10,0,0.648728,0.200159
1260,t10,NA,1.93513,0.74277,0.275485
1270,t2,t10,0,0.648728,0.200159
1270,t10,NA,1.93513,0.74277,-0.231431
1280,t2,t10,0,0.648728,0.200159
1280,t10,NA,1.93513,0.74277,-0.231431
1290,t2,t10,0,0.648728,0.200159
1290,t3,NA,3.19895,0.74277,-0.231431
1300,t2,t10,0,0.648728,0.200159
1300,t3,NA,3.19895,0.891333,-0.231431
1310,t2,t10,0,0.648728,0.200159
1310,t3,NA,3.19895,0.891333,-0.231431
1320,t2,t10,0,0.648728,0.200159
1320,t3,NA,3.19895,1.06122,-0.231431
1330,t2,t10,0,0.648728,0.200159
1330,t3,NA,3.19895,1.06122,-0.231431
1330,t1,NA,2.47513,5.45179,-0.109748
1340,t2,t10,0,0.648728,0.200159
1340,t3,NA,3.19895,1.37113,-0.231431
1340,t1,NA,2.47513,3.64262,-0.109748
1350,t2,t10,0,0.648728,0.200159
1350,t3,NA,3.19895,1.37113,-0.231431
1350,t1,NA,2.47513,3.64262,-0.109748
1360,t2,t10,0,0.648728,0.200159
1360,t3,NA,3.19895,1.37113,-0.231431
1360,t1,NA,2.47513,3.64262,-0.109748
1370,t2,t10,0,0.648728,0.200159
1370,t3,NA,3.19895,1.37113,-0.231431
1370,t1,NA,2.47513,3.64262,-0.109748
1380,t2,t10,0,0.648728,0.200159
1380,t3,NA,3.19895,1.37113,-0.231431
1380,t1,NA,2.47513,3.64262,-0.109748
1390,t2,t10,0,0.648728,0.200159
1390,t3,NA,3.19895,1.37113,-0.231431
1390,t1,NA,2.43394,3.64262,-0.109748
1400,t2,t10,0,0.648728,0.200159
1400,t3,NA,3.19895,1.37113,-0.231431
1400,t1,NA,2.43394,3.64262,-0.109748
1410,t2,t10,0,0.648728,0.200159
1410,t3,NA,3.19895,1.37113,-0.231431
1410,t1,NA,2.43394,4.40774,-0.109748
1420,t2,t10,0,0.648728,0.200159
1420,t3,NA,3.19895,1.37113,-0.231431
1420,t1,NA,2.43394,4.90564,-0.109748
1430,t2,t10,0,0.648728,0.200159
1430,t3,NA,3.19895,1.37113,-0.231431
1430,t1,NA,2.43394,4.90564,-0.109748
1440,t2,t10,0,0.648728,0.200159
1440,t3,NA,3.19895,1.37113,-0.231431
1440,t1,NA,2.43394,4.58567,-0.109748
1450,t2,t10,0,0.648728,0.200159
1450,t3,NA,3.19895,1.37113,-0.231431
1450,t1,NA,2.43394,4.58567,-0.109748
1450,t10,NA,0.0123103,4.28322,0.523432
1460,t2,t10,0,0.648728,0.200159
1460,t3,NA,3.19895,1.37113,-0.231431
1460,t1,NA,2.43394,4.58567,-0.109748
1460,t10,NA,0.0123103,4.28322,0.523432
1470,t2,t10,0,0.648728,0.200159
1470,t3,NA,3.19895,1.37113,-0.231431
1470,t1,NA,2.43394,4.58567,-0.109748
1470,t10,NA,0.0123103,4.28322,0.523432
1480,t2,t10,0,0.648728,0.200159
1480,t1,NA,2.43394,4.58567,-0.109748
1480,t10,NA,0.0123103,6.73376,0.523432
1490,t2,t10,0,0.648728,0.200159
1490,t1,NA,2.43394,4.58567,-0.109748
1490,t10,NA,0.0123103,6.73376,0.523432
1500,t2,t10,0,0.648728,0.200159
1500,t1,NA,2.43394,4.58567,-0.109748
1500,t10,NA,0.0123103,6.73376,0.523432
1510,t2,t10,0,0.648728,0.200159
1510,t1,NA,2.43394,4.58567,-0.109748
1510,t10,NA,0.0123103,6.73376,0.523432
1520,t2,t10,0,0.648728,0.545745
1520,t1,NA,2.43394,4.58567,-0.109748
1520,t10,NA,0.0123103,6.73376,0.523432
1530,t2,t10,0,0.472822,0.545745
1530,t1,NA,2.43394,4.58567,-0.109748
1530,t10,NA,0.0123103,6.73376,0.523432
1540,t2,t10,0,0.472822,0.545745
1540,t1,NA,2.43394,4.58567,-0.109748
1540,t10,NA,0.0123103,6.73376,-0.121255
1550,t2,t10,0,0.472822,0.545745
1550,t1,NA,2.43394,4.58567,-0.109748
1550,t10,NA,0.0123103,6.73376,0.104618
1560,t2,t10,0,0.472822,0.545745
1560,t1,NA,2.46375,4.58567,-0.109748
1560,t10,NA,0.0123103,6.73376,0.104618
1570,t2,t10,0,0.472822,0.545745
1570,t1,NA,2.52489,4.58567,-0.109748
1570,t10,NA,0.0123103,6.73376,0.104618
1580,t2,t10,0,0.534143,0.545745
1580,t1,NA,2.52489,4.58567,-0.109748
1580,t10,NA,0.0123103,6.73376,0.104618
1590,t2,t10,0,0.534143,0.545745
1590,t1,NA,2.54404,4.58567,-0.109748
1590,t10,NA,0.0123103,6.73376,0.104618
1600,t2,t10,0,0.534143,0.545745
1600,t1,NA,2.54404,4.58567,-0.109748
1600,t10,NA,0.0123103,6.73376,0.104618
1610,t2,t10,0,0.534143,0.545745
1610,t1,NA,2.54404,5.9474,-0.183423
1610,t10,NA,0.0123103,6.73376,0.104618
1620,t2,t10,0,0.534143,0.545745
1620,t1,NA,2.54404,5.9474,-0.183423
1620,t10,NA,0.0123103,6.73376,0.104618
1630,t2,t10,0,0.671816,0.545745
1630,t1,NA,2.54404,6.95202,-0.183423
1630,t10,NA,0.0123103,6.73376,0.104618
1640,t2,t10,0,0.671816,0.545745
1640,t1,NA,2.54404,6.95202,-0.183423
1640,t10,NA,0.0123103,6.73376,0.104618
1650,t2,t10,0,0.671816,0.545745
1650,t1,NA,2.54404,6.95202,-0.183423
1650,t10,NA,0.0123103,6.73376,0.104618
1660,t2,t10,0,0.671816,0.545745
1660,t1,NA,2.54404,6.95202,-0.183423
1660,t10,NA,0.0123103,6.73376,0.104618
1670,t2,t10,0,0.671816,0.545745
1670,t1,NA,2.54404,6.95202,-0.183423
1680,t2,t10,0,0.671816,0.545745
1680,t1,NA,2.49629,6.95202,-0.183423
1690,t2,t10,0,0.671816,0.545745
1690,t1,NA,2.56325,6.95202,-0.183423
1700,t2,t10,0,0.671816,0.545745
1700,t1,NA,2.56325,6.6942,-0.183423
1710,t2,t10,0,0.671816,0.545745
1710,t1,NA,2.59893,6.6942,-0.183423
1720,t2,t10,0,0.671816,0.545745
1720,t4,NA,3.3646,2.15295,-0.034129
1730,t2,t10,0,0.671816,0.83223
1740,t2,t10,0,0.671816,0.83223
1750,t2,t10,0,0.671816,0.83223
1760,t2,t10,0,0.671816,0.83223
1770,t2,t10,0,0.671816,0.83223
1780,t2,t10,0,0.671816,0.83223
1790,t2,t10,0,0.671816,0.83223
1800,t2,t10,0,0.85341,0.83223
1810,t2,t10,0,0.598185,0.83223
1820,t2,t10,0,0.598185,0.83223
1830,t2,t10,0,0.598185,0.83223
1840,t2,t10,0,0.598185,0.359037
1850,t2,t10,0,0.598185,0.359037
1860,t2,t10,0,0.598185,0.359037
1870,t2,t10,0,0.445315,0.359037
1880,t2,t10,0,0.445315,0.359037
1880,t2,t9,1.36629,1.4213,-0.0678574
1890,t2,t10,0,0.445315,0.359037
1890,t9,t5,1.42159,1.4213,-0.0678574
1900,t2,t10,0,0.445315,0.359037
1900,t9,t5,1.45932,1.4213,-0.0678574
1910,t2,t10,0,0.445315,0.359037
1910,t9,t5,1.4734,1.4213,-0.0678574
1920,t2,t10,0,0.445315,0.359037
1920,t9,t5,1.54656,1.4213,-0.0678574
1930,t2,t10,0,0.445315,0.359037
1930,t9,t5,1.54656,1.4213,-0.0678574
1940,t2,t10,0,0.646926,0.359037
1950,t2,t10,0,0.654942,0.359037
1960,t2,t10,0,0.654942,0.359037
1970,t2,t10,0,0.654942,0.359037
1980,t2,t10,0,0.654942,0.359037
1990,t2,t10,0,0.654942,0.359037
2000,t2,t10,0,0.751366,0.0775626
2010,t2,t10,0,0.557668,0.0775626
2020,t2,t10,0,0.557668,0.0775626
2030,t2,t10,0,0.557668,0.0775626
2040,t2,t10,0,0.40982,0.0775626
2050,t2,t10,0,0.661816,0.0775626
2060,t2,t10,0,1.01436,0.0775626
2070,t2,t10,0,1.01436,0.0775626
2070,t10,NA,1.54481,0.230519,-0.0400241
2080,t2,t10,0,1.01436,0.0775626
2080,t10,NA,1.54481,0.230519,-0.0400241
2090,t2,t10,0,0.776283,0.0775626
2090,t10,NA,1.54481,0.230519,-0.00295688
2100,t2,t10,0,0.776283,0.0775626
2110,t2,t10,0,0.776283,0.0775626
2120,t2,t10,0,0.776283,0.0775626
2130,t2,t10,0,0.776283,0.0775626
2140,t2,t10,0,0.776283,0.0775626
2150,t2,t10,0,0.776283,0.0775626
2160,t2,t10,0,0.776283,0.0775626
2170,t2,t10,0,0.776283,0.0775626
2180,t2,t10,0,0.776283,0.0775626
2190,t2,t10,0,0.776283,0.0775626
2200,t2,t10,0,0.538453,0.0775626
2200,t1,NA,2.13513,5.09087,-0.568991
2210,t2,t10,0,0.538453,0.3699
2210,t1,NA,2.13513,5.09087,-0.568991
2220,t2,t10,0,0.538453,0.3699
2220,t1,NA,2.21684,5.09087,-0.568991
2230,t2,t10,0,0.538453,0.3699
2230,t1,NA,2.21684,5.09087,-0.568991
2240,t2,t10,0,0.538453,0.3699
2240,t1,NA,2.21684,5.09087,-0.568991
2250,t2,t10,0,0.538453,0.3699
2250,t1,NA,2.30437,5.09087,-0.568991
2260,t2,t10,0,0.538453,0.3699
2260,t1,NA,2.30437,5.54538,-0.568991
2270,t2,t10,0,0.538453,0.3699
2270,t9,t5,1.51706,4.05213,-0.470871
2280,t2,t10,0,0.538453,0.3699
2280,t9,t5,1.51706,4.05213,-0.470871
2290,t2,t10,0,0.538453,0.3699
2290,t9,t5,1.51706,4.05213,-0.470871
2300,t2,t10,0,0.538453,0.3699
2300,t9,t5,1.48386,4.05213,-0.470871
2300,t10,NA,0.0388819,2.84112,-0.51748
2310,t2,t10,0,0.538453,0.3699
2310,t9,t5,1.48386,4.05213,-0.470871
2310,t10,NA,0.0388819,1.88605,0.214542
2320,t2,t10,0,0.538453,0.3699
2320,t9,t5,1.48386,4.05213,-0.470871
2320,t10,NA,0.0388819,1.26636,0.214542
2330,t2,t10,0,0.538453,0.3699
2330,t9,t5,1.48386,4.05213,-0.222992
2330,t10,NA,0.0388819,1.26636,0.214542
2340,t2,t10,0,0.538453,0.3699
2340,t9,t5,1.48386,4.05213,-0.222992
2340,t10,NA,0.0388819,1.26636,0.214542
2350,t2,t10,0,0.538453,0.3699
2350,t9,t5,1.48386,4.05213,-0.222992
2350,t10,NA,0.0388819,1.26636,0.214542
2360,t2,t10,0,0.538453,0.3699
2360,t9,t5,1.46255,4.05213,-0.222992
2360,t10,NA,0.0388819,1.26636,0.214542
2370,t2,t10,0,0.538453,0.3699
2370,t9,t5,1.46255,4.05213,-0.528334
2370,t10,NA,0.0388819,1.26636,0.214542
2380,t2,t10,0,0.350703,0.3699
2380,t9,t5,1.46255,4.05213,-0.528334
2380,t10,NA,0.0388819,1.26636,0.214542
2390,t2,t10,0,0.213427,0.3699
2390,t9,t5,1.46255,4.05213,-0.528334
2390,t10,NA,0.0388819,1.26636,0.214542
2400,t2,t10,0,0.213427,0.3699
2400,t9,t5,1.46255,4.05213,-0.528334
2400,t10,NA,0.0388819,1.40948,0.214542
2410,t2,t10,0,0.213427,0.3699
2410,t9,t5,1.46255,4.05213,-0.528334
2410,t10,NA,0.0388819,1.40948,0.214542
2420,t2,t10,0,0.213427,0.3699
2420,t9,t5,1.46255,4.05213,-0.528334
2420,t10,NA,0.118878,0.971568,0.214542
2430,t2,t10,0,0.213427,0.3699
2430,t9,t5,1.46255,4.05213,-0.528334
2430,t10,NA,0.118878,0.971568,0.214542
2440,t2,t10,0,0.213427,0.3699
2440,t9,t5,1.46255,4.05213,-0.528334
2440,t10,NA,0.118878,0.971568,0.214542
2450,t2,t10,0,0.213427,0.429624
2450,t9,t5,1.46255,4.05213,-0.528334
2450,t10,NA,0.197738,0.971568,0.214542
2460,t2,t10,0,0.213427,0.429624
2460,t9,t5,1.46255,4.05213,-0.528334
2460,t10,NA,0.197738,0.971568,0.214542
2470,t2,t10,0,0.213427,0.429624
2470,t9,t5,1.46255,4.05213,-0.775859
2470,t10,NA,0.197738,0.971568,0.214542
2480,t2,t10,0,0.213427,0.429624
2480,t9,t5,1.46255,4.05213,-0.775859
2480,t10,NA,0.197738,0.971568,0.214542
2490,t2,t10,0,0.213427,0.429624
2490,t9,t5,1.46255,4.05213,-0.775859
2490,t10,NA,0.197738,0.971568,0.214542
2500,t2,t10,0,0.213427,0.429624
2500,t9,t5,1.48413,4.05213,-0.775859
2500,t10,NA,0.197738,0.971568,0.214542
2510,t2,t10,0,0.213427,0.429624
2510,t5,t7,2.90376,0.698443,0.0664581
2510,t9,t5,1.48413,4.05213,-0.775859
2510,t10,NA,0.197738,0.971568,0.214542
2520,t2,t10,0,0.213427,0.429624
2520,t5,t7,2.90376,0.698443,0.0664581
2520,t9,t5,1.53064,4.05213,-0.775859
2520,t10,NA,0.197738,0.971568,0.214542
2530,t2,t10,0,0.213427,0.429624
2530,t5,t7,2.90376,0.698443,0.0664581
2530,t9,t5,1.53064,4.05213,-0.775859
2530,t10,NA,0.197738,0.971568,0.214542
2540,t2,t10,0,0.213427,0.429624
2540,t5,t7,2.90376,0.698443,0.0664581
2540,t9,t5,1.53064,4.05213,-0.775859
2540,t10,NA,0.197738,1.03263,0.214542
2550,t2,t10,0,0.213427,0.429624
2550,t5,t7,2.90376,0.698443,0.0664581
2550,t9,t5,1.49291,4.05213,-0.775859
2550,t10,NA,0.197738,1.03263,0.214542
2560,t2,t10,0,0.213427,0.429624
2560,t5,t7,2.90376,0.698443,0.0664581
2560,t9,t5,1.49291,4.05213,0.133663
2560,t10,NA,0.197738,1.03263,0.214542
2560,t10,NA,2.87928,1.48782,0.222197
2570,t2,t10,0,0.213427,0.429624
2570,t5,t7,2.90376,0.698443,0.0664581
2570,t9,t5,1.49291,4.05213,0.133663
2570,t10,NA,0.197738,1.03263,0.214542
2570,t10,NA,2.87928,2.70784,0.222197
2580,t2,t10,0,0.213427,0.429624
2580,t5,t7,2.90376,0.698443,0.0664581
2580,t9,t5,1.49291,4.05213,0.133663
2580,t10,NA,0.197738,1.03263,0.214542
2580,t10,NA,2.87928,2.70784,0.222197
2590,t2,t10,0,0.213427,0.429624
2590,t5,t7,2.90376,0.698443,0.0664581
2590,t9,t5,1.49291,4.05213,0.133663
2590,t10,NA,0.197738,1.03263,0.214542
2590,t10,NA,2.87928,3.6696,0.222197
2600,t2,t10,0,0.213427,0.429624
2600,t5,t7,2.90376,0.698443,0.0664581
2600,t9,t5,1.49291,4.05213,0.133663
2600,t10,NA,0.197738,1.03263,0.214542
2600,t10,NA,2.87928,3.6696,0.222197
2610,t2,t10,0,0.213427,0.429624
2610,t3,NA,3.28623,3.37727,0.300211
2610,t5,t7,2.90376,0.698443,0.0664581
2610,t9,t5,1.49291,4.05213,0.133663
2610,t10,NA,0.197738,1.03263,0.214542
2610,t10,NA,2.87928,3.6696,0.222197
2620,t2,t10,0,0.213427,0.429624
2620,t5,t7,2.90376,0.698443,0.0664581
2620,t9,t5,1.49291,4.05213,0.133663
2620,t10,NA,0.197738,1.03263,0.214542
2620,t10,NA,2.87928,3.6696,0.222197
2630,t2,t10,0,0.213427,0.429624
2630,t5,t7,2.90376,0.698443,0.0664581
2630,t9,t5,1.49291,4.05213,0.133663
2630,t10,NA,0.197738,1.03263,0.214542
2630,t10,NA,2.87928,3.6696,0.222197
2640,t2,t10,0,0.213427,0.429624
2640,t5,t7,2.90376,0.698443,0.0664581
2640,t9,t5,1.49291,4.05213,0.133663
2640,t10,NA,0.197738,1.03263,0.214542
2640,t10,NA,2.92073,3.6696,0.222197
2650,t2,t10,0,0.213427,0.429624
