generation,leftchild,rightchild,abstime,betainit,betashift
1350,t140,t100,0,0.550855,0.596898
1350,t140,t36,1.05659,80.9941,-0.673189
1350,t175,t150,3.04855,2.5452,0.129485
1360,t140,t100,0,0.550855,0.596898
1360,t140,t36,1.12531,80.9941,-0.673189
1360,t175,t150,3.04855,2.5452,0.129485
1370,t140,t100,0,0.550855,0.596898
1370,t140,t36,1.03751,80.9941,-0.673189
1370,t175,t150,3.04855,2.5452,0.129485
1380,t140,t100,0,0.550855,0.596898
1380,t140,t36,1.03751,80.9941,-0.673189
1380,t175,t150,3.04855,2.5452,0.129485
1390,t140,t100,0,0.550855,0.596898
1390,t140,t36,1.03751,80.9941,-0.673189
1390,t175,t150,3.04855,2.5452,0.129485
1400,t140,t100,0,0.550855,0.596898
1400,t140,t36,1.13979,80.9941,-0.673189
1400,t175,t150,3.04855,2.5452,0.129485
1410,t140,t100,0,0.550855,0.596898
1410,t140,t36,1.13979,80.9941,-0.673189
1410,t175,t150,3.04855,2.5452,0.129485
1420,t140,t100,0,0.550855,0.596898
1420,t140,t36,1.13979,80.9941,-0.673189
1420,t175,t150,3.04855,2.5452,0.312637
1430,t140,t100,0,0.550855,0.596898
1430,t140,t36,1.13979,80.9941,-0.673189
1430,t175,t150,3.04855,2.5452,0.312637
1440,t140,t100,0,0.550855,0.596898
1440,t140,t36,1.13979,80.9941,-0.673189
1440,t175,t150,3.04855,1.86438,0.312637
1450,t140,t100,0,0.550855,0.596898
1450,t140,t36,1.16466,80.9941,-0.673189
1450,t91,NA,3.4187,30.0494,0.259681
1450,t175,t150,3.04855,1.86438,0.312637
1460,t140,t100,0,0.550855,0.596898
1460,t140,t36,1.16466,80.9941,-0.673189
1460,t91,NA,3.4187,30.0494,0.259681
1460,t175,t150,3.04855,1.86438,0.312637
1470,t140,t100,0,0.550855,0.596898
1470,t140,t36,1.16466,80.9941,-0.673189
1470,t91,NA,3.4187,39.1069,0.259681
1470,t175,t150,3.04855,1.86438,0.312637
1480,t140,t100,0,0.550855,0.596898
1480,t140,t36,1.16492,80.9941,-0.673189
1480,t91,NA,3.4187,39.1069,0.259681
1480,t175,t150,3.04855,1.61246,0.312637
1490,t140,t100,0,0.550855,0.618199
1490,t140,t36,1.16492,80.9941,-0.673189
1490,t91,NA,3.4187,39.1069,0.259681
1490,t175,t150,3.04855,1.61246,0.312637
1500,t140,t100,0,0.545386,0.618199
1500,t140,t36,1.16492,80.9941,-0.673189
1500,t91,NA,3.4187,39.1069,0.259681
1500,t175,t150,3.04855,1.61246,0.312637
1510,t140,t100,0,0.545386,0.618199
1510,t140,t36,1.16492,80.9941,-0.673189
1510,t91,NA,3.4187,39.1069,0.259681
1510,t175,t150,3.04855,1.61246,0.312637
1520,t140,t100,0,0.545386,0.618199
1520,t140,t36,1.16492,80.9941,-0.673189
1520,t91,NA,3.4187,39.1069,0.259681
1520,t175,t150,3.04855,1.61246,0.312637
1530,t140,t100,0,0.545386,0.618199
1530,t140,t36,1.16492,80.9941,-0.673189
1530,t91,NA,3.52858,39.1069,0.259681
1530,t175,t150,3.04855,1.61246,0.312637
1540,t140,t100,0,0.545386,0.618199
1540,t140,t36,1.20456,80.9941,-0.673189
1540,t91,NA,3.52858,39.1069,0.259681
1540,t193,NA,3.43165,1.75333,0.312637
1550,t140,t100,0,0.545386,0.618199
1550,t140,t36,1.20456,80.9941,-0.673189
1550,t91,NA,3.52858,39.1069,0.259681
1550,t193,NA,3.43165,1.75333,0.312637
1560,t140,t100,0,0.545386,0.618199
1560,t140,t36,1.20456,58.086,-0.673189
1560,t91,NA,3.52858,55.6223,0.259681
1560,t193,NA,3.43165,1.75333,0.312637
1570,t140,t100,0,0.545386,0.618199
1570,t140,t36,1.20456,58.086,-0.673189
1570,t91,NA,3.52858,55.6223,0.259681
1570,t193,NA,3.43165,1.75333,0.312637
1580,t140,t100,0,0.545386,0.618199
1580,t140,t36,1.20456,58.086,-0.673189
1580,t91,NA,3.52858,55.6223,0.259681
1580,t193,NA,3.43165,1.75333,0.312637
1590,t140,t100,0,0.545386,0.618199
1590,t140,t36,1.20456,58.086,-0.673189
1590,t91,NA,3.52858,55.6223,0.259681
1590,t193,NA,3.52546,1.75333,0.312637
1600,t140,t100,0,0.545386,0.618199
1600,t140,t36,1.16999,58.086,-0.673189
1600,t91,NA,3.52858,55.6223,0.259681
1600,t193,NA,3.52546,1.75333,0.312637
1610,t140,t100,0,0.545386,0.618199
1610,t140,t36,1.16999,58.086,-0.673189
1610,t91,NA,3.52858,55.6223,0.259681
1610,t193,NA,3.52546,1.30237,0.312637
1620,t140,t100,0,0.545386,0.618199
1620,t140,t36,1.16999,58.086,-0.673189
1620,t91,NA,3.52858,55.6223,0.259681
1620,t193,NA,3.52546,1.30237,0.312637
1630,t140,t100,0,0.545386,0.618199
1630,t140,t36,1.16999,58.086,-0.673189
1630,t91,NA,3.46225,55.6223,0.259681
1630,t193,NA,3.52546,1.30237,0.312637
1640,t140,t100,0,0.545386,0.618199
1640,t140,t36,1.24521,58.086,-0.673189
1640,t91,NA,3.46225,55.6223,0.259681
1640,t193,NA,3.52546,1.30237,0.312637
1650,t140,t100,0,0.545386,0.618199
1650,t140,t36,1.24521,58.086,-0.673189
1650,t91,NA,3.46225,55.6223,0.259681
1650,t148,NA,3.46265,0.299544,-0.0881969
1650,t193,NA,3.52546,1.30237,0.312637
1660,t140,t100,0,0.545386,0.618199
1660,t140,t36,1.24521,58.086,-0.673189
1660,t91,NA,3.46225,55.6223,0.259681
1660,t148,NA,3.46265,0.299544,-0.213358
1660,t193,NA,3.52546,1.30237,0.312637
1670,t140,t100,0,0.545386,0.618199
1670,t140,t36,1.14948,58.086,-0.673189
1670,t91,NA,3.46225,55.6223,0.259681
1670,t148,NA,3.46265,0.299544,-0.213358
1670,t193,NA,3.52546,1.30237,0.312637
1680,t140,t100,0,0.545386,0.618199
1680,t140,t36,1.14948,58.086,-0.673189
1680,t91,NA,3.46225,55.6223,0.259681
1680,t148,NA,3.46265,0.299544,-0.213358
1680,t193,NA,3.52546,1.30237,0.312637
1690,t140,t100,0,0.545386,0.618199
1690,t140,t36,1.14948,58.086,-0.673189
1690,t91,NA,3.46225,55.6223,0.259681
1690,t148,NA,3.46265,0.299544,-0.213358
1690,t193,NA,3.52546,1.30237,0.312637
1700,t140,t100,0,0.545386,0.618199
1700,t140,t36,1.14948,58.086,-0.673189
1700,t91,NA,3.46225,55.6223,0.259681
1700,t148,NA,3.46265,0.240849,-0.213358
1700,t193,NA,3.5179,1.30237,0.312637
1710,t140,t100,0,0.545386,0.618199
1710,t140,t36,1.14948,58.086,-0.673189
1710,t91,NA,3.46225,55.6223,0.259681
1710,t148,NA,3.46265,0.240849,-0.213358
1710,t193,NA,3.5179,1.30237,0.312637
1720,t140,t100,0,0.545386,0.618199
1720,t140,t36,1.14948,58.086,-0.673189
1720,t91,NA,3.46225,55.6223,0.259681
1720,t148,NA,3.46265,0.240849,-0.213358
1720,t193,NA,3.5179,1.30237,0.312637
1730,t140,t100,0,0.545386,0.618199
1730,t140,t36,1.14948,58.086,-0.673189
1730,t91,NA,3.36416,60.5336,0.259681
1730,t148,NA,3.46265,0.240849,-0.213358
1730,t193,NA,3.5179,1.30237,0.312637
1740,t140,t100,0,0.545386,0.618199
1740,t140,t36,1.14948,58.086,-0.673189
1740,t91,NA,3.36416,60.5336,0.259681
1740,t148,NA,3.46265,0.240849,-0.213358
1740,t193,NA,3.5179,1.30237,0.312637
1750,t140,t100,0,0.545386,0.618199
1750,t140,t36,1.14948,58.086,-0.673189
1750,t91,NA,3.36416,60.5336,0.259681
1750,t148,NA,3.36,0.240849,-0.213358
1750,t193,NA,3.5179,1.30237,0.312637
1760,t140,t100,0,0.545386,0.618199
1760,t140,t36,1.14948,58.086,-0.673189
1760,t91,NA,3.36416,50.127,0.259681
1760,t148,NA,3.36,0.240849,-0.213358
1760,t193,NA,3.5179,1.30237,0.312637
1770,t140,t100,0,0.545386,0.618199
1770,t140,t36,1.14948,58.086,-0.673189
1770,t91,NA,3.36416,50.127,0.259681
