generation,leftchild,rightchild,abstime,betainit,betashift
600,t5,NA,0.334543,0.942626,0.260088
610,t4,t8,0,1.2209,0.256103
610,t10,t7,0.831565,2.4748,0.145205
610,t5,NA,0.334543,0.942626,0.260088
620,t4,t8,0,1.2209,0.256103
620,t10,t7,0.831565,2.4748,0.145205
620,t5,NA,0.334543,0.942626,0.260088
630,t4,t8,0,1.2209,0.256103
630,t10,t7,0.831565,2.4748,0.145205
630,t5,NA,0.334543,0.942626,0.260088
640,t4,t8,0,1.2209,0.256103
640,t10,t7,0.831565,2.4748,0.145205
640,t5,NA,0.334543,0.942626,-0.344719
650,t4,t8,0,1.2209,0.256103
650,t10,t7,0.831565,1.72591,0.145205
650,t5,NA,0.334543,0.942626,-0.344719
660,t4,t8,0,1.2209,0.256103
660,t10,t7,0.831565,1.72591,0.145205
660,t5,NA,0.334543,0.942626,-0.257058
670,t4,t8,0,1.2209,0.256103
670,t10,t7,0.831565,1.72591,0.145205
670,t5,NA,0.334543,0.942626,-0.257058
680,t4,t8,0,1.2209,0.256103
680,t10,t7,0.831565,1.72591,0.145205
680,t5,NA,0.334543,0.942626,-0.257058
690,t4,t8,0,1.2209,0.256103
690,t10,t7,0.831565,1.72591,0.145205
690,t5,NA,0.334543,0.942626,-0.257058
700,t4,t8,0,1.2209,0.256103
700,t5,NA,0.334543,0.942626,-0.257058
710,t4,t8,0,1.2209,0.256103
710,t5,NA,0.334543,0.942626,-0.324338
720,t4,t8,0,1.2209,0.256103
720,t5,NA,0.334543,0.648021,-0.324338
730,t4,t8,0,1.2209,0.256103
730,t5,NA,0.334543,0.648021,-0.324338
740,t4,t8,0,1.2209,0.256103
740,t5,NA,0.334543,0.648021,-0.324338
750,t4,t8,0,1.2209,0.256103
750,t4,NA,1.15374,5.87691,-0.586147
750,t5,NA,0.334543,0.648021,-0.324338
750,t5,NA,0.777724,3.94789,-0.590273
760,t4,t8,0,1.19411,0.256103
760,t4,NA,1.15374,5.87691,-0.586147
760,t3,NA,0.987935,8.2343,-0.104367
760,t5,NA,0.334543,0.648021,-0.324338
760,t5,NA,0.777724,3.94789,-0.590273
770,t4,t8,0,1.19411,0.256103
770,t4,NA,1.15374,5.21293,-0.586147
770,t3,NA,0.987935,8.2343,-0.104367
770,t5,NA,0.334543,0.648021,-0.324338
770,t5,NA,0.777724,3.94789,-0.590273
780,t4,t8,0,1.19411,0.256103
780,t4,NA,1.15374,5.21293,-0.586147
780,t3,NA,0.987935,8.2343,-0.104367
780,t5,NA,0.334543,0.648021,-0.324338
780,t5,NA,0.777724,3.94789,-0.220889
790,t4,t8,0,1.19411,0.256103
790,t4,NA,1.15374,5.21293,-0.586147
790,t3,NA,0.987935,8.2343,-0.104367
790,t5,NA,0.334543,0.648021,-0.324338
790,t5,NA,0.777724,3.94789,-0.220889
800,t4,t8,0,1.19411,0.256103
800,t4,NA,1.15374,5.21293,-0.586147
800,t3,NA,0.987935,8.2343,-0.104367
800,t5,NA,0.334543,0.648021,-0.324338
800,t5,NA,0.777724,3.94789,-0.220889
810,t4,t8,0,1.19411,0.256103
810,t4,NA,1.14937,5.21293,-0.586147
810,t3,NA,0.987935,8.2343,-0.104367
810,t5,NA,0.334543,0.648021,-0.324338
810,t5,NA,0.777724,3.94789,-0.220889
820,t4,t8,0,1.19411,0.256103
820,t4,NA,1.14937,5.21293,-0.586147
820,t3,NA,0.987935,9.12271,-0.104367
820,t5,NA,0.334543,0.916109,-0.324338
820,t5,NA,0.777724,3.94789,-0.220889
830,t4,t8,0,1.19411,0.256103
830,t4,NA,1.14937,5.21293,-0.586147
830,t3,NA,0.987935,9.12271,-0.104367
830,t5,NA,0.334543,1.31024,-0.324338
830,t5,NA,0.777724,3.94789,-0.220889
840,t4,t8,0,1.19411,0.256103
840,t4,NA,1.14937,5.21293,-0.586147
840,t3,NA,0.987935,9.12271,-0.104367
840,t5,NA,0.334543,1.31024,-0.324338
840,t5,NA,0.777724,3.94789,-0.220889
850,t4,t8,0,1.19411,0.256103
850,t4,NA,1.14937,5.21293,-0.586147
850,t3,NA,0.987935,9.12271,-0.104367
850,t5,NA,0.334543,1.31024,-0.324338
850,t5,NA,0.777724,3.94789,-0.220889
860,t4,t8,0,1.19411,0.256103
860,t4,NA,1.14937,5.21293,-0.586147
860,t3,NA,0.987935,9.12271,-0.104367
860,t5,NA,0.334543,1.31024,-0.324338
860,t5,NA,0.777724,3.94789,-0.220889
870,t4,t8,0,1.19411,0.256103
870,t4,NA,1.15767,5.21293,-0.586147
870,t3,NA,0.987935,9.12271,-0.104367
870,t5,NA,0.334543,0.806966,-0.324338
870,t5,NA,0.777724,3.94789,-0.220889
880,t4,t8,0,1.19411,0.256103
880,t4,NA,1.15767,5.21293,-0.586147
880,t3,NA,0.987935,9.12271,-0.104367
880,t5,NA,0.334543,0.806966,-0.324338
880,t5,NA,0.777724,3.94789,-0.220889
890,t4,t8,0,1.19411,0.256103
890,t4,NA,1.15767,5.11029,-0.586147
890,t3,NA,0.987935,9.12271,-0.104367
890,t5,NA,0.334543,0.806966,-0.324338
890,t5,NA,0.777724,3.94789,-0.220889
900,t4,t8,0,1.19411,0.256103
900,t4,NA,1.15767,5.11029,-0.586147
900,t3,NA,0.987935,9.12271,-0.104367
900,t5,NA,0.334543,0.806966,-0.24318
900,t5,NA,0.777724,3.94789,-0.220889
910,t4,t8,0,1.19411,0.256103
910,t4,NA,1.15767,5.11029,-0.586147
910,t3,NA,0.987935,6.95113,-0.104367
910,t5,NA,0.334543,0.806966,-0.24318
910,t5,NA,0.777724,3.94789,-0.220889
920,t4,t8,0,1.19411,0.256103
920,t4,NA,1.15767,5.11029,-0.586147
920,t3,NA,0.987935,6.95113,-0.104367
920,t5,NA,0.334543,0.806966,-0.24318
920,t5,NA,0.777724,3.94789,-0.220889
930,t4,t8,0,1.80427,0.256103
930,t4,NA,1.15767,5.11029,-0.586147
930,t3,NA,0.987935,6.95113,-0.104367
930,t5,NA,0.334543,0.806966,-0.24318
930,t5,NA,0.777724,3.94789,-0.220889
940,t4,t8,0,1.80427,0.256103
940,t4,NA,1.15767,5.11029,-0.586147
940,t3,NA,0.987935,6.95113,-0.104367
940,t5,NA,0.334543,0.806966,-0.24318
940,t5,NA,0.777724,3.94789,-0.220889
950,t4,t8,0,1.80427,0.256103
950,t4,NA,1.15767,4.42837,-0.586147
950,t3,NA,0.987935,6.95113,-0.104367
950,t5,NA,0.777724,3.94789,-0.220889
960,t4,t8,0,1.80427,0.256103
960,t4,NA,1.15767,4.42837,-0.586147
960,t3,NA,0.987935,6.95113,-0.104367
960,t5,NA,0.777724,3.94789,-0.220889
970,t4,t8,0,1.80427,0.256103
970,t4,NA,1.15767,4.42837,-0.586147
970,t3,NA,0.987935,6.49175,-0.104367
970,t5,NA,0.777724,3.94789,-0.220889
980,t4,t8,0,1.27146,0.256103
980,t4,NA,1.15767,4.42837,-0.586147
980,t5,NA,0.777724,3.94789,0.261012
990,t4,t8,0,1.27146,0.256103
990,t4,NA,1.15767,4.42837,0.247439
990,t5,NA,0.777724,3.94789,0.261012
1000,t4,t8,0,1.08083,0.256103
1000,t4,NA,1.15767,4.42837,0.247439
1000,t5,NA,0.79942,3.94789,0.261012
1010,t4,t8,0,1.08083,0.256103
1010,t4,NA,1.05628,21.4185,-0.493347
1010,t4,NA,1.15767,4.42837,0.247439
1010,t5,NA,0.79942,3.94789,0.261012
1020,t4,t8,0,1.08083,0.256103
1020,t4,NA,1.05628,21.4185,-0.493347
1020,t4,NA,1.15767,4.42837,0.247439
1020,t5,NA,0.79942,3.94789,0.261012
1030,t4,t8,0,1.08083,0.256103
1030,t4,NA,1.05628,21.4185,-0.493347
1030,t4,NA,1.15767,4.42837,0.265508
1030,t5,NA,0.79942,3.94789,0.261012
1040,t4,t8,0,1.08083,0.256103
1040,t4,NA,1.05628,21.4185,-0.493347
1040,t4,NA,1.15767,4.42837,0.265508
1040,t5,NA,0.79942,3.94789,0.261012
1050,t4,t8,0,1.08083,0.256103
1050,t4,NA,1.05628,21.4185,-0.493347
1050,t4,NA,1.15767,4.42837,0.265508
1050,t5,NA,0.79942,2.6642,0.261012
1060,t4,t8,0,1.08083,0.256103
1060,t4,NA,1.05628,21.4185,-0.493347
1060,t4,NA,1.15767,6.70624,0.265508
1060,t5,NA,0.79942,2.6642,0.261012
1070,t4,t8,0,1.08083,0.256103
1070,t4,NA,1.05628,21.4185,-0.493347
1070,t4,NA,1.15767,6.70624,0.265508
1070,t5,NA,0.79942,2.07578,0.261012
1080,t4,t8,0,1.08083,0.256103
1080,t4,NA,1.05628,21.4185,-0.493347
1080,t4,NA,1.15767,6.70624,0.265508
1080,t5,NA,0.79942,2.07578,0.261012
1090,t4,t8,0,1.08083,0.256103
1090,t4,NA,1.05628,21.4185,-0.493347
1090,t4,NA,1.15767,6.70624,0.265508
1090,t5,NA,0.79942,2.07578,0.261012
1100,t4,t8,0,1.08083,0.256103
1100,t4,NA,1.15767,6.70624,0.265508
1100,t5,NA,0.79942,2.07578,0.261012
1110,t4,t8,0,1.08083,0.256103
1110,t4,NA,1.09829,6.70624,0.265508
1110,t5,NA,0.79942,3.40532,0.261012
1120,t4,t8,0,1.08083,0.256103
1120,t4,NA,1.09829,6.70624,0.265508
1120,t5,NA,0.79942,3.40532,0.261012
1130,t4,t8,0,1.08083,0.256103
1130,t4,NA,1.09829,6.70624,0.265508
1130,t5,NA,0.79942,3.40532,0.261012
1140,t4,t8,0,1.08083,0.256103
1140,t4,NA,1.09829,6.70624,0.265508
1140,t5,NA,0.782254,3.40532,0.261012
1150,t4,t8,0,1.08083,0.256103
1150,t4,NA,1.09829,6.70624,-0.153093
1160,t4,t8,0,1.08083,0.256103
1160,t4,NA,1.09829,6.70624,-0.153093
1170,t4,t8,0,1.08083,0.256103
1170,t4,NA,1.07694,6.70624,-0.153093
1180,t4,t8,0,1.08083,0.256103
1190,t4,t8,0,1.20683,0.256103
1200,t4,t8,0,1.20683,0.256103
1210,t4,t8,0,1.20683,0.256103
1220,t4,t8,0,1.20683,0.256103
1230,t4,t8,0,1.20683,0.256103
1240,t4,t8,0,1.346,0.256103
1250,t4,t8,0,1.346,0.256103
1250,t5,NA,1.01527,0.74277,0.275485
1260,t4,t8,0,1.346,0.256103
1260,t5,NA,1.01527,0.74277,0.275485
1270,t4,t8,0,1.346,0.256103
1270,t5,NA,1.01527,0.74277,-0.231431
1280,t4,t8,0,1.346,0.256103
1280,t4,NA,0.888964,0.74277,-0.231431
1290,t4,t8,0,1.346,0.256103
1290,t4,NA,0.888964,0.74277,-0.231431
1300,t4,t8,0,1.346,0.256103
1300,t4,NA,0.888964,0.891333,-0.231431
1310,t4,t8,0,1.346,0.256103
1310,t4,NA,0.888964,1.06122,-0.231431
1320,t4,t8,0,1.346,0.256103
1320,t4,NA,0.888964,1.06122,-0.231431
1320,t8,t9,0.772527,5.45179,-0.109748
1330,t4,t8,0,1.346,0.256103
1330,t4,NA,0.888964,1.37113,-0.231431
1330,t8,t9,0.772527,3.64262,-0.109748
1340,t4,t8,0,1.346,0.256103
1340,t4,NA,0.888964,1.37113,-0.231431
1340,t8,t9,0.772527,3.64262,-0.109748
1350,t4,t8,0,1.346,0.256103
1350,t4,NA,0.888964,1.37113,-0.231431
1350,t8,t9,0.772527,3.64262,-0.109748
1360,t4,t8,0,1.346,0.256103
1360,t4,NA,0.888964,1.37113,-0.231431
1360,t8,t9,0.772527,3.64262,-0.109748
1370,t4,t8,0,1.346,0.256103
1370,t4,NA,0.888964,1.37113,-0.231431
1370,t8,t9,0.772527,3.64262,-0.109748
1380,t4,t8,0,1.346,0.256103
1380,t4,NA,0.888964,1.37113,-0.231431
1380,t8,t9,0.75778,3.64262,-0.109748
1390,t4,t8,0,1.346,0.256103
1390,t4,NA,0.888964,1.24777,-0.231431
1390,t8,t9,0.75778,3.64262,-0.109748
1400,t4,t8,0,1.346,0.256103
1400,t4,NA,0.888964,1.24777,-0.231431
1400,t8,t9,0.75778,3.22229,-0.109748
1410,t4,t8,0,1.346,0.256103
1410,t4,NA,0.888964,1.24777,-0.231431
1410,t8,t9,0.75778,3.58629,-0.109748
1420,t4,t8,0,1.346,0.256103
1420,t4,NA,0.888964,1.24777,-0.231431
1420,t8,t9,0.75778,3.58629,-0.109748
1430,t4,t8,0,1.346,0.256103
1430,t4,NA,0.888964,1.24777,-0.231431
1430,t8,t9,0.75778,3.58629,-0.109748
1440,t4,t8,0,1.346,0.256103
1440,t4,NA,0.888964,1.24777,-0.231431
1440,t3,NA,0.835487,0.0521873,0.0156737
1440,t8,t9,0.75778,3.35237,-0.109748
1440,t5,NA,0.397498,4.28322,0.523432
1450,t4,t8,0,1.346,0.256103
1450,t4,NA,0.888964,1.24777,-0.231431
1450,t3,NA,0.835487,0.0521873,0.0156737
1450,t8,t9,0.75778,3.35237,-0.109748
1450,t5,NA,0.397498,4.28322,0.523432
1460,t4,t8,0,1.346,0.256103
1460,t4,NA,0.888964,1.24777,-0.231431
1460,t3,NA,0.835487,0.0521873,0.0156737
1460,t8,t9,0.75778,3.35237,-0.109748
1460,t5,NA,0.397498,4.28322,0.523432
1470,t4,t8,0,1.346,0.256103
1470,t3,NA,0.835487,0.0521873,0.0156737
1470,t8,t6,1.0895,1.33366,-0.301652
1470,t8,t9,0.75778,3.35237,-0.109748
1470,t5,NA,0.397498,6.73376,0.523432
1480,t4,t8,0,1.346,0.256103
1480,t3,NA,0.835487,0.0521873,0.0156737
1480,t8,t6,1.0895,1.33366,-0.301652
1480,t8,t9,0.75778,3.35237,-0.109748
1480,t5,NA,0.397498,6.73376,0.523432
1490,t4,t8,0,1.346,0.256103
1490,t3,NA,0.835487,0.0521873,0.0156737
1490,t8,t6,1.0895,1.33366,-0.301652
1490,t8,t9,0.75778,3.35237,-0.109748
1490,t5,NA,0.397498,6.73376,0.272894
1500,t4,t8,0,1.346,0.256103
1500,t3,NA,0.835487,0.0521873,0.0156737
1500,t8,t6,1.0895,1.33366,-0.301652
1500,t8,t9,0.75778,3.35237,-0.109748
1500,t5,NA,0.397498,6.73376,0.272894
1510,t4,t8,0,1.346,0.256103
1510,t3,NA,0.835487,0.0521873,0.0156737
1510,t8,t6,1.0895,1.33366,-0.301652
1510,t8,t9,0.75778,3.35237,-0.109748
1510,t5,NA,0.397498,6.73376,0.61848
1520,t4,t8,0,1.346,0.256103
1520,t3,NA,0.835487,0.0521873,0.0156737
1520,t8,t6,1.0895,1.33366,-0.301652
1520,t8,t9,0.75778,3.35237,-0.109748
1520,t5,NA,0.397498,6.73376,0.61848
1530,t4,t8,0,1.346,0.256103
1530,t3,NA,0.835487,0.0521873,0.0156737
1530,t8,t6,1.0895,1.33366,-0.301652
1530,t8,t9,0.75778,3.35237,-0.109748
1530,t5,NA,0.397498,6.73376,0.61848
1540,t4,t8,0,1.346,0.256103
1540,t3,NA,0.835487,0.0521873,0.0156737
1540,t8,t6,1.0895,1.33366,-0.301652
1540,t8,t9,0.75778,3.35237,0.116125
1540,t5,NA,0.397498,6.73376,0.61848
1550,t4,t8,0,1.346,0.256103
1550,t3,NA,0.835487,0.0521873,0.0156737
1550,t8,t6,1.0895,1.33366,-0.301652
1550,t8,t9,0.364917,12.6657,-0.0670898
1550,t8,t9,0.75778,3.35237,0.116125
1550,t5,NA,0.397498,6.73376,0.61848
1560,t4,t8,0,1.346,0.256103
1560,t3,NA,0.857381,0.0521873,0.0156737
1560,t8,t6,1.0895,1.33366,-0.301652
1560,t8,t9,0.364917,12.6657,-0.0670898
1560,t8,t9,0.75778,3.35237,0.116125
1560,t5,NA,0.397498,6.73376,0.61848
1570,t4,t8,0,1.346,0.256103
1570,t3,NA,0.857381,0.0521873,0.0156737
1570,t8,t6,1.0895,1.33366,-0.301652
1570,t8,t9,0.364917,12.6657,-0.0670898
1570,t8,t9,0.75778,3.35237,0.116125
1570,t5,NA,0.397498,7.60707,0.61848
1580,t4,t8,0,1.346,0.256103
1580,t3,NA,0.857381,0.0521873,0.0156737
1580,t8,t6,1.09636,1.33366,-0.301652
1580,t8,t9,0.364917,12.6657,-0.0670898
1580,t8,t9,0.751526,3.35237,0.116125
1580,t5,NA,0.397498,7.60707,0.61848
1590,t4,t8,0,1.346,0.256103
1590,t3,NA,0.857381,0.0521873,0.0156737
1590,t8,t6,1.09636,1.33366,-0.301652
1590,t8,t9,0.364917,12.6657,-0.0670898
1590,t8,t9,0.751526,3.35237,0.116125
1590,t5,NA,0.397498,7.60707,0.61848
1600,t4,t8,0,1.346,0.256103
1600,t3,NA,0.857381,0.0521873,-0.0580011
1600,t10,NA,1.14693,7.45023,0.0460401
1600,t8,t6,1.09636,1.33366,-0.301652
1600,t8,t9,0.364917,12.6657,-0.0670898
1600,t8,t9,0.751526,3.35237,0.116125
1600,t5,NA,0.397498,7.60707,0.61848
1610,t4,t8,0,1.346,0.256103
1610,t3,NA,0.857381,0.0521873,-0.0580011
1610,t10,NA,1.14693,7.45023,0.0460401
1610,t8,t6,1.09636,1.33366,-0.301652
1610,t8,t9,0.364917,12.6657,-0.0670898
1610,t8,t9,0.751526,3.35237,0.116125
1610,t5,NA,0.397498,7.60707,0.61848
1620,t4,t8,0,1.346,0.256103
1620,t3,NA,0.857381,0.0521873,-0.0580011
1620,t10,NA,1.14693,8.7087,0.0460401
1620,t8,t6,1.09636,1.33366,-0.301652
1620,t8,t9,0.364917,12.6657,-0.0670898
1620,t8,t9,0.751526,3.35237,0.116125
1620,t5,NA,0.397498,7.60707,0.61848
1630,t4,t8,0,1.346,0.256103
1630,t3,NA,0.857381,0.0521873,-0.0580011
1630,t10,NA,1.14693,8.7087,0.0460401
1630,t8,t6,1.09636,1.33366,-0.301652
1630,t8,t9,0.364917,12.6657,-0.0670898
1630,t8,t9,0.751526,3.35237,0.116125
1630,t5,NA,0.397498,9.56775,0.61848
1640,t4,t8,0,1.346,0.256103
1640,t3,NA,0.857381,0.0521873,-0.0580011
1640,t10,NA,1.14693,8.7087,0.0460401
1640,t8,t6,1.09636,1.33366,-0.301652
1640,t8,t9,0.364917,12.6657,-0.0670898
1640,t8,t9,0.751526,3.35237,0.116125
1640,t5,NA,0.397498,9.56775,0.61848
1650,t4,t8,0,1.346,0.256103
1650,t3,NA,0.857381,0.0521873,-0.0580011
1650,t10,NA,1.14693,8.7087,0.0460401
1650,t8,t6,1.09636,1.33366,-0.301652
1650,t8,t9,0.364917,12.6657,-0.0670898
1650,t8,t9,0.751526,3.35237,0.116125
1650,t5,NA,0.397498,9.56775,0.61848
1660,t4,t8,0,0.980797,0.256103
1660,t3,NA,0.857381,0.0521873,-0.0580011
1660,t10,NA,1.14693,8.7087,0.0460401
1660,t8,t6,1.09636,1.33366,-0.301652
1660,t8,t9,0.364917,12.6657,-0.0670898
1660,t8,t9,0.663214,3.35237,0.116125
1660,t5,NA,0.397498,9.56775,0.61848
1670,t4,t8,0,0.980797,0.256103
1670,t3,NA,0.857381,0.0521873,-0.0580011
1670,t10,NA,1.14693,8.7087,0.0460401
1670,t8,t6,1.07926,1.33366,-0.301652
1670,t8,t9,0.364917,12.6657,-0.0670898
1670,t8,t9,0.663214,2.66122,0.116125
1670,t5,NA,0.397498,9.56775,0.61848
1680,t4,t8,0,0.980797,0.256103
1680,t3,NA,0.857381,0.0521873,-0.0580011
1680,t10,NA,1.14693,8.7087,0.0460401
1680,t8,t6,1.07926,1.33366,-0.301652
1680,t8,t9,0.364917,12.6657,-0.0670898
1680,t8,t9,0.663214,2.66122,0.116125
1680,t5,NA,0.397498,9.56775,0.61848
1690,t4,t8,0,0.980797,0.256103
1690,t3,NA,0.857381,0.0521873,-0.0580011
1690,t10,NA,1.14693,8.09795,0.0460401
1690,t8,t6,1.10323,1.38105,-0.301652
1690,t8,t9,0.364917,12.6657,-0.0670898
1690,t8,t9,0.663214,2.66122,0.116125
1690,t5,NA,0.397498,9.56775,0.61848
1700,t4,t8,0,0.980797,0.256103
1700,t3,NA,0.857381,0.0521873,-0.0580011
1700,t10,NA,1.1597,8.09795,0.0460401
1700,t8,t6,1.10323,1.38105,-0.301652
1700,t8,t9,0.364917,12.6657,-0.0670898
1700,t8,t9,0.663214,2.66122,0.116125
1700,t5,NA,0.397498,9.56775,0.61848
1710,t4,t8,0,0.980797,0.256103
1710,t3,NA,0.609946,2.15295,-0.034129
1710,t3,NA,0.857381,0.0521873,-0.0580011
1710,t10,NA,1.1597,8.09795,0.0460401
1710,t8,t6,1.10323,1.38105,-0.301652
1710,t8,t9,0.364917,12.6657,-0.0670898
1710,t8,t9,0.663214,2.66122,0.116125
1720,t4,t8,0,0.980797,0.256103
1720,t3,NA,0.609946,2.15295,-0.034129
1720,t3,NA,0.857381,0.0521873,-0.0580011
1720,t10,NA,1.1597,8.09795,0.0460401
1720,t8,t6,1.10323,1.38105,-0.301652
1720,t8,t9,0.364917,12.6657,0.219395
1720,t8,t9,0.663214,2.66122,0.116125
1730,t4,t8,0,0.980797,0.256103
1730,t3,NA,0.609946,2.15295,-0.034129
1730,t3,NA,0.857381,0.0521873,-0.0580011
1730,t10,NA,1.1597,8.09795,0.0460401
