generation,leftchild,rightchild,abstime,betainit,betashift
1070,t15,t12,0,1.00268,0.340567
1080,t15,t12,0,1.00268,0.340567
1090,t15,t12,0,1.00268,0.340567
1100,t15,t12,0,1.00268,0.340567
1110,t15,t12,0,1.00268,0.340567
1120,t15,t12,0,1.00268,0.340567
1130,t15,t12,0,1.00268,0.340567
1140,t15,t12,0,1.00268,0.340567
1150,t15,t12,0,0.998732,0.340567
1160,t15,t12,0,0.998732,0.340567
1170,t15,t12,0,0.998732,0.340567
1180,t15,t12,0,1.41066,0.340567
1190,t15,t12,0,1.41066,0.340567
1200,t15,t12,0,1.41066,0.340567
1210,t15,t12,0,1.41066,0.340567
1220,t15,t12,0,1.41066,0.340567
1230,t15,t12,0,1.41066,0.340567
1240,t15,t12,0,1.41066,0.340567
1250,t15,t12,0,1.41066,0.340567
1260,t15,t12,0,1.41066,0.340567
1270,t15,t12,0,1.41066,0.340567
1280,t15,t12,0,1.41066,0.340567
1290,t15,t12,0,2.1062,0.340567
1300,t15,t12,0,2.1062,0.340567
1310,t15,t12,0,2.1062,0.340567
1320,t15,t12,0,2.1062,0.340567
1320,t31,NA,3.62155,8.74349,-0.0805756
1330,t15,t12,0,2.1062,0.340567
1330,t31,NA,3.53299,8.74349,-0.0805756
1340,t15,t12,0,2.1062,0.340567
1350,t15,t12,0,2.1062,0.340567
1360,t15,t12,0,1.40858,0.340567
1370,t15,t12,0,1.40858,0.340567
1380,t15,t12,0,1.6182,0.340567
1390,t15,t12,0,1.6182,0.340567
1400,t15,t12,0,1.6182,0.340567
1410,t15,t12,0,1.6182,0.340567
1420,t15,t12,0,1.6182,0.340567
1430,t15,t12,0,1.6182,0.340567
1440,t15,t12,0,1.6182,0.340567
1450,t15,t12,0,1.6182,0.340567
1460,t15,t12,0,1.6182,0.340567
1470,t15,t12,0,1.6182,0.251181
1480,t15,t12,0,1.6182,0.251181
1480,t18,NA,3.83642,1.84448,-0.717685
1490,t15,t12,0,1.6182,0.251181
1490,t18,NA,3.91486,1.84448,-0.717685
1500,t15,t12,0,1.6182,0.251181
1500,t18,NA,3.92169,1.84448,-0.717685
1510,t15,t12,0,1.6182,0.251181
1510,t18,NA,3.92169,1.84448,-0.717685
1520,t15,t12,0,1.6182,0.251181
1520,t18,NA,3.92169,1.84448,-0.717685
1530,t15,t12,0,1.6182,0.508959
1530,t18,NA,3.92169,1.3748,0.14235
1540,t15,t12,0,1.6182,0.508959
1540,t18,NA,3.92169,1.3748,0.14235
1550,t15,t12,0,1.6182,0.508959
1550,t18,NA,3.87461,1.3748,0.14235
1560,t15,t12,0,1.6182,0.508959
1560,t18,NA,3.82172,1.3748,0.14235
1570,t15,t12,0,1.6182,0.508959
1570,t18,NA,3.82172,1.3748,0.14235
1580,t15,t12,0,1.6182,0.508959
1590,t15,t12,0,1.6182,0.508959
1600,t15,t12,0,1.6182,0.508959
1610,t15,t12,0,1.75047,0.508959
1620,t15,t12,0,1.75047,0.508959
1630,t15,t12,0,1.98495,0.455084
1640,t15,t12,0,1.98495,0.455084
1650,t15,t12,0,1.98495,0.455084
1660,t15,t12,0,1.98495,0.455084
1670,t15,t12,0,1.98495,0.455084
1680,t15,t12,0,1.98495,0.455084
1680,t15,t22,0.277766,3.65061,-0.279312
1690,t15,t12,0,1.98495,0.455084
1690,t15,t22,0.277766,3.65061,-0.279312
1700,t15,t12,0,1.98495,0.0733726
1700,t15,t22,0.277766,3.65061,-0.279312
1710,t15,t12,0,1.98495,0.0733726
1720,t15,t12,0,1.98495,0.0733726
1730,t15,t12,0,2.33421,0.0733726
1740,t15,t12,0,2.33421,0.0733726
1750,t15,t12,0,2.33421,0.0733726
1760,t15,t12,0,2.33421,0.0733726
1770,t15,t12,0,2.33421,0.0733726
1780,t15,t12,0,2.33421,0.0733726
1790,t15,t12,0,2.33421,0.0733726
1800,t15,t12,0,2.33421,0.0733726
1810,t15,t12,0,2.33421,0.0733726
1820,t15,t12,0,2.33421,0.0733726
1830,t15,t12,0,2.33421,0.0733726
1840,t15,t12,0,2.33421,0.0733726
1840,t33,NA,3.79642,12.5449,-0.0703571
1850,t15,t12,0,2.33421,0.0733726
1850,t33,NA,3.79642,10.8868,-0.0703571
1860,t15,t12,0,2.33421,0.0733726
1870,t15,t12,0,2.33421,0.0733726
1880,t15,t12,0,2.33421,0.0733726
1890,t15,t12,0,2.33421,0.0733726
1900,t15,t12,0,2.33421,0.0733726
1910,t15,t12,0,2.33421,0.0733726
1920,t15,t12,0,2.33421,0.0733726
1930,t15,t12,0,1.96495,0.0733726
1930,t2,t34,3.69685,0.09367,-0.0416119
1940,t15,t12,0,1.96495,0.0733726
1940,t2,t34,3.69685,0.09367,-0.0416119
1950,t15,t12,0,1.96495,0.0733726
1950,t2,t39,3.66201,0.09367,-0.0416119
1960,t15,t12,0,1.96495,0.0733726
1960,t2,t39,3.66201,0.09367,-0.0416119
1970,t15,t12,0,1.96495,0.0733726
1970,t2,t39,3.66201,0.09367,-0.0416119
1980,t15,t12,0,1.96495,0.0733726
1980,t2,t39,3.66201,0.09367,-0.0416119
1990,t15,t12,0,1.96495,0.0733726
1990,t2,t39,3.66201,0.09367,-0.0416119
2000,t15,t12,0,1.09454,0.195311
2000,t15,t22,0.303533,2.80316,-0.279312
2010,t15,t12,0,1.09454,0.195311
2010,t15,t22,0.303533,2.80316,-0.279312
2020,t15,t12,0,1.09454,0.195311
2020,t15,t22,0.303533,2.80316,-0.279312
2030,t15,t12,0,1.09454,0.195311
2030,t15,t22,0.303533,2.80316,-0.279312
2040,t15,t12,0,1.09454,0.195311
2040,t15,t22,0.303533,3.6309,-0.279312
2050,t15,t12,0,1.09454,0.195311
2050,t15,t22,0.247507,2.29639,-0.279312
2060,t15,t12,0,1.09454,0.195311
2060,t15,t22,0.247507,2.29639,-0.279312
2070,t15,t12,0,1.09454,0.195311
2070,t15,t22,0.340397,2.75479,-0.279312
2080,t15,t12,0,1.09454,0.195311
2080,t15,t22,0.249625,2.75479,-0.279312
2090,t15,t12,0,1.09454,0.195311
2090,t15,t22,0.249625,2.75479,-0.279312
2100,t15,t12,0,1.09454,0.195311
2100,t15,t22,0.221279,2.75479,-0.279312
2110,t15,t12,0,1.09454,0.195311
2110,t15,t22,0.284742,2.75479,-0.279312
2120,t15,t12,0,1.09454,0.195311
2120,t15,t22,0.284742,2.75479,-0.279312
2130,t15,t12,0,1.09454,0.195311
2130,t15,t22,0.284742,2.75479,-0.279312
2140,t15,t12,0,1.09454,0.564361
2140,t15,t22,0.284742,2.75479,-0.279312
2150,t15,t12,0,1.09454,0.564361
2150,t15,t22,0.36291,2.2566,-0.279312
2160,t15,t12,0,1.09454,0.564361
2160,t15,t22,0.423925,2.2566,-0.279312
2160,t35,NA,3.79032,4.86396,-0.106161
2170,t15,t12,0,1.09454,0.564361
2170,t15,t22,0.423925,2.2566,-0.279312
2170,t35,NA,3.79032,4.86396,-0.106161
2180,t15,t12,0,1.09454,0.564361
2180,t15,t22,0.423925,2.2566,-0.279312
2180,t35,NA,3.79032,4.86396,-0.106161
2190,t15,t12,0,1.09454,0.564361
2190,t15,t22,0.423925,2.2566,-0.279312
2200,t15,t12,0,1.09454,0.564361
2200,t15,t22,0.423925,2.2566,-0.279312
2200,t19,t18,3.62558,3.69042,-0.0216737
2210,t15,t12,0,1.09454,0.564361
2210,t15,t22,0.423925,2.2566,-0.279312
2210,t19,t18,3.58282,3.69042,-0.0216737
2220,t15,t12,0,1.09454,0.564361
2220,t15,t22,0.449055,2.2566,-0.279312
2220,t19,t18,3.58282,3.69042,-0.0216737
2230,t15,t12,0,1.09454,0.564361
2230,t15,t22,0.449055,2.2566,-0.279312
2230,t19,t18,3.58282,3.69042,-0.0216737
2240,t15,t12,0,1.09454,0.564361
2240,t15,t22,0.449055,2.2566,-0.279312
2240,t19,t18,3.58282,3.11001,-0.0216737
2250,t15,t12,0,1.09454,0.564361
2250,t15,t22,0.449055,2.2566,-0.279312
2250,t19,t18,3.58282,3.11001,-0.0216737
2260,t15,t12,0,1.32116,0.564361
2260,t15,t22,0.449055,2.2566,-0.279312
2270,t15,t12,0,1.32116,0.564361
2270,t15,t22,0.387047,2.2566,-0.279312
2280,t15,t12,0,1.32116,0.564361
2280,t15,t22,0.387047,2.2566,-0.279312
2290,t15,t12,0,1.32116,0.564361
2290,t15,t22,0.387047,2.2566,-0.279312
2300,t15,t12,0,1.32116,0.564361
2300,t15,t22,0.387047,2.2566,-0.279312
2310,t15,t12,0,1.32116,0.564361
2310,t15,t22,0.387047,2.2566,-0.279312
2320,t15,t12,0,1.32116,0.564361
2320,t15,t22,0.290798,2.2566,-0.279312
2330,t15,t12,0,1.32116,0.564361
2330,t15,t22,0.290798,2.2566,-0.279312
2340,t15,t12,0,1.32116,0.564361
2340,t15,t22,0.262909,2.2566,-0.279312
2350,t15,t12,0,1.32116,0.564361
2350,t15,t22,0.262909,2.2566,-0.279312
2360,t15,t12,0,1.32116,0.564361
2360,t15,t22,0.262909,2.2566,-0.279312
2370,t15,t12,0,1.56788,0.564361
2370,t15,t22,0.262909,2.2566,-0.279312
2380,t15,t12,0,1.56788,0.564361
2380,t15,t22,0.232293,2.2566,-0.279312
2390,t15,t12,0,1.56788,0.564361
2390,t15,t22,0.232293,2.2566,-0.279312
2400,t15,t12,0,1.56788,0.564361
2400,t15,t22,0.232293,2.47024,-0.279312
2410,t15,t12,0,1.56788,0.564361
2410,t15,t22,0.157307,2.47024,-0.279312
2420,t15,t12,0,1.56788,0.564361
2420,t15,t22,0.157307,2.47024,-0.279312
2430,t15,t12,0,1.56788,0.564361
2430,t15,t22,0.157307,2.47024,-0.279312
2440,t15,t12,0,1.58463,0.564361
2440,t15,t22,0.157307,2.47024,-0.279312
2450,t15,t12,0,1.58463,0.564361
2450,t15,t22,0.10871,2.47024,-0.279312
2460,t15,t12,0,1.58463,0.564361
2460,t15,t22,0.203062,2.47024,-0.279312
2470,t15,t12,0,2.11687,0.564361
2470,t15,t22,0.203062,2.15108,-0.279312
2480,t15,t12,0,2.11687,0.564361
2480,t15,t22,0.203062,2.15108,-0.279312
2490,t15,t12,0,2.11687,0.564361
2490,t15,t22,0.203062,2.15108,-0.279312
2490,t41,NA,3.76568,18.3302,-0.14667
2500,t15,t12,0,2.11687,0.564361
2500,t15,t22,0.203062,2.15108,-0.279312
2500,t41,NA,3.76568,18.3302,-0.14667
2510,t15,t12,0,2.11687,0.564361
2510,t15,t22,0.203062,2.15108,-0.279312
2510,t41,NA,3.76568,18.3302,-0.14667
2520,t15,t12,0,2.11687,0.564361
2520,t15,t22,0.203062,2.15108,-0.279312
2520,t41,NA,3.76568,18.3302,-0.14667
2530,t15,t12,0,2.11687,0.564361
2530,t15,t22,0.205722,2.15108,-0.279312
2530,t41,NA,3.76568,18.3302,-0.14667
2540,t15,t12,0,2.11687,0.564361
2540,t15,t22,0.205722,2.15108,-0.279312
2550,t15,t12,0,2.11687,0.564361
2550,t15,t22,0.205722,2.15108,-0.279312
2560,t15,t12,0,2.11687,0.564361
2560,t15,t22,0.205722,2.15108,-0.279312
2570,t15,t12,0,2.11687,0.288948
2570,t15,t22,0.205722,2.15108,-0.279312
2580,t15,t12,0,2.11687,0.288948
2580,t15,t22,0.30045,3.45449,-0.279312
2590,t15,t12,0,2.11687,0.288948
2590,t15,t22,0.30045,3.45449,-0.279312
2600,t15,t12,0,2.11687,0.288948
2600,t15,t22,0.251706,3.45449,-0.279312
2610,t15,t12,0,2.11687,0.288948
2610,t15,t22,0.251706,3.45449,-0.279312
2620,t15,t12,0,2.11687,0.288948
2620,t15,t22,0.251706,3.45449,-0.279312
2630,t15,t12,0,2.11687,0.288948
2630,t15,t22,0.240183,3.45449,-0.279312
2640,t15,t12,0,2.11687,0.288948
2640,t15,t22,0.246438,3.45449,-0.279312
2650,t15,t12,0,2.11687,0.288948
2650,t15,t22,0.246438,3.45449,-0.279312
2660,t15,t12,0,2.11687,0.288948
2660,t15,t22,0.246438,3.45449,-0.279312
2670,t15,t12,0,2.11687,0.288948
2670,t15,t22,0.246438,3.45449,-0.279312
2670,t27,NA,3.69184,17.5627,0.52532
2680,t15,t12,0,2.11687,0.288948
2680,t15,t22,0.246438,3.45449,-0.279312
2680,t27,NA,3.63197,17.5627,0.52532
2690,t15,t12,0,2.11687,0.288948
2690,t15,t22,0.246438,3.45449,-0.279312
2690,t27,NA,3.63197,17.5627,0.52532
2700,t15,t12,0,2.11687,0.288948
2700,t15,t22,0.181196,3.45449,-0.279312
2700,t27,NA,3.72725,17.5627,0.52532
2710,t15,t12,0,2.11687,0.288948
2710,t15,t22,0.181196,3.45449,-0.279312
2710,t27,NA,3.72725,17.5627,0.52532
2720,t15,t12,0,2.11687,0.288948
2720,t15,t22,0.181196,3.45449,-0.279312
2720,t27,NA,3.72725,17.5627,0.52532
2730,t15,t12,0,2.11687,0.288948
2730,t15,t22,0.181196,3.45449,-0.279312
2730,t27,NA,3.72725,17.5627,0.625739
2740,t15,t12,0,2.11687,0.288948
2740,t15,t22,0.181196,3.45449,-0.279312
2740,t27,NA,3.72725,17.5627,0.625739
2750,t15,t12,0,2.11687,0.288948
2750,t15,t22,0.181196,3.45449,-0.279312
2750,t27,NA,3.72725,17.5627,0.625739
2760,t15,t12,0,2.11687,0.288948
2760,t15,t22,0.181196,3.45449,-0.279312
2760,t27,NA,3.72725,17.5627,0.625739
2770,t15,t12,0,2.11687,0.242477
2770,t15,t22,0.181196,3.45449,-0.279312
2770,t27,NA,3.72725,17.5627,0.625739
2780,t15,t12,0,2.11687,0.242477
2780,t15,t22,0.181196,3.45449,-0.279312
2780,t27,NA,3.79023,17.5627,0.625739
2790,t15,t12,0,2.11687,0.242477
2790,t15,t22,0.181196,3.45449,-0.279312
2790,t27,NA,3.79023,17.5627,0.625739
2800,t15,t12,0,2.11687,0.242477
2800,t15,t22,0.181196,3.45449,-0.279312
2800,t27,NA,3.79023,17.5627,0.625739
2810,t15,t12,0,2.11687,0.242477
2810,t15,t22,0.181196,3.45449,-0.279312
2810,t27,NA,3.79023,17.5627,0.625739
2820,t15,t12,0,1.66961,0.242477
2820,t15,t22,0.181196,3.45449,-0.279312
2820,t27,NA,3.79023,17.5627,0.625739
2830,t15,t12,0,1.66961,0.242477
2830,t15,t22,0.181196,3.45449,-0.279312
2830,t27,NA,3.79023,17.5627,0.625739
2840,t15,t12,0,1.66961,0.242477
2840,t15,t22,0.181196,3.45449,-0.279312
2840,t27,NA,3.79023,17.5627,0.625739
2850,t15,t12,0,1.66961,0.242477
2850,t15,t22,0.181196,3.45449,-0.279312
2850,t27,NA,3.79023,17.5627,0.625739
2860,t15,t12,0,1.66961,0.242477
2860,t15,t22,0.160998,3.45449,-0.279312
2860,t27,NA,3.79023,17.5627,0.625739
2870,t15,t12,0,1.66961,0.242477
2870,t5,NA,3.91196,1.16402,-0.217689
2870,t15,t22,0.160998,3.45449,-0.279312
2870,t27,NA,3.79023,17.5627,0.625739
2880,t15,t12,0,1.66961,0.242477
2880,t5,NA,3.91196,1.16402,-0.217689
2880,t15,t22,0.120091,3.45449,-0.279312
2880,t27,NA,3.79023,17.5627,0.625739
2890,t15,t12,0,1.66961,0.242477
2890,t5,NA,3.91196,1.16402,-0.217689
2890,t15,t22,0.120091,3.45449,-0.279312
2890,t27,NA,3.79023,17.5627,0.625739
2900,t15,t12,0,1.66961,0.242477
2900,t5,NA,3.91196,1.16402,-0.217689
2900,t15,t22,0.120091,3.45449,-0.279312
2900,t27,NA,3.70272,17.5627,0.625739
2910,t15,t12,0,1.66961,0.242477
2910,t5,NA,3.91196,1.16402,-0.217689
2910,t15,t22,0.120091,3.45449,-0.279312
2910,t27,NA,3.70272,17.5627,0.625739
2920,t15,t12,0,1.66961,0.242477
2920,t5,NA,3.91196,1.16402,-0.217689
2920,t15,t22,0.120091,3.45449,-0.279312
2920,t27,NA,3.70543,17.5627,0.625739
2930,t15,t12,0,1.66961,0.242477
2930,t5,NA,3.91196,1.16402,-0.217689
2930,t15,t22,0.120091,3.45449,-0.279312
2930,t27,NA,3.70543,17.5627,0.625739
2940,t15,t12,0,1.66961,0.242477
2940,t5,NA,3.91196,1.16402,-0.217689
2940,t15,t22,0.120091,3.45449,-0.279312
2940,t27,NA,3.70543,17.5627,0.625739
2950,t15,t12,0,1.66961,0.242477
2950,t5,NA,3.91196,1.16402,-0.217689
2950,t15,t22,0.120091,3.45449,-0.279312
2950,t27,NA,3.70543,17.5627,0.625739
2960,t15,t12,0,1.66961,0.242477
2960,t5,NA,3.91196,1.71865,-0.217689
2960,t15,t22,0.120091,3.45449,-0.279312
2960,t27,NA,3.70543,14.0294,0.625739
2970,t15,t12,0,1.38767,0.242477
2970,t5,NA,3.91196,1.71865,-0.217689
2970,t15,t22,0.120091,3.45449,-0.279312
2970,t27,NA,3.70543,14.0294,0.625739
2980,t15,t12,0,1.38767,0.242477
2980,t5,NA,3.91196,1.87529,-0.217689
2980,t15,t22,0.120091,3.45449,-0.279312
2980,t27,NA,3.70543,14.0294,0.625739
2990,t15,t12,0,1.38767,0.242477
2990,t5,NA,3.91196,1.87529,-0.217689
2990,t15,t22,0.120091,2.95982,-0.279312
2990,t27,NA,3.70543,14.0294,0.625739
3000,t15,t12,0,1.40878,-0.248511
3000,t49,t46,3.50599,2.18955,0.550756
3000,t5,NA,3.84761,1.37827,-0.217689
3000,t12,t33,1.30188,3.9969,0.00598501
3010,t15,t12,0,1.40878,-0.248511
3010,t49,t46,3.50599,2.18955,0.550756
3010,t5,NA,3.84761,1.37827,-0.217689
3010,t12,t33,1.30188,3.9969,0.00598501
3020,t15,t12,0,1.40878,-0.248511
3020,t49,t46,3.50599,2.18955,0.550756
3020,t12,t33,1.3407,3.9969,0.00598501
3030,t15,t12,0,1.40878,-0.248511
3030,t49,t46,3.50599,2.18955,0.550756
3030,t12,t33,1.27207,3.9969,0.00598501
3040,t15,t12,0,1.40878,-0.248511
3040,t49,t46,3.50599,2.18955,0.550756
3040,t12,t33,1.33377,3.9969,0.00598501
3050,t15,t12,0,1.40878,-0.248511
3050,t49,t46,3.50599,2.18955,0.550756
3050,t12,t33,1.33377,3.9969,0.00598501
3060,t15,t12,0,1.40878,-0.248511
3060,t49,t46,3.50599,2.18955,0.550756
3060,t12,t33,1.33377,3.9969,0.00598501
3070,t15,t12,0,1.40878,-0.248511
3070,t49,t46,3.50599,2.18955,0.550756
3070,t12,t33,1.33377,3.9969,0.00598501
3080,t15,t12,0,1.40878,-0.248511
3080,t26,NA,3.88552,12.5576,-0.375393
3080,t49,t46,3.50599,2.18955,0.550756
3080,t12,t33,1.33377,3.9969,0.00598501
3090,t15,t12,0,1.40878,-0.248511
3090,t26,NA,3.88552,12.5576,-0.375393
3090,t49,t46,3.50599,2.18955,0.550756
3090,t12,t33,1.33377,3.9969,0.00598501
3100,t15,t12,0,1.40878,-0.248511
3100,t26,NA,3.88552,12.5576,-0.375393
3100,t49,t46,3.50599,2.18955,0.550756
3100,t12,t33,1.33377,3.9969,0.00598501
3110,t15,t12,0,1.40878,-0.248511
3110,t26,NA,3.88552,12.5576,-0.375393
3110,t49,t46,3.50599,2.18955,0.550756
3110,t12,t33,1.33377,3.9969,0.00598501
3120,t15,t12,0,1.40878,-0.248511
3120,t26,NA,3.88552,12.5576,-0.375393
3120,t49,t46,3.50599,2.18955,0.550756
3120,t12,t33,1.39833,3.7549,0.00598501
3130,t15,t12,0,1.40878,-0.248511
3130,t26,NA,3.88552,12.5576,-0.375393
3130,t49,t46,3.50599,2.18955,0.550756
3130,t12,t33,1.39833,3.7549,0.00598501
3140,t15,t12,0,1.40878,-0.248511
3140,t26,NA,3.88552,12.5576,-0.375393
3140,t49,t46,3.50599,2.18955,0.550756
3140,t12,t33,1.39833,3.7549,0.00598501
3150,t15,t12,0,1.40878,-0.248511
3150,t26,NA,3.88552,12.5576,-0.375393
3150,t49,t46,3.50599,2.18955,0.550756
3150,t12,t33,1.39833,3.7549,0.00598501
3160,t15,t12,0,1.40878,-0.248511
3160,t26,NA,3.88552,12.5576,-0.375393
3160,t49,t46,3.50599,2.18955,0.550756
3160,t12,t33,1.39833,3.7549,0.00598501
3170,t15,t12,0,1.40878,-0.248511
3170,t26,NA,3.88552,8.93847,-0.375393
3170,t49,t46,3.50599,2.18955,0.550756
3170,t12,t33,1.39833,3.7549,0.00598501
3180,t15,t12,0,1.66779,-0.248511
3180,t26,NA,3.88552,8.93847,0.393288
3180,t49,t46,3.50599,2.18955,0.550756
3180,t12,t33,1.39833,2.70996,0.00598501
3190,t15,t12,0,1.66779,-0.248511
3190,t31,NA,3.54095,1.97136,-0.0288628
3190,t26,NA,3.88552,8.93847,0.393288
3190,t49,t46,3.50599,2.18955,0.550756
3190,t12,t33,1.39833,2.70996,0.00598501
