generation,leftchild,rightchild,abstime,betainit,betashift
990,t2,NA,2.3032,10.5046,-0.174798
1000,t37,t4,0,2.23522,0.152439
1000,t2,NA,2.34654,10.5046,-0.174798
1010,t37,t4,0,2.23522,0.152439
1010,t2,NA,2.34654,10.5046,-0.174798
1020,t37,t4,0,2.23522,0.152439
1020,t2,NA,2.33098,10.5046,-0.174798
1030,t37,t4,0,2.23522,0.152439
1030,t2,NA,2.33098,10.5046,-0.174798
1040,t37,t4,0,2.23522,0.152439
1040,t2,NA,2.33098,10.5046,0.19128
1050,t37,t4,0,2.23522,0.152439
1050,t2,NA,2.33098,10.5046,0.19128
1060,t37,t4,0,2.23522,0.152439
1060,t2,NA,2.33098,10.5046,0.19128
1070,t37,t4,0,2.23522,0.152439
1070,t2,NA,2.33098,10.5046,0.19128
1080,t37,t4,0,2.23522,0.152439
1080,t2,NA,2.33098,10.5046,0.19128
1090,t37,t4,0,2.23522,0.152439
1090,t2,NA,2.33098,10.5046,0.19128
1100,t37,t4,0,2.23522,0.152439
1100,t2,NA,2.33098,10.5046,0.19128
1110,t37,t4,0,2.23522,0.152439
1110,t2,NA,2.33098,10.5046,0.19128
1120,t37,t4,0,2.23522,0.152439
1120,t2,NA,2.33098,10.5046,0.19128
1130,t37,t4,0,2.23522,0.152439
1140,t37,t4,0,2.23522,0.152439
1150,t37,t4,0,2.23522,0.152439
1160,t37,t4,0,2.23522,0.152439
1170,t37,t4,0,2.23522,0.152439
1180,t37,t4,0,2.23522,0.152439
1190,t37,t4,0,2.23522,0.152439
1200,t37,t4,0,2.23522,0.152439
1210,t37,t4,0,2.23522,0.152439
1220,t37,t4,0,2.23522,0.152439
1230,t37,t4,0,2.36099,0.152439
1240,t37,t4,0,2.38249,0.152439
1250,t37,t4,0,2.38249,0.152439
1260,t37,t4,0,2.38249,0.152439
1270,t37,t4,0,2.38249,0.152439
1280,t37,t4,0,1.64181,0.152439
1290,t37,t4,0,1.64181,0.152439
1300,t37,t4,0,1.64181,0.152439
1310,t37,t4,0,1.64181,0.152439
1320,t37,t4,0,1.64181,0.152439
1330,t37,t4,0,1.64181,0.175876
1340,t37,t4,0,1.64181,0.175876
1350,t37,t4,0,1.64181,0.175876
1360,t37,t4,0,1.64181,0.175876
1370,t37,t4,0,1.72527,0.175876
1380,t37,t4,0,1.72527,0.175876
1390,t37,t4,0,1.72527,0.175876
1400,t37,t4,0,1.72527,0.175876
1410,t37,t4,0,1.72527,0.175876
1420,t37,t4,0,1.72527,0.175876
1430,t37,t4,0,1.72527,0.175876
1440,t37,t4,0,1.72527,0.175876
1450,t37,t4,0,1.39499,0.175876
1460,t37,t4,0,1.39499,0.175876
1470,t37,t4,0,1.30255,0.175876
1480,t37,t4,0,1.30255,0.175876
1490,t37,t4,0,2.0971,0.175876
1500,t37,t4,0,2.0971,0.175876
1510,t37,t4,0,2.0971,0.175876
1520,t37,t4,0,2.0971,0.175876
1530,t37,t4,0,2.0971,0.175876
1530,t43,NA,2.17178,2.8193,-0.206967
1540,t37,t4,0,2.0971,0.175876
1540,t43,NA,2.18481,2.8193,-0.206967
1550,t37,t4,0,2.0971,0.175876
1550,t43,NA,2.18481,2.8193,-0.206967
1550,t24,NA,2.11156,6.39859,-0.0462816
1560,t37,t4,0,2.0971,0.175876
1560,t43,NA,2.18481,2.8193,-0.206967
1560,t24,NA,2.11156,6.39859,-0.0462816
1570,t37,t4,0,2.0971,0.175876
1570,t43,NA,2.18481,2.8193,-0.206967
1570,t24,NA,2.11156,4.56761,-0.0462816
1580,t37,t4,0,2.0971,0.175876
1580,t43,NA,2.18212,2.8193,-0.206967
1580,t24,NA,2.11156,4.56761,-0.0462816
1590,t37,t4,0,2.0971,0.175876
1590,t43,NA,2.18212,2.6398,-0.206967
1590,t24,NA,2.07982,4.56761,-0.0462816
1600,t37,t4,0,2.0971,0.175876
1600,t25,NA,2.03489,2.98222,0.807808
1600,t43,NA,2.18212,4.00284,-0.206967
1600,t24,NA,2.07982,4.56761,-0.0462816
1610,t37,t4,0,2.0971,0.175876
1610,t43,NA,2.18212,3.17044,-0.206967
1610,t24,NA,2.07982,4.56761,-0.0462816
1620,t37,t4,0,2.0971,0.175876
1620,t43,NA,2.23552,3.17044,-0.206967
1620,t24,NA,2.07982,4.56761,-0.0462816
1630,t37,t4,0,2.0971,0.175876
1630,t43,NA,2.23552,3.17044,-0.206967
1630,t24,NA,2.07982,4.56761,-0.0462816
1640,t37,t4,0,2.0971,0.175876
1640,t43,NA,2.23552,3.17044,-0.206967
1640,t24,NA,2.07982,4.56761,-0.0462816
1650,t37,t4,0,2.0971,0.175876
1650,t43,NA,2.23552,2.54436,-0.206967
1650,t24,NA,2.1339,4.56761,-0.0462816
1660,t37,t4,0,2.0971,0.175876
1660,t43,NA,2.23552,2.54436,-0.206967
1660,t24,NA,2.1339,4.76069,-0.0739658
1670,t37,t4,0,2.0971,0.175876
1670,t43,NA,2.23552,2.54436,-0.206967
1670,t24,NA,2.1339,4.76069,-0.0739658
1680,t37,t4,0,2.0971,0.175876
1680,t43,NA,2.23552,2.54436,-0.206967
1680,t24,NA,2.1339,4.76069,-0.0739658
1690,t37,t4,0,2.0971,0.175876
1690,t43,NA,2.27367,2.54436,-0.206967
1690,t24,NA,2.1339,4.76069,-0.0739658
1700,t37,t4,0,2.0971,0.175876
1700,t43,NA,2.21885,2.54436,-0.206967
1700,t24,NA,2.1339,4.76069,-0.0739658
1710,t37,t4,0,2.0971,0.175876
1720,t37,t4,0,2.0971,0.735123
1730,t37,t4,0,2.0971,0.735123
1740,t37,t4,0,2.0971,0.735123
1750,t37,t4,0,2.0971,0.735123
1760,t37,t4,0,1.63777,0.735123
1770,t37,t4,0,1.63777,0.735123
1780,t37,t4,0,1.63777,0.735123
1790,t37,t4,0,1.63777,0.735123
1800,t37,t4,0,1.63777,0.735123
1800,t32,t19,1.79429,2.88947,0.207542
1810,t37,t4,0,1.63777,0.735123
1810,t32,t19,1.79429,2.88947,0.207542
1820,t37,t4,0,1.63777,0.735123
1820,t32,t19,1.76963,2.88947,0.207542
1830,t37,t4,0,1.63777,0.735123
1830,t32,t19,1.76963,2.88947,0.207542
1840,t37,t4,0,1.63777,0.735123
1840,t32,t19,1.76963,2.88947,-0.193568
1850,t37,t4,0,1.63777,0.735123
1850,t32,t19,1.76963,2.88947,-0.193568
1860,t37,t4,0,1.63777,0.735123
1860,t32,t19,1.76963,2.88947,-0.193568
1870,t37,t4,0,1.63777,0.735123
1870,t32,t19,1.76963,2.88947,-0.193568
1880,t37,t4,0,1.63777,0.735123
1890,t37,t4,0,1.63777,0.735123
1900,t37,t4,0,1.63777,0.735123
1910,t37,t4,0,1.63777,0.735123
1910,t31,NA,1.66839,19.308,-0.0917773
1920,t37,t4,0,1.63777,0.735123
1920,t31,NA,1.66839,23.4335,-0.0172311
1930,t37,t4,0,1.63777,0.735123
1930,t31,NA,1.60876,23.4335,-0.0172311
1940,t37,t4,0,1.63777,0.735123
1940,t31,NA,1.60876,23.4335,-0.0172311
1950,t37,t4,0,1.59798,0.735123
1960,t37,t4,0,1.59798,0.735123
1970,t37,t4,0,1.59798,0.735123
1980,t37,t4,0,1.59798,0.735123
1990,t37,t4,0,1.59798,0.735123
2000,t37,t4,0,2.83368,-0.0891272
2000,t45,t21,1.89554,2.87796,0.209518
2000,t37,t45,1.72242,0.792471,0.751477
2000,t30,NA,1.90819,0.333863,-0.688984
2010,t37,t4,0,2.83368,-0.0891272
2010,t45,t21,1.89554,2.87796,0.209518
2010,t37,t45,1.72242,0.792471,0.751477
2010,t30,NA,1.90819,0.333863,-0.688984
2020,t37,t4,0,2.83368,-0.0891272
2020,t45,t21,1.89554,2.87796,0.209518
2020,t37,t45,1.72242,0.792471,0.751477
2020,t30,NA,1.90819,0.333863,-0.688984
2030,t37,t4,0,2.83368,-0.0891272
2030,t37,t45,1.7043,0.792471,0.751477
2030,t30,NA,1.92542,0.333863,-0.688984
2040,t37,t4,0,2.83368,-0.0891272
2040,t37,t45,1.7043,0.792471,0.751477
2040,t30,NA,1.92542,0.333863,-0.688984
2050,t37,t4,0,2.83368,-0.0891272
2050,t37,t45,1.7043,0.792471,0.751477
2050,t30,NA,1.92542,0.333863,-0.628205
2060,t37,t4,0,2.83368,-0.0891272
2060,t37,t45,1.7043,0.792471,0.751477
2060,t30,NA,1.92542,0.333863,-0.628205
2070,t37,t4,0,2.83368,-0.0891272
2070,t37,t45,1.7043,0.792471,0.429523
2070,t30,NA,1.89639,0.333863,-0.628205
2080,t37,t4,0,2.83368,-0.0891272
2080,t37,t45,1.65002,0.792471,0.429523
2080,t30,NA,1.89639,0.333863,-0.628205
2090,t37,t4,0,2.83368,-0.0891272
2090,t37,t45,1.65002,0.792471,0.429523
2090,t30,NA,1.89639,0.333863,-0.628205
2100,t37,t4,0,2.83368,-0.0891272
2100,t37,t45,1.65002,0.792471,0.429523
2100,t32,t19,2.00104,3.22224,-0.285823
2100,t30,NA,1.89639,0.227822,-0.628205
2110,t37,t4,0,2.83368,-0.0891272
2110,t37,t45,1.65002,0.792471,0.429523
2110,t32,t19,2.00104,3.22224,-0.285823
2110,t30,NA,1.89639,0.227822,-0.628205
2120,t37,t4,0,2.83368,-0.0891272
2120,t37,t45,1.65002,0.792471,0.429523
2120,t30,NA,1.89639,0.227822,-0.628205
2130,t37,t4,0,2.83368,-0.0891272
2130,t37,NA,2.21044,9.91407,-0.452857
2130,t37,t45,1.65002,0.792471,0.429523
2130,t30,NA,1.89639,0.227822,-0.0429578
2140,t37,t4,0,2.83368,-0.0891272
2140,t37,NA,2.21044,9.91407,-0.452857
2140,t33,NA,2.25694,0.792471,0.429523
2140,t30,NA,1.89639,0.227822,-0.0429578
2150,t37,t4,0,2.83368,-0.0891272
2150,t37,NA,2.21044,9.91407,-0.452857
2150,t33,NA,2.25694,0.792471,0.429523
2150,t30,NA,1.89639,0.227822,-0.0429578
2160,t37,t4,0,2.83368,-0.0891272
2160,t37,NA,2.21155,9.91407,-0.452857
2160,t33,NA,2.25694,0.792471,0.429523
2160,t30,NA,1.89639,0.227822,-0.0429578
2170,t37,t4,0,2.83368,-0.0891272
2170,t37,NA,2.21155,9.91407,-0.452857
2170,t33,NA,2.25694,0.792471,0.429523
2170,t30,NA,1.89639,0.173571,-0.0429578
2180,t37,t4,0,2.83368,-0.0891272
2180,t37,NA,2.21155,9.91407,-0.452857
2180,t33,NA,2.25694,0.792471,0.429523
2180,t30,NA,1.89639,0.173571,-0.0429578
2190,t37,t4,0,2.83368,-0.0891272
2190,t37,NA,2.21155,9.91407,-0.452857
2190,t33,NA,2.25694,0.792471,0.429523
2190,t30,NA,1.89639,0.173571,-0.0429578
2200,t37,t4,0,2.83368,-0.0891272
2200,t37,NA,2.21155,9.91407,-0.452857
2200,t33,NA,2.25694,0.792471,-0.0672164
2200,t30,NA,1.89639,0.173571,-0.0429578
2210,t37,t4,0,2.83368,-0.0891272
2210,t37,NA,2.21155,9.91407,-0.452857
2210,t33,NA,2.28268,0.792471,-0.0672164
2210,t30,NA,1.89639,0.173571,-0.0429578
2220,t37,t4,0,2.83368,-0.0891272
2220,t37,NA,2.21155,9.91407,-0.452857
2220,t33,NA,2.28268,0.792471,-0.0672164
2220,t30,NA,1.89639,0.264555,-0.555348
2230,t37,t4,0,2.83368,-0.0891272
2230,t37,NA,2.21155,9.91407,-0.452857
2230,t33,NA,2.28268,0.792471,-0.0672164
2230,t30,NA,1.89639,0.264555,-0.555348
2240,t37,t4,0,2.83368,-0.0891272
2240,t37,NA,2.21155,9.91407,-0.452857
2240,t33,NA,2.28268,0.792471,-0.0672164
2240,t30,NA,1.89639,0.264555,-0.555348
2250,t37,t4,0,2.83368,-0.0891272
2250,t37,NA,2.21155,9.91407,-0.143648
2250,t33,NA,2.28268,0.792471,-0.0672164
2250,t30,NA,1.89639,0.264555,-0.555348
2260,t37,t4,0,2.83368,-0.0891272
2260,t37,NA,2.20979,9.91407,-0.143648
2260,t33,NA,2.28268,0.792471,-0.0672164
2260,t30,NA,1.89639,0.264555,-0.555348
2270,t37,t4,0,2.83368,-0.0891272
2270,t37,NA,2.20979,9.91407,-0.143648
2270,t31,NA,1.81886,19.0515,0.144895
2270,t33,NA,2.28268,0.792471,-0.0672164
2280,t37,t4,0,2.83368,-0.0891272
2280,t37,NA,2.22746,9.91407,-0.143648
2280,t31,NA,1.81886,19.0515,0.144895
2280,t33,NA,2.28268,0.792471,-0.0672164
2290,t37,t4,0,2.83368,-0.0891272
2290,t37,NA,2.22746,9.91407,-0.143648
2290,t31,NA,1.81886,19.0515,0.144895
2300,t37,t4,0,2.83368,-0.0891272
2300,t37,NA,2.22746,9.91407,-0.143648
2300,t31,NA,1.81886,19.0515,0.144895
2310,t37,t4,0,2.83368,-0.0891272
2310,t37,NA,2.22746,9.91407,-0.143648
2310,t31,NA,1.81886,19.0515,0.144895
2320,t37,t4,0,2.83368,-0.0891272
2320,t37,NA,2.22746,9.91407,-0.143648
2320,t31,NA,1.81886,19.0515,0.144895
2330,t37,t4,0,2.83368,-0.0891272
2330,t31,NA,1.81886,19.0515,0.144895
2340,t37,t4,0,2.83368,-0.0891272
2340,t31,NA,1.81886,17.9997,0.144895
2350,t37,t4,0,2.83368,-0.0891272
2350,t31,NA,1.81886,17.9997,0.144895
2360,t37,t4,0,2.83368,-0.0891272
2360,t31,NA,1.8049,17.9997,0.144895
2370,t37,t4,0,3.36203,-0.0891272
2370,t25,NA,2.21285,22.2745,-0.287014
2380,t37,t4,0,3.36203,-0.0891272
2380,t25,NA,2.21228,22.2745,-0.287014
2390,t37,t4,0,3.36203,-0.0891272
2390,t45,NA,2.39007,15.0209,-0.289188
2390,t25,NA,2.21228,22.2745,-0.287014
2400,t37,t4,0,3.36203,-0.0891272
2400,t45,NA,2.39007,15.0209,-0.289188
2400,t25,NA,2.21228,22.2745,-0.287014
2410,t37,t4,0,3.36203,-0.0891272
2410,t45,NA,2.39007,15.0209,-0.289188
2410,t25,NA,2.21228,22.2745,-0.287014
2420,t37,t4,0,3.36203,-0.0891272
2420,t45,NA,2.39007,15.0209,-0.289188
2420,t25,NA,2.21228,22.2745,-0.287014
2430,t37,t4,0,3.36203,-0.0891272
2430,t45,NA,2.39007,9.91834,-0.422613
2430,t25,NA,2.21228,23.3605,-0.287014
2440,t37,t4,0,3.36203,-0.0891272
2440,t45,NA,2.37988,9.91834,-0.422613
2440,t25,NA,2.21228,23.3605,-0.287014
2450,t37,t4,0,3.36203,-0.0891272
2450,t45,NA,2.37988,9.91834,-0.422613
2450,t25,NA,2.21228,23.3605,-0.287014
2460,t37,t4,0,3.36203,-0.0891272
2460,t45,NA,2.34699,9.91834,-0.422613
2460,t25,NA,2.21228,23.3605,-0.287014
2470,t37,t4,0,3.36203,-0.0891272
2470,t45,NA,2.34699,10.9304,-0.422613
2470,t25,NA,2.21228,20.3895,-0.287014
2480,t37,t4,0,3.36203,-0.0891272
2480,t45,NA,2.34699,10.9304,-0.422613
2480,t25,NA,2.21228,20.3895,-0.287014
2490,t37,t4,0,3.36203,-0.0891272
2490,t45,NA,2.34699,10.9304,-0.422613
2490,t25,NA,2.21228,20.3895,-0.287014
2500,t37,t4,0,3.36203,-0.0891272
2500,t45,NA,2.34699,10.9304,-0.422613
2500,t25,NA,2.21228,20.3895,0.597364
2510,t37,t4,0,3.36203,-0.0891272
2510,t45,NA,2.34699,17.2659,-0.422613
2510,t25,NA,2.19273,20.3895,0.597364
2520,t37,t4,0,3.36203,-0.0891272
2520,t45,NA,2.31846,17.2659,-0.422613
2520,t25,NA,2.19273,20.3895,0.597364
2530,t37,t4,0,3.36203,-0.0891272
2530,t45,NA,2.31846,17.2659,-0.422613
2530,t25,NA,2.19273,20.3895,0.597364
2540,t37,t4,0,3.36203,-0.0891272
2540,t45,NA,2.31846,22.388,-0.422613
2540,t25,NA,2.19273,20.3895,0.597364
2550,t37,t4,0,3.36203,-0.0891272
2550,t15,t29,1.84559,8.13264,0.920241
2550,t25,NA,2.19273,20.3895,0.597364
2560,t37,t4,0,3.36203,-0.0891272
2560,t15,t29,1.84559,5.97969,0.920241
2560,t25,NA,2.19273,20.3895,0.597364
2570,t37,t4,0,3.36203,-0.0891272
2570,t15,t29,1.84559,5.97969,0.920241
2570,t25,NA,2.18712,20.3895,0.597364
2580,t37,t4,0,3.36203,-0.0891272
2580,t15,t29,1.84559,5.97969,0.920241
2580,t25,NA,2.18712,20.3895,0.200681
2590,t37,t4,0,3.36203,-0.0891272
2590,t15,t29,1.84559,5.97969,0.920241
2590,t25,NA,2.18712,20.3895,-0.2115
2600,t37,t4,0,3.36203,-0.0891272
2600,t15,t29,1.84559,5.97969,0.920241
2600,t25,NA,2.18712,20.3895,-0.2115
2610,t37,t4,0,3.36203,-0.0891272
2610,t15,t29,1.84559,5.97969,0.920241
2610,t25,NA,2.18712,20.3895,-0.2115
2620,t37,t4,0,3.36203,-0.0891272
2620,t15,t29,1.84559,5.97969,0.920241
2620,t25,NA,2.18712,20.3895,0.210214
2630,t37,t4,0,3.36203,-0.0891272
2630,t15,t29,1.88914,5.97969,0.920241
2630,t25,NA,2.19626,20.3895,0.210214
2640,t37,t4,0,3.36203,-0.0891272
2640,t15,t29,1.88914,5.97969,0.920241
2640,t25,NA,2.19626,20.3895,0.210214
2650,t37,t4,0,3.36203,-0.0891272
2650,t15,t29,1.85555,6.25923,0.920241
2650,t25,NA,2.19626,20.3895,-0.295725
2660,t37,t4,0,3.36203,-0.0891272
2660,t15,t29,1.85555,6.25923,0.920241
2660,t25,NA,2.19626,20.3895,-0.295725
2670,t37,t4,0,3.36203,-0.0891272
2670,t22,NA,2.36917,14.8422,0.0242662
2670,t25,NA,2.19626,20.3895,-0.295725
2680,t37,t4,0,3.36203,-0.0891272
2680,t22,NA,2.36917,14.8422,0.0242662
2680,t25,NA,2.13874,20.3895,-0.295725
2690,t37,t4,0,3.36203,-0.0891272
2690,t22,NA,2.36917,11.9415,0.0242662
2690,t25,NA,2.0952,20.3895,-0.295725
2700,t37,t4,0,3.36203,-0.0891272
2700,t22,NA,2.36917,11.9415,0.0242662
2700,t25,NA,2.0952,20.3895,-0.295725
2710,t37,t4,0,3.36203,-0.0891272
2710,t22,NA,2.36917,11.9415,0.0242662
2710,t25,NA,2.0952,20.3895,-0.295725
2720,t37,t4,0,3.36203,-0.0891272
2720,t22,NA,2.36917,11.9415,-0.456061
2720,t25,NA,2.0952,20.3895,-0.295725
2730,t37,t4,0,3.36203,-0.0891272
2730,t22,NA,2.36917,11.9415,-0.579806
2730,t25,NA,2.0952,20.3895,-0.295725
2740,t37,t4,0,3.36203,-0.0891272
2740,t22,NA,2.36917,11.9415,-0.579806
2740,t25,NA,2.0952,20.3895,-0.295725
2750,t37,t4,0,3.36203,-0.0891272
2750,t22,NA,2.36917,11.9415,-0.579806
2750,t25,NA,2.0952,20.3895,-0.295725
2760,t37,t4,0,3.36203,-0.0891272
2760,t22,NA,2.36917,11.9415,-0.579806
2760,t25,NA,2.0952,20.3895,-0.295725
2770,t37,t4,0,3.36203,-0.0891272
2770,t22,NA,2.36917,11.9415,-0.579806
2770,t25,NA,2.0952,20.3895,0.350896
2780,t37,t4,0,3.36203,-0.0891272
2780,t22,NA,2.36917,11.9415,-0.579806
2780,t25,NA,2.0952,20.3895,0.350896
2790,t37,t4,0,3.36203,-0.0891272
2790,t22,NA,2.36917,11.9415,-0.579806
2790,t25,NA,2.0952,20.3895,0.350896
2800,t37,t4,0,3.36203,-0.0891272
2800,t22,NA,2.36917,11.9415,-0.579806
2800,t25,NA,2.0952,20.3895,0.350896
2810,t37,t4,0,3.36203,-0.0891272
2810,t22,NA,2.36917,11.9415,-0.579806
2810,t25,NA,2.0952,20.3895,0.350896
2820,t37,t4,0,3.29193,-0.0891272
2820,t22,NA,2.36917,11.9415,-0.579806
2820,t25,NA,2.0952,20.3895,0.350896
2830,t37,t4,0,3.29193,-0.0891272
2830,t22,NA,2.36917,11.9415,-0.579806
2830,t25,NA,2.0952,20.3895,0.350896
2840,t37,t4,0,3.29193,-0.0891272
2840,t22,NA,2.36917,11.9415,-0.579806
2840,t25,NA,2.0952,20.3895,0.350896
2850,t37,t4,0,3.29193,-0.0891272
2850,t22,NA,2.36917,11.9415,-0.579806
2850,t25,NA,2.0952,20.3895,0.350896
2860,t37,t4,0,3.29193,-0.0891272
2860,t22,NA,2.36917,11.9415,-0.579806
2860,t25,NA,2.08818,20.3895,0.0424683
2870,t37,t4,0,3.29193,-0.0891272
2870,t22,NA,2.36917,11.9415,-0.579806
2870,t25,NA,2.08818,20.3895,0.0424683
2880,t37,t4,0,3.29193,-0.0891272
2880,t22,NA,2.36917,11.9415,-0.579806
2880,t25,NA,2.08818,20.3895,0.0424683
2890,t37,t4,0,3.29193,-0.0891272
2890,t22,NA,2.36917,11.9415,-0.579806
2890,t25,NA,2.08818,20.3895,0.0424683
2900,t37,t4,0,3.29193,-0.0891272
2900,t22,NA,2.36917,11.9415,-0.579806
2900,t25,NA,2.08818,20.3895,0.0424683
2910,t37,t4,0,3.29193,-0.0891272
2910,t22,NA,2.36917,11.9415,-0.579806
2910,t25,NA,2.08818,20.3895,0.0424683
2920,t37,t4,0,3.29193,-0.0891272
2920,t22,NA,2.36917,18.7603,-0.579806
2920,t25,NA,2.08818,20.3895,0.0424683
2930,t37,t4,0,3.29193,-0.0891272
2930,t22,NA,2.36917,18.7603,-0.579806
