generation,leftchild,rightchild,abstime,betainit,betashift
460,t188,t368,3.38452,4.37289,0.188801
470,t366,t203,0,1.44893,0.529631
470,t188,t368,3.38452,4.37289,0.188801
480,t366,t203,0,1.44893,0.529631
480,t188,t368,3.38452,4.37289,0.188801
490,t366,t203,0,1.44893,0.529631
490,t188,t368,3.40406,4.37289,0.188801
500,t366,t203,0,1.44893,0.529631
500,t188,t368,3.37447,4.37289,0.188801
510,t366,t203,0,1.44893,0.529631
510,t137,NA,5.03644,4.37289,0.188801
520,t366,t203,0,1.44893,0.529631
520,t137,NA,5.03644,4.37289,0.188801
530,t366,t203,0,1.44893,0.529631
530,t137,NA,5.03644,4.37289,0.188801
540,t366,t203,0,1.44893,0.529631
540,t137,NA,5.03644,4.37289,0.188801
550,t366,t203,0,1.44893,0.529631
550,t137,NA,5.03644,4.37289,0.188801
560,t366,t203,0,1.44893,0.529631
560,t137,NA,5.03644,4.37289,0.188801
570,t366,t203,0,1.44893,0.529631
570,t137,NA,5.03644,4.37289,0.188801
580,t366,t203,0,1.44893,0.529631
580,t137,NA,5.03644,4.37289,0.188801
590,t366,t203,0,1.44893,0.529631
590,t137,NA,5.03644,2.95381,0.188801
600,t366,t203,0,1.44893,0.529631
600,t137,NA,5.05255,2.95381,0.188801
610,t366,t203,0,1.44893,0.529631
610,t137,NA,5.05255,2.95381,0.188801
620,t366,t203,0,1.44893,0.529631
620,t137,NA,5.00883,2.95381,0.188801
630,t366,t203,0,1.44893,0.529631
630,t137,NA,5.07302,2.95381,0.188801
640,t366,t203,0,1.44893,0.529631
640,t137,NA,5.07302,2.95381,0.188801
650,t366,t203,0,1.44893,0.529631
650,t137,NA,5.07302,2.95381,0.188801
660,t366,t203,0,1.44893,0.529631
660,t137,NA,5.07302,2.95381,0.188801
670,t366,t203,0,1.44893,0.529631
670,t137,NA,5.07302,2.95381,0.188801
680,t366,t203,0,1.44893,0.529631
680,t137,NA,5.07302,2.95381,0.188801
690,t366,t203,0,1.44893,0.529631
690,t7,NA,4.85764,4.54299,0.0502999
690,t137,NA,5.07302,2.95381,0.188801
700,t366,t203,0,1.44893,0.529631
700,t7,NA,4.85764,4.54299,0.0502999
700,t137,NA,5.07302,2.95381,0.188801
710,t366,t203,0,1.44893,0.559401
710,t7,NA,4.85764,3.17698,0.0502999
710,t137,NA,5.07302,2.95381,0.188801
720,t366,t203,0,1.44893,0.559401
720,t137,NA,5.00186,2.95381,0.188801
730,t366,t203,0,1.44893,0.559401
730,t137,NA,5.0268,2.95381,0.188801
740,t366,t203,0,1.44893,0.559401
740,t137,NA,5.0268,2.95381,0.188801
750,t366,t203,0,1.44893,0.559401
750,t137,NA,5.0268,4.30684,0.188801
760,t366,t203,0,1.44893,0.559401
770,t366,t203,0,1.44893,0.559401
780,t366,t203,0,1.44893,0.559401
790,t366,t203,0,1.44893,0.559401
800,t366,t203,0,1.38172,0.559401
810,t366,t203,0,1.38172,0.559401
820,t366,t203,0,1.38172,0.559401
830,t366,t203,0,1.38172,0.559401
840,t366,t203,0,1.38172,0.559401
850,t366,t203,0,1.38172,0.559401
860,t366,t203,0,1.38172,0.559401
870,t366,t203,0,1.38172,0.559401
880,t366,t203,0,1.38172,0.559401
890,t366,t203,0,1.38172,0.559401
900,t366,t203,0,1.38172,0.559401
910,t366,t203,0,1.38172,0.559401
920,t366,t203,0,1.38172,0.559401
930,t366,t203,0,1.38172,0.559401
940,t366,t203,0,1.38172,0.559401
950,t366,t203,0,1.38172,0.559401
960,t366,t203,0,1.38172,0.559401
970,t366,t203,0,1.48249,0.559401
980,t366,t203,0,1.48249,0.559401
990,t366,t203,0,1.48249,0.559401
1000,t366,t203,0,1.48785,0.559401
1010,t366,t203,0,1.48785,0.559401
1020,t366,t203,0,1.48785,0.559401
1020,t34,t188,1.6378,2.2139,0.237873
1030,t366,t203,0,1.48785,0.559401
1030,t34,t188,1.6378,2.2139,0.237873
1040,t366,t203,0,1.48785,0.102687
1040,t34,t188,1.6378,2.2139,0.237873
1050,t366,t203,0,1.48785,0.102687
1050,t34,t188,1.6378,2.68951,0.237873
1060,t366,t203,0,1.48785,0.102687
1060,t34,t188,1.6378,2.68951,0.237873
1070,t366,t203,0,1.48785,0.102687
1070,t34,t188,1.6378,3.87201,0.237873
1080,t366,t203,0,1.48785,0.102687
1080,t34,t188,1.62841,3.87201,0.256829
1090,t366,t203,0,1.48785,0.102687
1090,t34,t188,1.62841,3.87201,0.256829
1100,t366,t203,0,1.48785,0.102687
1100,t34,t188,1.64526,3.87201,0.256829
1110,t366,t203,0,1.48785,0.102687
1110,t34,t188,1.64526,3.87201,0.256829
1120,t366,t203,0,1.48785,0.102687
1120,t34,t188,1.75443,3.87201,0.256829
1130,t366,t203,0,1.48785,0.102687
1130,t34,t188,1.75443,3.87201,0.256829
1140,t366,t203,0,1.48785,0.102687
1140,t34,t188,1.75443,6.00565,0.256829
1150,t366,t203,0,1.48785,0.102687
1150,t34,t188,1.75443,6.00565,0.256829
1160,t366,t203,0,1.48785,0.102687
1160,t34,t188,1.79559,6.00565,0.256829
1170,t366,t203,0,1.48785,0.102687
1170,t34,t188,1.79559,6.00565,0.256829
1180,t366,t203,0,1.48785,0.102687
1180,t34,t188,1.79559,6.00565,0.256829
1190,t366,t203,0,1.03421,0.102687
1190,t34,t188,1.85345,6.00565,0.256829
1200,t366,t203,0,1.03421,0.102687
1200,t34,t188,1.85345,6.00565,0.256829
1210,t366,t203,0,1.27969,0.102687
1210,t34,t188,1.89684,6.00565,0.256829
1220,t366,t203,0,1.27969,0.102687
1220,t34,t188,1.89684,6.00565,0.256829
1230,t366,t203,0,1.27969,0.102687
1230,t34,t188,1.89684,6.00565,0.256829
1240,t366,t203,0,1.27969,0.102687
1240,t34,t188,1.89684,6.00565,0.256829
1250,t366,t203,0,1.27969,0.102687
1250,t34,t188,1.89684,6.00565,0.256829
1260,t366,t203,0,1.27969,0.102687
1260,t34,t188,1.76986,6.00565,-0.101231
1270,t366,t203,0,1.27969,0.102687
1270,t34,t188,1.87349,6.00565,-0.101231
1280,t366,t203,0,1.27969,0.102687
1280,t34,t188,1.76966,6.00565,-0.101231
1290,t366,t203,0,1.27969,0.102687
1290,t34,t188,1.73237,6.00565,-0.101231
1300,t366,t203,0,1.27969,0.102687
1300,t34,t188,1.73237,6.00565,-0.101231
1310,t366,t203,0,1.27969,0.102687
1310,t34,t188,1.73237,6.00565,-0.101231
1320,t366,t203,0,1.27969,0.102687
1320,t34,t188,1.73237,7.58772,-0.101231
1330,t366,t203,0,1.27969,0.102687
1330,t34,t188,1.73237,7.58772,-0.101231
1340,t366,t203,0,1.27969,0.102687
1340,t34,t188,1.73237,7.58772,-0.101231
1350,t366,t203,0,1.27969,0.102687
1350,t34,t188,1.73237,7.58772,-0.101231
1360,t366,t203,0,1.27969,0.102687
1360,t34,t188,1.70487,7.58772,-0.101231
1370,t366,t203,0,1.27969,0.102687
1370,t34,t188,1.73877,7.58772,-0.101231
1380,t366,t203,0,1.27969,0.102687
1380,t34,t188,1.67864,7.58772,-0.101231
1390,t366,t203,0,1.27969,0.102687
1390,t34,t188,1.63154,7.58772,-0.101231
1400,t366,t203,0,1.27969,0.102687
1400,t34,t188,1.63154,7.58772,-0.101231
1410,t366,t203,0,1.27969,0.102687
1410,t34,t188,1.63154,7.58772,-0.101231
1420,t366,t203,0,1.27969,0.102687
1420,t34,t188,1.63154,7.58772,-0.101231
1430,t366,t203,0,1.27969,0.102687
1430,t34,t188,1.63154,7.58772,-0.101231
1440,t366,t203,0,1.27969,0.102687
1440,t34,t188,1.63154,7.58772,-0.101231
1450,t366,t203,0,1.27969,0.102687
1450,t34,t188,1.63154,7.58772,-0.101231
1460,t366,t203,0,1.27969,0.102687
1460,t3,NA,3.57205,4.84592,-0.192329
1460,t34,t188,1.63154,7.58772,-0.101231
1470,t366,t203,0,1.27969,0.102687
1470,t3,NA,3.57205,3.43885,-0.192329
1470,t34,t188,1.60356,7.58772,-0.101231
1480,t366,t203,0,1.27969,0.102687
1480,t3,NA,3.57205,3.43885,-0.192329
1480,t34,t188,1.60356,7.58772,-0.101231
1490,t366,t203,0,1.02662,0.102687
1490,t3,NA,3.57205,3.43885,-0.192329
1490,t34,t188,1.60356,7.58772,-0.101231
1500,t366,t203,0,1.02662,0.102687
1500,t3,NA,3.57205,3.43885,-0.192329
1500,t34,t188,1.60356,7.58772,-0.101231
1510,t366,t203,0,1.02662,0.102687
1510,t3,NA,3.57205,3.43885,-0.192329
1510,t34,t188,1.59148,7.58772,-0.101231
1520,t366,t203,0,1.02662,0.102687
1520,t3,NA,3.51379,3.43885,-0.192329
1520,t34,t188,1.59148,6.94245,-0.101231
1530,t366,t203,0,1.02662,0.102687
1530,t3,NA,3.51379,3.43885,-0.192329
1530,t34,t188,1.59148,6.94245,-0.101231
1540,t366,t203,0,1.02662,0.102687
1540,t3,NA,3.46702,3.43885,-0.192329
1540,t34,t188,1.59148,6.94245,-0.101231
1550,t366,t203,0,1.02662,0.102687
1550,t3,NA,3.46702,3.43885,-0.192329
1550,t34,t188,1.59148,6.94245,-0.101231
1560,t366,t203,0,1.02662,0.102687
1560,t3,NA,3.46702,3.43885,-0.192329
1560,t34,t188,1.59148,6.94245,-0.101231
1570,t366,t203,0,1.02662,0.102687
1570,t94,NA,4.9663,14.1906,-0.125226
1570,t3,NA,3.46702,3.43885,-0.192329
1570,t34,t188,1.59148,6.94245,-0.101231
1580,t366,t203,0,1.02662,0.102687
1580,t94,NA,4.9663,14.1906,-0.125226
1580,t3,NA,3.46702,2.12571,-0.192329
1580,t34,t188,1.59148,6.94245,-0.101231
1590,t366,t203,0,1.02662,0.102687
1590,t94,NA,4.9663,14.1906,-0.125226
1590,t3,NA,3.46702,2.12571,-0.192329
1590,t34,t188,1.59148,6.94245,-0.101231
1600,t366,t203,0,1.02662,0.102687
1600,t94,NA,4.9663,14.1906,-0.125226
1600,t3,NA,3.46702,1.99507,-0.192329
1600,t34,t188,1.59148,6.94245,-0.101231
1610,t366,t203,0,1.02662,0.102687
1610,t94,NA,4.9663,14.1906,-0.125226
1610,t3,NA,3.46702,1.99507,-0.192329
1610,t34,t188,1.59148,6.94245,-0.101231
1620,t366,t203,0,1.02662,0.102687
1620,t94,NA,4.95902,14.1906,-0.125226
1620,t3,NA,3.46702,1.99507,-0.192329
1620,t34,t188,1.59148,6.94245,-0.101231
1630,t366,t203,0,1.02662,0.102687
1630,t94,NA,4.95902,14.1906,-0.125226
1630,t3,NA,3.46702,1.99507,-0.192329
1630,t34,t188,1.59148,6.94245,-0.101231
1640,t366,t203,0,1.02662,0.102687
1640,t94,NA,4.95902,14.1906,-0.125226
1640,t3,NA,3.46702,1.99507,-0.192329
1640,t34,t188,1.59148,6.94245,-0.101231
1650,t366,t203,0,1.02662,0.102687
1650,t94,NA,4.95902,14.1906,-0.125226
1650,t3,NA,3.46702,1.99507,-0.192329
1650,t34,t188,1.59148,6.94245,-0.101231
1660,t366,t203,0,1.02662,0.102687
1660,t94,NA,4.95902,14.1906,-0.125226
1660,t3,NA,3.46702,1.99507,-0.192329
1660,t34,t188,1.59148,6.94245,-0.101231
1670,t366,t203,0,1.02662,0.102687
1670,t94,NA,4.95902,14.1906,-0.125226
1670,t3,NA,3.46702,1.99507,-0.192329
1670,t34,t188,1.59148,6.94245,-0.101231
1680,t366,t203,0,1.02662,0.102687
1680,t94,NA,4.95902,14.1906,-0.125226
1680,t3,NA,3.46702,1.99507,-0.192329
1680,t34,t188,1.59148,6.94245,-0.101231
1690,t366,t203,0,1.02662,0.102687
1690,t94,NA,4.95902,14.1906,-0.125226
1690,t3,NA,3.46702,1.99507,-0.192329
1690,t34,t188,1.59148,6.94245,-0.101231
1700,t366,t203,0,1.02662,0.102687
1700,t94,NA,4.95902,14.1906,-0.125226
1700,t3,NA,3.46702,1.99507,-0.192329
1700,t34,t188,1.69434,6.94245,-0.101231
1710,t366,t203,0,1.02662,0.102687
1710,t94,NA,4.95902,14.1906,-0.125226
1710,t3,NA,3.46702,1.99507,-0.192329
1710,t34,t188,1.69434,6.94245,-0.101231
1720,t366,t203,0,1.02662,0.102687
1720,t94,NA,4.95902,14.1906,-0.125226
1720,t34,t188,1.69434,6.94245,-0.101231
1730,t366,t203,0,1.02662,0.102687
1730,t94,NA,4.95902,14.1906,-0.125226
1730,t34,t188,1.69434,6.94245,-0.101231
1740,t366,t203,0,1.02662,0.102687
1740,t94,NA,4.95902,14.1906,-0.125226
1740,t34,t188,1.69434,6.94245,-0.101231
1750,t366,t203,0,1.02662,0.102687
1750,t94,NA,4.95902,14.1906,-0.125226
1750,t34,t188,1.69434,6.94245,-0.101231
1760,t366,t203,0,1.02662,0.102687
1760,t34,t188,1.69434,6.94245,-0.101231
1770,t366,t203,0,1.02662,0.102687
1770,t34,t188,1.69434,6.94245,-0.101231
1780,t366,t203,0,1.02662,0.102687
1780,t34,t188,1.69434,6.94245,-0.101231
1790,t366,t203,0,1.02662,0.102687
1790,t34,t188,1.69434,6.94245,-0.101231
1800,t366,t203,0,1.02662,0.102687
1800,t34,t188,1.69434,6.94245,-0.101231
1810,t366,t203,0,1.02662,0.102687
1810,t34,t188,1.69434,6.94245,-0.101231
1820,t366,t203,0,1.02662,0.102687
1820,t34,t188,1.69434,6.94245,-0.101231
1830,t366,t203,0,1.02662,0.102687
1830,t34,t188,1.69434,6.94245,-0.101231
1840,t366,t203,0,1.02662,0.102687
1840,t34,t188,1.69434,6.94245,-0.101231
1850,t366,t203,0,1.02662,0.102687
1850,t34,t188,1.69434,6.94245,-0.101231
1860,t366,t203,0,1.02662,0.102687
1860,t34,t188,1.69434,6.94245,-0.101231
1870,t366,t203,0,1.02662,0.102687
1870,t34,t188,1.69434,6.94245,-0.101231
1880,t366,t203,0,1.02662,0.102687
1880,t34,t188,1.69434,6.94245,-0.101231
1890,t366,t203,0,1.02662,0.102687
1890,t34,t188,1.69434,6.94245,-0.101231
1900,t366,t203,0,1.02662,0.102687
1900,t34,t188,1.62644,6.94245,-0.101231
1910,t366,t203,0,1.02662,0.102687
1910,t34,t188,1.62644,6.94245,-0.101231
1920,t366,t203,0,1.02662,0.102687
1920,t34,t188,1.62644,6.94245,-0.101231
1930,t366,t203,0,1.02662,0.102687
1930,t34,t188,1.62644,6.94245,-0.101231
1940,t366,t203,0,1.02662,0.102687
1940,t34,t188,1.62644,6.94245,-0.101231
1950,t366,t203,0,1.02662,0.102687
1950,t34,t188,1.62644,6.94245,-0.101231
1960,t366,t203,0,1.02662,0.102687
1960,t34,t188,1.62644,6.94245,-0.101231
1970,t366,t203,0,1.02662,0.102687
1970,t34,t188,1.69399,6.65907,-0.101231
1980,t366,t203,0,1.02662,0.102687
1980,t34,t188,1.78313,6.65907,-0.101231
1990,t366,t203,0,1.02662,0.102687
1990,t34,NA,3.74209,18.286,-0.19127
1990,t34,t188,1.78313,6.65907,-0.101231
2000,t366,t203,0,1.36168,0.296124
2000,t264,t259,2.90587,1.06588,-0.188582
2000,t294,t154,4.78826,20.4123,0.0413744
2010,t366,t203,0,1.36168,0.296124
2010,t264,t259,2.90587,1.06588,-0.188582
2010,t294,t154,4.88111,20.4123,0.0413744
2020,t366,t203,0,1.36168,0.296124
2020,t264,t259,2.90587,1.06588,-0.188582
2020,t294,t154,4.88111,20.4123,0.0413744
2030,t366,t203,0,1.36168,0.296124
2030,t264,t259,2.90587,1.06588,-0.188582
2030,t294,t154,4.88111,20.4123,0.0413744
2040,t366,t203,0,1.36168,0.296124
2040,t264,t259,2.90587,1.06588,-0.188582
2050,t366,t203,0,1.36168,0.296124
2050,t264,t259,2.90587,1.06588,-0.188582
2060,t366,t203,0,1.36168,0.296124
2060,t264,t259,2.90587,1.06588,-0.188582
2070,t366,t203,0,1.36168,0.296124
2070,t264,t259,2.90587,1.06588,-0.188582
2080,t366,t203,0,1.36168,0.296124
2080,t264,t259,2.82944,1.06588,-0.188582
2090,t366,t203,0,1.36168,0.296124
2090,t264,t259,2.79376,1.06588,-0.188582
2100,t366,t203,0,1.36168,0.296124
2100,t264,t259,2.79376,1.06588,-0.188582
2110,t366,t203,0,1.36168,0.296124
2110,t264,t259,2.52545,1.06588,-0.188582
2120,t366,t203,0,1.36168,0.296124
2120,t264,t259,2.47339,1.06588,-0.188582
2130,t366,t203,0,1.36168,0.296124
2130,t264,t259,2.47339,1.06588,-0.188582
2140,t366,t203,0,1.40917,0.296124
2140,t264,t259,2.47339,1.06588,-0.188582
2150,t366,t203,0,1.40917,0.296124
2150,t264,t259,2.47339,1.06588,-0.188582
2160,t366,t203,0,1.40917,0.296124
2160,t264,t259,2.47339,1.06588,-0.188582
2170,t366,t203,0,1.2789,0.296124
2170,t264,t259,2.47339,1.06588,-0.188582
2180,t366,t203,0,1.2789,0.296124
2180,t264,t259,2.47339,1.06588,-0.188582
2190,t366,t203,0,1.2789,0.296124
2190,t264,t178,2.35829,1.06588,-0.188582
2200,t366,t203,0,1.2789,0.296124
2200,t264,t178,2.35829,1.06588,-0.188582
2210,t366,t203,0,1.2789,0.296124
2210,t264,t178,2.35829,0.918861,-0.188582
2220,t366,t203,0,1.2789,0.296124
2220,t264,t178,2.35829,0.918861,-0.188582
2230,t366,t203,0,1.2789,0.296124
2230,t264,t178,2.35829,0.918861,-0.188582
2240,t366,t203,0,1.2789,0.296124
2240,t264,t178,2.35829,0.918861,-0.188582
2250,t366,t203,0,1.2789,0.296124
2250,t264,t178,2.35829,0.918861,-0.00832437
2250,t262,NA,3.91546,5.60934,-0.0872852
2260,t366,t203,0,1.2789,0.296124
2260,t264,t178,2.35829,0.918861,-0.00832437
2260,t262,NA,3.91546,5.60934,-0.0872852
2270,t366,t203,0,1.2789,0.296124
2270,t264,t178,2.35829,0.918861,-0.00832437
2270,t262,NA,3.91546,5.60934,-0.0872852
2280,t366,t203,0,1.2789,0.296124
2280,t264,t178,2.35829,0.918861,-0.00832437
2280,t276,t121,4.45939,5.60934,-0.0872852
2290,t366,t203,0,1.2789,0.296124
2290,t264,t178,2.35829,0.918861,-0.00832437
2290,t276,t121,4.45939,5.60934,-0.0872852
2300,t366,t203,0,1.2789,0.296124
2300,t264,t178,2.35829,0.918861,-0.00832437
2300,t276,t121,4.45939,5.60934,-0.0872852
2310,t366,t203,0,1.2789,0.296124
2310,t264,t178,2.35829,0.918861,-0.00832437
2310,t276,t121,4.45939,5.60934,-0.0872852
2320,t366,t203,0,1.3548,0.296124
2320,t264,t178,2.35829,0.918861,-0.00832437
2320,t103,t273,3.90245,5.60934,-0.0872852
2330,t366,t203,0,1.3548,0.296124
2330,t264,t178,2.3599,0.918861,-0.00832437
2330,t103,t273,3.90245,5.60934,-0.0872852
2340,t366,t203,0,1.3548,0.296124
2340,t264,t178,2.3599,0.918861,-0.00832437
2340,t103,t273,3.90245,5.60934,-0.0872852
2350,t366,t203,0,1.3548,0.296124
2350,t264,t178,2.3599,0.918861,-0.00832437
2350,t394,t276,3.13724,3.37093,0.0651335
2350,t103,t273,3.90245,5.60934,-0.0872852
2360,t366,t203,0,1.3548,0.296124
2360,t264,t178,2.3599,0.918861,-0.00832437
2360,t394,t276,3.13724,3.37093,0.0651335
2360,t103,t273,3.90245,5.60934,-0.0872852
2370,t366,t203,0,1.3548,0.296124
2370,t264,t178,2.3599,0.918861,-0.00832437
2370,t394,t276,3.13724,3.37093,0.0651335
2380,t366,t203,0,1.3548,0.296124
2380,t264,t178,2.3599,0.918861,-0.00832437
2380,t394,t276,3.13724,3.37093,0.0651335
2390,t366,t203,0,1.3548,0.296124
2390,t264,t178,2.3599,0.918861,-0.00832437
2390,t394,t276,3.13724,3.37093,0.0651335
2400,t366,t203,0,1.3548,0.296124
2400,t264,t178,2.3599,0.918861,-0.00832437
2400,t394,t276,3.13724,3.37093,0.0651335
2410,t366,t203,0,1.3548,0.296124
2410,t264,t178,2.3599,0.918861,-0.00832437
2410,t394,t276,3.13724,3.37093,0.0651335
2420,t366,t203,0,1.3548,0.296124
2420,t264,t178,2.3599,0.918861,-0.00832437
2420,t394,t276,3.13724,3.37093,0.0651335
2430,t366,t203,0,1.3548,0.296124
2430,t264,t178,2.3599,0.918861,-0.00832437
2430,t394,t276,3.13724,3.37093,0.0651335
2440,t366,t203,0,1.3548,0.296124
2440,t264,t178,2.27139,0.918861,-0.00832437
2440,t394,t276,3.13724,3.37093,0.0651335
2450,t366,t203,0,1.3548,0.296124
2450,t264,t178,2.27139,0.918861,-0.00832437
2450,t394,t276,3.13724,3.37093,0.0651335
2460,t366,t203,0,1.3548,0.296124
2460,t264,t178,2.27139,0.918861,-0.00832437
2460,t394,t276,3.23448,3.37093,0.0651335
2470,t366,t203,0,1.3548,0.296124
2470,t264,t178,2.27139,0.918861,-0.00832437
2470,t394,t276,3.23448,3.37093,0.0651335
2480,t366,t203,0,1.3548,0.296124
2480,t264,t178,2.27139,0.918861,-0.00832437
2490,t366,t203,0,1.3548,0.296124
2490,t264,t178,2.27139,0.918861,-0.00832437
2500,t366,t203,0,1.3548,0.296124
2500,t264,t178,2.31981,0.732839,-0.00832437
2510,t366,t203,0,1.3548,0.296124
2510,t264,t178,2.40912,0.732839,-0.00832437
2520,t366,t203,0,1.3548,0.296124
2520,t264,t178,2.40912,0.732839,-0.00832437
2530,t366,t203,0,1.3548,0.296124
2530,t264,t178,2.40912,0.732839,-0.00832437
2540,t366,t203,0,1.3548,0.296124
2540,t264,t178,2.40912,0.732839,-0.00832437
2550,t366,t203,0,1.3548,0.296124
2550,t264,t178,2.40912,0.732839,-0.00832437
2560,t366,t203,0,1.3548,0.296124
2560,t264,t178,2.40912,0.732839,-0.00832437
2570,t366,t203,0,1.3548,0.296124
2570,t264,t178,2.40912,0.732839,-0.00832437
2580,t366,t203,0,1.3548,0.296124
2580,t264,t178,2.19658,0.732839,-0.00832437
2590,t366,t203,0,1.3548,0.296124
2590,t264,t178,2.19658,0.732839,-0.00832437
2600,t366,t203,0,1.3548,0.296124
2600,t264,t178,2.19658,0.732839,-0.00832437
2610,t366,t203,0,1.3548,0.296124
2610,t264,t178,2.19658,0.732839,-0.00832437
2620,t366,t203,0,1.3548,0.296124
2620,t264,t178,2.19658,0.732839,-0.00832437
2630,t366,t203,0,1.3548,0.296124
2630,t264,t178,2.19658,0.732839,-0.00832437
2640,t366,t203,0,1.3548,0.296124
2640,t264,t178,2.19658,0.732839,-0.00832437
2650,t366,t203,0,1.3548,0.296124
2650,t264,t178,2.19658,0.732839,-0.00832437
2660,t366,t203,0,1.3548,0.296124
2660,t264,t178,2.19658,0.732839,-0.00832437
2670,t366,t203,0,1.3548,0.296124
2670,t264,t178,2.19658,0.732839,-0.00832437
2680,t366,t203,0,1.3548,0.296124
2680,t264,t178,2.19658,0.732839,-0.00832437
2690,t366,t203,0,1.3548,0.296124
2690,t264,t178,2.21666,0.732839,-0.00832437
2700,t366,t203,0,1.3548,0.296124
2700,t264,t178,2.21666,0.732839,-0.00832437
2710,t366,t203,0,1.3548,0.296124
2710,t264,t178,2.28186,0.732839,-0.00832437
2720,t366,t203,0,1.3548,0.296124
2720,t264,t178,2.28186,0.732839,-0.00832437
2730,t366,t203,0,1.3548,0.296124
2730,t264,t178,2.17198,0.732839,-0.00832437
2740,t366,t203,0,1.3548,0.296124
2740,t264,t178,2.17198,0.732839,-0.00832437
2750,t366,t203,0,1.3548,0.296124
2750,t264,t178,2.17198,0.557887,-0.00832437
2760,t366,t203,0,1.3548,0.296124
2760,t264,t178,2.22052,0.557887,-0.00832437
2770,t366,t203,0,1.3548,0.296124
2770,t264,t178,2.22052,0.557887,-0.00832437
2780,t366,t203,0,1.3548,0.296124
2780,t264,t178,2.22052,0.557887,-0.00832437
2790,t366,t203,0,1.3548,0.296124
2790,t264,t178,2.22052,0.605799,-0.00832437
2800,t366,t203,0,1.3548,0.296124
2800,t264,t178,2.22052,0.605799,-0.00832437
2810,t366,t203,0,1.3548,0.296124
2810,t264,t178,2.22052,0.605799,-0.00832437
2820,t366,t203,0,1.3548,0.296124
2820,t264,t178,2.22052,0.605799,-0.00832437
2830,t366,t203,0,1.3548,0.296124
2830,t264,t178,2.22052,0.605799,-0.00832437
2840,t366,t203,0,1.3548,0.296124
2840,t264,t178,2.15883,0.605799,-0.00832437
2850,t366,t203,0,1.3548,0.296124
2850,t264,t178,2.15883,0.605799,-0.00832437
2860,t366,t203,0,1.3548,0.296124
2860,t264,t178,2.15883,0.605799,-0.00832437
2870,t366,t203,0,1.3548,0.296124
2870,t264,t178,2.15883,0.605799,-0.00832437
2880,t366,t203,0,1.3548,0.296124
2880,t264,t178,2.15883,0.605799,-0.00832437
2890,t366,t203,0,1.3548,0.296124
2890,t264,t178,2.24985,0.605799,-0.00832437
2900,t366,t203,0,1.3548,0.296124
2900,t264,t178,2.15084,0.605799,-0.00832437
2910,t366,t203,0,1.3548,0.296124
2910,t264,t178,2.15084,0.605799,-0.00832437
2920,t366,t203,0,1.3548,0.296124
2920,t264,t178,2.15084,0.605799,-0.00832437
2930,t366,t203,0,1.3548,0.296124
2930,t264,t178,2.15084,0.605799,-0.00832437
2940,t366,t203,0,1.3548,0.24526
2940,t264,t178,2.15084,0.605799,-0.00832437
2950,t366,t203,0,1.3548,0.24526
2950,t264,t178,2.15084,0.605799,-0.00832437
2960,t366,t203,0,1.3548,0.24526
2960,t264,t178,2.15084,0.605799,-0.00832437
2960,t365,NA,5.0048,13.2672,-0.0637382
2960,t35,NA,4.78211,3.55582,0.00400239
2970,t366,t203,0,1.3548,0.24526
2970,t264,t178,2.15084,0.605799,-0.00832437
2970,t365,NA,5.0048,13.2672,-0.0637382
2970,t35,NA,4.78211,3.55582,0.00400239
