generation,leftchild,rightchild,abstime,betainit,betashift
570,t9,t6,0,1.33026,0.796083
570,t7,t10,0.716777,5.96028,-0.00488574
580,t9,t6,0,1.33026,0.796083
580,t7,t10,0.716777,5.96028,-0.00488574
590,t9,t6,0,1.33026,0.796083
590,t7,t10,0.716777,5.96028,-0.00488574
600,t9,t6,0,1.33026,0.796083
600,t7,t10,0.738368,9.57837,-0.00488574
610,t9,t6,0,1.33026,0.796083
610,t7,t10,0.738368,9.57837,-0.00488574
620,t9,t6,0,1.33026,0.796083
620,t7,t10,0.738368,9.57837,-0.00488574
630,t9,t6,0,1.33026,0.796083
630,t7,t10,0.75147,9.57837,-0.00488574
640,t9,t6,0,1.33026,0.796083
650,t9,t6,0,1.33026,0.796083
660,t9,t6,0,1.33026,0.796083
670,t9,t6,0,1.5915,0.796083
680,t9,t6,0,1.5915,0.949694
690,t9,t6,0,1.18603,0.949694
700,t9,t6,0,1.18603,0.949694
710,t9,t6,0,1.93206,0.949694
720,t9,t6,0,1.93206,0.949694
730,t9,t6,0,1.93206,0.949694
740,t9,t6,0,1.93206,0.949694
750,t9,t6,0,1.93206,0.949694
760,t9,t6,0,1.78552,0.949694
760,t9,NA,0.714442,28.4848,1.58828
770,t9,t6,0,1.78552,0.949694
770,t9,NA,0.714442,28.4848,1.58828
770,t3,NA,1.27587,3.21665,-1.12364
780,t9,t6,0,1.69247,0.949694
780,t9,NA,0.714442,28.4848,1.58828
780,t3,NA,1.27587,2.50772,-1.12364
790,t9,t6,0,1.69247,0.949694
790,t9,NA,0.714442,28.4848,1.58828
790,t3,NA,1.25733,2.50772,-1.12364
800,t9,t6,0,1.69247,0.949694
800,t9,NA,0.714442,28.4848,1.58828
800,t3,NA,1.25733,2.50772,-1.12364
810,t9,t6,0,1.69247,0.949694
810,t3,NA,1.25733,2.50772,-1.12364
820,t9,t6,0,1.69247,0.949694
820,t3,NA,1.25733,2.50772,-1.12364
830,t9,t6,0,1.69247,0.949694
830,t3,NA,1.25733,2.50772,-0.589974
830,t6,NA,0.316645,17.9055,-0.655722
840,t9,t6,0,1.11153,0.949694
840,t3,NA,1.22725,2.50772,0.0704862
840,t6,NA,0.316645,17.9055,-0.655722
850,t9,t6,0,1.11153,0.949694
850,t3,NA,1.22725,2.50772,0.0704862
850,t6,NA,0.316645,17.9055,-0.655722
860,t9,t6,0,1.11153,0.949694
860,t3,NA,1.22725,2.62217,-0.62253
870,t9,t6,0,1.11153,0.949694
880,t9,t6,0,1.11153,0.949694
890,t9,t6,0,1.11153,0.949694
900,t9,t6,0,1.11153,0.949694
910,t9,t6,0,1.11153,0.949694
920,t9,t6,0,1.11153,0.949694
930,t9,t6,0,1.11153,0.949694
940,t9,t6,0,1.11153,0.817447
950,t9,t6,0,1.11153,0.817447
960,t9,t6,0,1.11153,0.817447
970,t9,t6,0,1.11153,0.817447
980,t9,t6,0,1.11153,0.817447
990,t9,t6,0,1.11153,0.817447
1000,t9,t6,0,1.09697,0.611069
1010,t9,t6,0,1.09697,0.611069
1010,t8,t5,1.20999,15.9587,-0.702607
1020,t9,t6,0,1.09697,0.611069
1020,t8,t5,1.20999,15.9587,-0.330126
1030,t9,t6,0,1.09697,0.611069
1030,t8,t5,1.20999,15.9587,-0.330126
1040,t9,t6,0,1.09697,0.611069
1040,t8,t5,1.20999,15.9587,0.757361
1050,t9,t6,0,1.09697,0.611069
1050,t8,t5,1.20999,16.3398,0.757361
1060,t9,t6,0,1.09697,0.611069
1060,t8,t5,1.18049,16.3398,0.757361
1070,t9,t6,0,0.989073,0.611069
1070,t8,t5,1.17847,21.0626,0.757361
1080,t9,t6,0,1.08266,0.611069
1080,t8,t5,1.17885,21.0626,0.757361
1090,t9,t6,0,1.08266,1.62223
1090,t8,t5,1.17885,21.0626,0.757361
1100,t9,t6,0,1.63076,0.855173
1100,t8,t5,1.17885,21.0626,0.459498
1110,t9,t6,0,1.63076,0.855173
1110,t8,t5,1.17885,21.0626,0.459498
1120,t9,t6,0,1.60898,0.855173
1130,t9,t6,0,1.60898,0.855173
1140,t9,t6,0,1.60898,0.855173
1140,t7,NA,1.2371,22.3698,-1.64338
1150,t9,t6,0,1.60898,0.855173
1160,t9,t6,0,1.60898,0.855173
1170,t9,t6,0,1.60898,0.855173
1180,t9,t6,0,1.09154,0.939144
1190,t9,t6,0,1.09154,0.939144
1200,t9,t6,0,1.09154,0.557712
1210,t9,t6,0,1.09154,0.557712
1220,t9,t6,0,1.20109,0.226111
1230,t9,t6,0,1.20109,0.226111
1240,t9,t6,0,1.20109,0.226111
1250,t9,t6,0,1.20109,0.226111
1260,t9,t6,0,1.20109,0.226111
1270,t9,t6,0,1.20109,0.226111
1280,t9,t6,0,1.94066,0.226111
1290,t9,t6,0,1.28956,0.226111
1300,t9,t6,0,1.3025,0.226111
1310,t9,t6,0,1.3025,0.226111
1320,t9,t6,0,1.3025,0.226111
1330,t9,t6,0,1.57589,0.226111
1340,t9,t6,0,1.57589,0.226111
1350,t9,t6,0,1.57589,0.226111
1360,t9,t6,0,1.49095,0.226111
1370,t9,t6,0,1.49095,0.820744
1380,t9,t6,0,1.49095,0.820744
1390,t9,t6,0,1.49095,0.820744
1400,t9,t6,0,1.49095,0.820744
1410,t9,t6,0,1.2367,0.820744
1420,t9,t6,0,1.2367,0.820744
1430,t9,t6,0,1.2367,0.820744
1440,t9,t6,0,1.80776,0.820744
1450,t9,t6,0,3.79936,0.820744
1460,t9,t6,0,3.79936,0.820744
1470,t9,t6,0,3.79936,-0.357961
1480,t9,t6,0,3.79936,-0.662067
1490,t9,t6,0,3.79936,-0.662067
1500,t9,t6,0,3.79936,-0.662067
1510,t9,t6,0,3.79936,-0.662067
1520,t9,t6,0,3.79936,-0.662067
1530,t9,t6,0,3.79936,-0.662067
1540,t9,t6,0,5.29934,-0.662067
1540,t6,NA,0.500243,19.8186,-0.958311
1550,t9,t6,0,5.29934,-0.662067
1550,t6,NA,0.500243,13.825,-0.958311
1560,t9,t6,0,5.29934,-0.662067
1560,t9,NA,0.815654,1.2,-1.08613
1560,t6,NA,0.500243,13.825,-0.958311
1570,t9,t6,0,5.29934,-0.662067
1570,t9,NA,0.815654,1.2,-1.08613
1570,t6,NA,0.500243,13.825,0.129491
1580,t9,t6,0,5.29934,-0.662067
1580,t9,NA,0.815654,1.2,-0.301401
1580,t6,NA,0.500243,13.825,0.129491
1590,t9,t6,0,5.29934,-0.662067
1590,t9,NA,0.815654,1.2,-0.301401
1590,t6,NA,0.500243,13.825,0.129491
1600,t9,t6,0,5.29934,-0.662067
1600,t9,NA,0.815654,1.2,-0.301401
1600,t6,NA,0.500243,13.825,0.129491
1610,t9,t6,0,5.29934,-0.662067
1610,t9,NA,0.815654,1.2,-0.301401
1610,t6,NA,0.500243,13.825,0.129491
1620,t9,t6,0,5.29934,-0.662067
1620,t9,NA,0.815654,1.93526,0.259289
1620,t6,NA,0.500243,13.825,0.129491
1630,t9,t6,0,5.29934,-0.662067
1630,t6,NA,0.500243,13.825,0.129491
1640,t9,t6,0,4.75565,-0.662067
1650,t9,t6,0,4.75565,-0.662067
1660,t9,t6,0,3.42431,-0.662067
1670,t9,t6,0,3.42431,-0.662067
1680,t9,t6,0,3.42431,-0.662067
1690,t9,t6,0,3.42431,-0.662067
1700,t9,t6,0,3.42431,0.0173533
1710,t9,t6,0,3.42431,0.94583
1710,t9,NA,1.01438,20.485,0.0518229
1720,t9,t6,0,3.42431,0.94583
1720,t9,NA,0.986752,20.485,0.0518229
1730,t9,t6,0,3.42431,0.94583
1730,t9,NA,0.96819,20.485,0.0518229
1740,t9,t6,0,3.42431,0.94583
1750,t9,t6,0,3.42431,0.94583
1760,t9,t6,0,2.64646,0.94583
1770,t9,t6,0,2.64646,0.94583
1770,t1,NA,1.27221,0.757528,-1.09864
1780,t9,t6,0,2.64646,0.94583
1780,t1,NA,1.27221,0.757528,-1.09864
1790,t9,t6,0,3.01953,0.94583
1790,t1,NA,1.27221,0.757528,-1.09864
1800,t9,t6,0,3.88274,0.672514
1800,t1,NA,1.27221,0.757528,-1.09864
1810,t9,t6,0,3.88274,0.672514
1810,t1,NA,1.28637,0.757528,-1.09864
1820,t9,t6,0,3.88274,0.672514
1820,t1,NA,1.28637,0.757528,-1.09864
1830,t9,t6,0,3.88274,0.672514
1830,t1,NA,1.27721,0.757528,-1.09864
1840,t9,t6,0,3.88274,0.672514
1850,t9,t6,0,3.88274,0.672514
1860,t9,t6,0,3.88274,0.672514
1870,t9,t6,0,4.25456,0.672514
1880,t9,t6,0,4.25456,0.672514
1890,t9,t6,0,4.25456,0.672514
1900,t9,t6,0,4.25456,0.672514
1910,t9,t6,0,4.25456,-0.318071
1920,t9,t6,0,4.25456,-0.318071
1930,t9,t6,0,4.25456,-0.318071
1940,t9,t6,0,3.64667,-0.318071
1950,t9,t6,0,3.64667,-0.318071
1960,t9,t6,0,4.83373,-0.318071
1970,t9,t6,0,4.83373,-0.318071
1980,t9,t6,0,4.83373,-0.318071
1980,t6,t1,0.184083,9.68279,0.468469
1990,t9,t6,0,4.83373,-0.318071
1990,t6,t1,0.184083,9.68279,0.468469
2000,t9,t6,0,6.50966,-1.28014
2010,t9,t6,0,6.50966,-1.28014
2020,t9,t6,0,6.50966,-1.28014
2030,t9,t6,0,6.50966,-1.28014
2040,t9,t6,0,6.50966,-1.28014
2050,t9,t6,0,6.50966,-1.28014
2060,t9,t6,0,5.63389,-1.28014
2070,t9,t6,0,5.63389,-1.28014
2080,t9,t6,0,5.63389,-1.28014
2090,t9,t6,0,5.63389,-1.28014
2100,t9,t6,0,8.01683,-1.28014
2110,t9,t6,0,8.01683,-1.28014
2120,t9,t6,0,5.92264,-1.28014
2130,t9,t6,0,5.92264,-1.28014
2140,t9,t6,0,5.92264,-1.28014
2150,t9,t6,0,5.92264,-1.28014
2160,t9,t6,0,5.92264,-1.28014
2160,t6,NA,0.287184,15.43,-0.623993
2170,t9,t6,0,5.92264,-1.28014
2170,t6,NA,0.287184,15.43,-0.623993
2180,t9,t6,0,7.99481,-1.28014
2180,t6,NA,0.230416,15.43,-0.623993
2190,t9,t6,0,7.99481,-1.28014
2190,t6,NA,0.230416,15.43,-1.02689
2200,t9,t6,0,7.99481,-1.28014
2200,t6,NA,0.230416,15.43,-1.02689
2210,t9,t6,0,7.99481,-1.28014
2210,t6,NA,0.230416,15.43,-1.02689
2220,t9,t6,0,7.99481,-1.28014
2220,t6,NA,0.230416,15.43,-1.02689
2230,t9,t6,0,7.99481,-1.28014
2230,t6,NA,0.219486,15.43,-1.02689
2240,t9,t6,0,12.6184,-1.28014
2250,t9,t6,0,10.7589,-1.28014
2250,t6,NA,0.925683,0.186077,0.878694
2250,t7,t10,1.01863,10.2932,-0.0836222
2260,t9,t6,0,10.7589,-1.28014
2260,t6,NA,0.925683,0.186077,0.878694
2260,t7,t10,1.01863,10.2932,-0.0836222
2270,t9,t6,0,7.82879,-1.28014
2270,t6,NA,0.925683,0.186077,0.878694
2270,t7,t10,1.01863,11.8231,-0.0836222
2280,t9,t6,0,7.82879,-1.28014
2280,t7,t10,1.01863,7.58096,-0.0836222
2290,t9,t6,0,7.82879,-1.28014
2290,t7,t10,1.01863,6.72305,-0.0836222
2300,t9,t6,0,7.82879,-1.28014
2300,t7,t10,1.01863,6.72305,-0.0836222
2310,t9,t6,0,7.82879,-1.28014
2310,t7,t10,1.01863,6.72305,-0.0836222
2320,t9,t6,0,7.82879,-1.28014
2320,t7,t10,1.01863,6.72305,-0.0836222
2330,t9,t6,0,7.82879,-1.28014
2330,t7,t10,1.01863,6.72305,-0.0836222
2340,t9,t6,0,6.19598,-1.28014
2340,t6,NA,1.14208,16.3919,1.49188
2340,t7,t10,1.01863,6.72305,-0.0836222
2350,t9,t6,0,6.19598,-1.28014
2350,t6,NA,1.14208,16.3919,1.49188
2350,t7,t10,1.01863,6.72305,-0.0836222
2360,t9,t6,0,6.19598,-1.28014
2360,t6,NA,1.13177,16.3919,1.49188
2360,t7,t10,1.01863,6.72305,0.601841
2370,t9,t6,0,6.19598,-1.28014
2370,t6,NA,1.13177,16.3919,1.49188
2370,t7,t10,1.01863,6.72305,-0.871154
2380,t9,t6,0,6.19598,-1.28014
2380,t6,NA,1.13177,16.3919,1.49188
2380,t7,t10,1.04027,6.72305,-0.871154
2390,t9,t6,0,6.19598,-1.28014
2390,t9,NA,0.767576,16.3919,1.49188
2390,t7,t10,1.04027,6.72305,-0.871154
2400,t9,t6,0,6.19598,-1.28014
2400,t9,NA,0.767576,13.8334,1.49188
2400,t7,t10,1.04027,6.72305,-0.871154
2410,t9,t6,0,6.19598,-1.28014
2410,t9,NA,0.767576,13.8334,1.49188
2410,t7,t10,1.04027,6.72305,-0.871154
2420,t9,t6,0,6.19598,-1.28014
2420,t9,NA,0.770387,13.8334,1.49188
2420,t7,t10,1.04027,6.72305,-0.864057
2430,t9,t6,0,6.19598,-1.28014
2430,t9,NA,0.770387,13.8334,1.49188
2430,t7,t10,1.04027,5.99817,-0.864057
2440,t9,t6,0,4.94858,-1.28014
2440,t9,NA,0.770387,8.48122,1.49188
2440,t7,t10,1.04027,5.99817,-0.864057
2450,t9,t6,0,4.94858,-1.28014
2450,t9,NA,0.770387,8.48122,1.49188
2450,t7,t10,1.04027,5.99817,-0.864057
2460,t9,t6,0,4.94858,-1.28014
2460,t9,NA,0.770387,8.48122,1.49188
2460,t7,t10,1.04027,5.99817,-0.864057
2470,t9,t6,0,4.94858,-1.28014
2470,t9,NA,0.770387,8.48122,1.49188
2470,t7,t10,1.04027,5.99817,-0.864057
2480,t9,t6,0,4.94858,-1.28014
2480,t9,NA,0.770387,8.48122,1.49188
2480,t7,t10,1.02564,5.99817,-0.864057
2490,t9,t6,0,4.94858,-1.28014
2490,t9,NA,0.770387,8.48122,1.49188
2490,t7,t10,1.02564,5.99817,-0.864057
2500,t9,t6,0,4.94858,-1.28014
2500,t9,NA,0.770387,8.48122,1.49188
2500,t7,t10,1.02564,5.99817,0.865489
2510,t9,t6,0,4.94858,-1.28014
2510,t9,NA,0.770387,8.48122,1.49188
2510,t7,t10,1.02564,5.99817,0.865489
2520,t9,t6,0,4.94858,-1.28014
2520,t9,NA,0.770387,8.48122,1.49188
2520,t7,t10,1.02564,5.3232,1.24236
2530,t9,t6,0,4.94858,-1.28014
2530,t9,NA,0.770387,8.48122,1.49188
2530,t7,t10,1.02564,5.3232,1.24236
2540,t9,t6,0,4.94858,-1.28014
2540,t9,NA,0.770387,8.48122,1.49188
2540,t7,t10,1.00489,5.3232,1.24236
2550,t9,t6,0,4.94858,-1.28014
2550,t9,NA,0.770387,8.48122,1.49188
2550,t7,t10,1.00489,5.3232,1.24236
2560,t9,t6,0,4.94858,-1.28014
2570,t9,t6,0,4.94858,-0.733018
2580,t9,t6,0,4.94858,-0.733018
2590,t9,t6,0,3.77155,-0.373984
2600,t9,t6,0,4.05596,-0.72186
2610,t9,t6,0,4.38243,-0.72186
2620,t9,t6,0,4.38243,-0.72186
2630,t9,t6,0,4.38243,-0.72186
2640,t9,t6,0,4.38243,-0.72186
2650,t9,t6,0,4.38243,-0.72186
2660,t9,t6,0,4.10649,-0.72186
2670,t9,t6,0,5.60704,-0.72186
2680,t9,t6,0,4.26596,-0.72186
2690,t9,t6,0,4.26596,-0.72186
2700,t9,t6,0,4.26596,-0.72186
2710,t9,t6,0,4.26596,-0.72186
2720,t9,t6,0,4.26596,-0.72186
2730,t9,t6,0,4.26596,-0.72186
2740,t9,t6,0,4.26596,-0.72186
2750,t9,t6,0,4.26596,-0.72186
2760,t9,t6,0,4.26596,-0.72186
2770,t9,t6,0,4.26596,-0.72186
2780,t9,t6,0,4.26596,-0.72186
2790,t9,t6,0,4.26596,-0.657183
2800,t9,t6,0,4.26596,-0.657183
2810,t9,t6,0,4.26596,-0.293141
2820,t9,t6,0,4.26596,-0.293141
2830,t9,t6,0,4.26596,-0.293141
2840,t9,t6,0,4.26596,-0.293141
2850,t9,t6,0,4.26596,-0.293141
2860,t9,t6,0,4.26596,-0.815759
2860,t9,t8,0.296067,11.5463,-1.67716
2870,t9,t6,0,4.26596,-0.815759
2870,t9,t8,0.29927,11.5463,-1.67716
2880,t9,t6,0,4.26596,-0.815759
2880,t9,t8,0.26881,11.5463,-1.67716
2890,t9,t6,0,4.26596,-0.815759
2890,t9,t8,0.406269,11.5463,-1.67716
2900,t9,t6,0,4.26596,-0.815759
2900,t9,t8,0.406269,11.5463,-1.67716
2900,t6,NA,0.894141,38.5979,-0.943838
2910,t9,t6,0,4.26596,-0.815759
2910,t9,t8,0.406269,11.5463,-1.12386
2920,t9,t6,0,4.26596,-0.815759
2920,t9,t8,0.406269,11.5463,-1.12386
2930,t9,t6,0,4.26596,-0.815759
2930,t9,t8,0.40347,7.92182,-1.12386
2940,t9,t6,0,4.26596,-0.815759
2940,t9,t8,0.443563,7.92182,-1.12386
2950,t9,t6,0,4.26596,-0.815759
2950,t9,t8,0.443563,7.92182,-1.12386
2960,t9,t6,0,4.26596,-0.0199754
2960,t9,t8,0.443563,7.92182,-1.12386
2970,t9,t6,0,4.26596,-0.0199754
2970,t9,t8,0.434622,7.92182,-1.12386
2980,t9,t6,0,4.26596,-0.0199754
2980,t9,t8,0.434622,7.92182,-1.12386
2990,t9,t6,0,4.26596,-0.0199754
2990,t9,t8,0.413487,7.92182,-1.12386
3000,t9,t6,0,5.05792,-0.124734
3000,t9,t8,0.413487,7.92182,-1.12386
3010,t9,t6,0,5.05792,-0.124734
3010,t9,t8,0.424075,7.92182,-1.12386
3020,t9,t6,0,5.05792,-0.124734
3020,t9,t8,0.392446,5.00829,-1.12386
3030,t9,t6,0,6.92792,-0.124734
3030,t9,t8,0.392446,5.00829,-1.12386
3040,t9,t6,0,6.92792,-0.124734
3040,t9,t8,0.392446,6.75994,-1.12386
3050,t9,t6,0,6.92792,-0.124734
3050,t9,t8,0.392446,6.75994,-0.591208
3060,t9,t6,0,4.3878,-0.124734
3060,t9,t8,0.392446,6.75994,-0.591208
3070,t9,t6,0,3.34179,-0.124734
3080,t9,t6,0,2.27626,-0.124734
3090,t9,t6,0,2.17989,0.694092
3100,t9,t6,0,2.17989,0.694092
3110,t9,t6,0,2.17989,0.694092
3120,t9,t6,0,2.17989,0.694092
3130,t9,t6,0,2.17989,0.694092
3140,t9,t6,0,2.17989,0.694092
3150,t9,t6,0,2.17989,0.694092
3160,t9,t6,0,2.17989,0.694092
3170,t9,t6,0,2.74476,0.694092
3180,t9,t6,0,2.74476,0.694092
3190,t9,t6,0,2.74476,0.694092
3200,t9,t6,0,2.74476,0.694092
3210,t9,t6,0,3.46464,0.694092
3220,t9,t6,0,3.46464,0.694092
3230,t9,t6,0,3.46464,0.694092
3240,t9,t6,0,3.46464,0.694092
3250,t9,t6,0,3.46464,0.694092
3260,t9,t6,0,3.46464,0.694092
3270,t9,t6,0,3.46464,0.694092
3270,t6,t1,0.111222,2.78033,0.79829
3280,t9,t6,0,3.46464,0.694092
3280,t6,t1,0.111222,2.78033,0.79829
3290,t9,t6,0,5.13947,0.694092
3290,t6,t1,0.111222,2.78033,0.79829
3300,t9,t6,0,5.13947,0.694092
3300,t7,t10,0.836802,3.25631,0.79829
3310,t9,t6,0,5.13947,-0.135767
3310,t7,t10,0.836802,2.95584,-0.854494
3320,t9,t6,0,3.68401,-0.135767
3330,t9,t6,0,3.68401,-0.135767
3340,t9,t6,0,3.68401,-0.135767
3350,t9,t6,0,2.78062,-0.135767
3360,t9,t6,0,2.78062,-0.135767
3370,t9,t6,0,2.78062,-0.135767
3380,t9,t6,0,2.78062,-0.135767
3390,t9,t6,0,2.80634,-0.135767
3400,t9,t6,0,2.80634,-0.135767
3410,t9,t6,0,2.80634,-0.135767
3410,t1,t4,0.627747,1.94588,1.66074
3420,t9,t6,0,2.80634,-0.135767
3420,t1,t4,0.615352,1.94588,1.66074
3430,t9,t6,0,2.80634,-0.135767
3430,t1,t4,0.616841,1.94588,2.07156
3440,t9,t6,0,2.80634,-0.135767
3440,t1,t4,0.616841,1.94588,2.07156
3450,t9,t6,0,2.80634,-0.135767
3450,t1,t4,0.614158,1.94588,2.07156
3460,t9,t6,0,2.80634,-0.135767
3460,t6,NA,1.18644,19.0083,-0.0686614
3470,t9,t6,0,2.80634,-0.135767
3470,t6,NA,1.18644,15.6891,-0.0686614
3480,t9,t6,0,2.80634,-0.135767
3480,t6,NA,1.18968,15.6891,-0.0686614
3490,t9,t6,0,2.80634,-0.135767
3490,t6,NA,1.18968,10.5801,-0.0686614
3500,t9,t6,0,3.56904,-0.135767
3510,t9,t6,0,3.56904,-0.135767
3520,t9,t6,0,3.56904,-0.135767
3530,t9,t6,0,3.56904,-0.135767
3540,t9,t6,0,2.5381,-0.135767
3550,t9,t6,0,2.5381,-0.135767
3560,t9,t6,0,2.5381,-0.135767
3570,t9,t6,0,2.5381,-0.135767
3580,t9,t6,0,2.5381,-0.457388
3590,t9,t6,0,2.5381,-0.457388
3600,t9,t6,0,2.5381,-0.457388
3610,t9,t6,0,2.5381,-0.457388
3620,t9,t6,0,4.68402,-0.457388
3630,t9,t6,0,4.68402,-0.457388
3640,t9,t6,0,4.68402,-0.457388
3650,t9,t6,0,4.68402,-0.457388
3660,t9,t6,0,4.68402,-0.457388
3670,t9,t6,0,4.68402,-0.457388
3680,t9,t6,0,4.68402,-0.457388
3690,t9,t6,0,5.78245,-0.457388
3700,t9,t6,0,5.78245,-0.457388
3710,t9,t6,0,5.78245,-0.884339
3720,t9,t6,0,5.78245,-0.884339
3730,t9,t6,0,4.97278,-0.884339
3740,t9,t6,0,4.97278,-0.884339
3750,t9,t6,0,4.97278,-0.884339
3760,t9,t6,0,4.97278,-0.884339
3770,t9,t6,0,4.97278,-0.884339
3780,t9,t6,0,4.97278,-0.884339
3790,t9,t6,0,4.97278,-0.884339
3800,t9,t6,0,4.97278,-0.884339
3810,t9,t6,0,4.97278,-0.884339
3820,t9,t6,0,4.97278,-0.615516
3830,t9,t6,0,4.97278,-0.615516
3840,t9,t6,0,6.60701,-0.615516
3850,t9,t6,0,6.60701,-0.615516
3860,t9,t6,0,6.60701,-0.615516
3870,t9,t6,0,6.93734,-0.615516
3880,t9,t6,0,5.18766,-0.615516
3890,t9,t6,0,5.18766,-0.615516
