generation,leftchild,rightchild,abstime,betainit,betashift
970,t190,t80,2.33248,12.8994,-0.332195
980,t165,t126,0,1.4482,0.377916
980,t190,t80,2.33248,12.8994,-0.332195
990,t165,t126,0,1.4482,0.377916
990,t190,t80,2.33248,12.8994,-0.332195
1000,t165,t126,0,1.4482,0.377916
1000,t190,t80,2.33248,12.8994,-0.332195
1010,t165,t126,0,1.4482,0.377916
1010,t190,t80,2.33248,12.8994,-0.332195
1020,t165,t126,0,1.4482,0.377916
1020,t190,t80,2.31003,12.8994,-0.332195
1030,t165,t126,0,1.4482,0.377916
1030,t190,t80,2.3909,12.8994,-0.332195
1040,t165,t126,0,1.4482,0.377916
1040,t190,t80,2.3909,12.8994,-0.332195
1050,t165,t126,0,1.4482,0.377916
1050,t190,t80,2.3909,12.8994,-0.332195
1060,t165,t126,0,1.4482,0.377916
1060,t190,t80,2.3909,12.8994,-0.332195
1070,t165,t126,0,1.96158,0.377916
1070,t190,t80,2.48476,12.8994,-0.332195
1080,t165,t126,0,1.33899,0.377916
1080,t190,t80,2.48476,12.8994,0.278219
1080,t86,NA,3.7245,13.4569,-0.148314
1090,t165,t126,0,1.33899,0.377916
1090,t190,t80,2.48476,12.8994,0.278219
1090,t86,NA,3.7245,13.4569,-0.148314
1100,t165,t126,0,1.37325,0.377916
1100,t190,t80,2.48476,12.8994,0.278219
1100,t86,NA,3.7245,14.3785,-0.148314
1110,t165,t126,0,1.37325,0.377916
1110,t190,t80,2.57976,12.8994,0.278219
1110,t86,NA,3.7245,14.3785,-0.148314
1120,t165,t126,0,1.37325,0.377916
1120,t190,t80,2.57976,12.8994,0.278219
1130,t165,t126,0,1.37325,0.377916
1130,t190,t80,2.57976,12.8994,0.278219
1140,t165,t126,0,1.37325,0.377916
1140,t190,t80,2.57976,12.8994,0.278219
1150,t165,t126,0,1.37325,0.377916
1150,t190,t80,2.57976,12.8994,0.278219
1160,t165,t126,0,1.37325,0.377916
1160,t190,t80,2.57976,12.8994,0.278219
1160,t92,t135,3.14964,2.89789,0.0333319
1170,t165,t126,0,1.37325,0.377916
1170,t190,t80,2.59941,12.8994,0.278219
1170,t92,t135,3.14964,2.89789,0.0333319
1180,t165,t126,0,1.37325,0.377916
1180,t190,t80,2.59941,12.8994,0.278219
1180,t92,t135,3.14964,2.89789,0.0333319
1190,t165,t126,0,1.37325,0.377916
1190,t190,t80,2.59941,19.1827,0.278219
1190,t92,t135,3.14964,1.79558,0.0333319
1200,t165,t126,0,1.37325,0.377916
1200,t190,t80,2.59941,19.1827,0.278219
1200,t92,t135,3.14964,1.79558,0.0333319
1210,t165,t126,0,1.37325,0.377916
1210,t190,t80,2.59941,12.5148,0.278219
1210,t92,t135,3.14964,1.79558,0.0333319
1220,t165,t126,0,1.37325,0.377916
1220,t190,t80,2.59941,12.5148,0.278219
1230,t165,t126,0,1.67042,0.377916
1230,t190,t80,2.50708,12.5148,0.278219
1240,t165,t126,0,1.67042,0.377916
1240,t190,t80,2.50708,12.5148,0.278219
1250,t165,t126,0,1.67042,0.377916
1250,t190,t80,2.50708,12.5148,0.278219
1260,t165,t126,0,1.67042,0.377916
1260,t190,t80,2.50708,12.5148,0.278219
1270,t165,t126,0,1.67042,0.377916
1270,t190,t80,2.56254,12.5148,0.278219
1280,t165,t126,0,1.67042,0.377916
1280,t190,t80,2.56254,12.5148,0.278219
1290,t165,t126,0,1.67042,0.377916
1290,t190,t80,2.56254,20.0257,0.278219
1300,t165,t126,0,1.67042,0.377916
1300,t190,t80,2.59055,20.0257,0.621693
1310,t165,t126,0,1.67042,0.377916
1310,t190,t80,2.62339,20.0257,0.621693
1320,t165,t126,0,1.67042,0.377916
1320,t190,t80,2.62206,20.0257,0.621693
1330,t165,t126,0,1.67042,0.377916
1330,t190,t80,2.62206,20.0257,0.621693
1340,t165,t126,0,1.67042,0.377916
1340,t190,t80,2.62206,20.0257,0.621693
1350,t165,t126,0,1.67042,0.377916
1350,t190,t80,2.52541,20.0257,0.621693
1360,t165,t126,0,1.67042,0.377916
1360,t190,t80,2.52541,20.0257,0.621693
1370,t165,t126,0,1.67042,0.377916
1370,t190,t80,2.52541,20.0257,0.621693
1380,t165,t126,0,1.67042,0.377916
1380,t190,t80,2.52541,20.0257,0.621693
1390,t165,t126,0,1.67042,0.377916
1390,t190,t80,2.52541,14.8988,0.621693
1400,t165,t126,0,1.67042,0.377916
1400,t190,t80,2.52541,14.8988,0.621693
1410,t165,t126,0,1.67042,0.377916
1410,t190,t80,2.52541,14.8988,0.621693
1420,t165,t126,0,1.67042,0.377916
1420,t190,t80,2.5566,14.8988,0.621693
1430,t165,t126,0,1.67042,0.377916
1430,t190,t80,2.5566,14.8988,0.621693
1440,t165,t126,0,1.67042,0.377916
1440,t190,t80,2.5566,14.8988,0.621693
1450,t165,t126,0,1.67042,0.377916
1450,t190,t80,2.5566,10.0184,0.621693
1460,t165,t126,0,1.67042,0.377916
1460,t190,t80,2.5566,10.0184,0.621693
1470,t165,t126,0,1.67042,0.377916
1470,t190,t80,2.5566,10.0184,0.621693
1480,t165,t126,0,1.67042,0.377916
1480,t190,t80,2.5566,10.0184,0.621693
1490,t165,t126,0,1.67042,0.377916
1490,t190,t80,2.5566,10.0184,0.621693
1500,t165,t126,0,1.67042,0.377916
1500,t190,t80,2.5566,10.0184,0.621693
1510,t165,t126,0,1.67042,0.377916
1510,t190,t80,2.5566,10.0184,0.621693
1520,t165,t126,0,1.67042,0.377916
1520,t190,t80,2.5566,10.0184,0.621693
1530,t165,t126,0,1.74426,0.377916
1530,t190,t80,2.5566,10.0184,0.621693
1540,t165,t126,0,1.74426,0.377916
1540,t190,t80,2.5566,10.0184,0.621693
1550,t165,t126,0,1.74426,0.377916
1550,t190,t80,2.5566,10.0184,0.621693
1560,t165,t126,0,1.74426,0.377916
1560,t190,t80,2.54842,10.0184,0.621693
1570,t165,t126,0,1.74426,0.377916
1570,t190,t80,2.54842,10.0184,0.621693
1580,t165,t126,0,1.74426,0.377916
1580,t190,t80,2.54842,10.0184,0.621693
1590,t165,t126,0,1.74426,0.377916
1590,t190,t80,2.46984,10.0184,0.621693
1600,t165,t126,0,1.74426,0.377916
1600,t190,t80,2.46984,10.0184,0.621693
1610,t165,t126,0,1.74426,0.377916
1610,t190,t80,2.46984,10.0184,0.621693
1620,t165,t126,0,1.74426,0.377916
1620,t190,t80,2.46984,10.0184,0.621693
1630,t165,t126,0,1.74426,0.377916
1630,t190,t80,2.46447,10.0184,0.658438
1640,t165,t126,0,1.74426,0.377916
1640,t190,t80,2.46447,10.0184,0.658438
1650,t165,t126,0,1.74426,0.377916
1650,t190,t80,2.46447,10.0184,0.658438
1660,t165,t126,0,1.74426,0.377916
1660,t190,t80,2.45609,10.0184,0.658438
1670,t165,t126,0,1.48952,0.377916
1670,t190,t80,2.45609,10.0184,0.658438
1680,t165,t126,0,1.48952,0.377916
1680,t190,t80,2.45609,10.0184,0.658438
1690,t165,t126,0,1.48952,0.377916
1690,t190,t80,2.45609,10.0184,0.658438
1700,t165,t126,0,1.81606,0.377916
1700,t190,t80,2.45609,16.3661,0.658438
1710,t165,t126,0,1.81606,0.377916
1710,t190,t80,2.45609,16.3661,0.658438
1720,t165,t126,0,1.81606,0.377916
1720,t190,t80,2.45609,16.3661,0.658438
1730,t165,t126,0,1.81606,0.377916
1730,t190,t80,2.46368,16.3661,0.658438
1740,t165,t126,0,1.81606,0.377916
1740,t190,t80,2.46368,16.3661,0.658438
1750,t165,t126,0,1.81606,0.377916
1750,t190,t80,2.46368,16.3661,0.658438
1760,t165,t126,0,1.81606,0.377916
1760,t190,t80,2.46368,16.3661,0.658438
1770,t165,t126,0,1.81606,0.377916
1770,t190,t80,2.46368,16.3661,0.658438
1780,t165,t126,0,1.81606,0.377916
1780,t190,t80,2.46368,16.3661,0.658438
1790,t165,t126,0,1.81606,0.377916
1790,t190,t80,2.46368,16.3661,0.658438
1800,t165,t126,0,1.81606,0.377916
1800,t190,t80,2.43579,16.3661,0.658438
1810,t165,t126,0,1.81606,0.377916
1810,t190,t80,2.43579,16.3661,0.658438
1810,t44,t185,2.74328,1.82166,0.469195
1820,t165,t126,0,1.81606,0.377916
1820,t190,t80,2.43579,16.4358,0.658438
1820,t44,t185,2.74328,1.82166,0.469195
1830,t165,t126,0,1.81606,0.377916
1830,t190,t80,2.43579,16.4358,0.658438
1830,t44,t185,2.74328,2.17109,0.469195
1840,t165,t126,0,1.81606,0.377916
1840,t190,t80,2.43579,16.4358,0.658438
1840,t185,NA,2.89641,2.38496,0.469195
1850,t165,t126,0,1.81606,0.377916
1850,t190,t80,2.43579,10.0224,0.658438
1850,t185,NA,2.89641,3.62478,0.469195
1860,t165,t126,0,1.81606,0.377916
1860,t190,t80,2.43579,10.0224,0.658438
1860,t185,NA,2.89641,5.56002,0.469195
1870,t165,t126,0,1.81606,0.377916
1870,t180,NA,2.04209,3.504,-0.613896
1870,t190,t80,2.43579,10.0224,0.658438
1870,t185,NA,2.89641,5.56002,0.469195
1880,t165,t126,0,1.81606,0.377916
1880,t180,NA,2.04209,3.504,-0.613896
1880,t190,t80,2.43579,10.0224,0.658438
1880,t185,NA,2.89641,5.56002,0.469195
1890,t165,t126,0,1.81606,0.377916
1890,t190,t80,2.43579,10.0224,0.658438
1890,t185,NA,2.89641,5.56002,0.469195
1900,t165,t126,0,1.81606,0.377916
1900,t190,t80,2.34815,10.0224,0.658438
1900,t185,NA,2.89641,5.56002,0.469195
1910,t165,t126,0,1.81606,0.377916
1910,t190,t80,2.37714,8.78682,0.658438
1910,t185,NA,2.89641,5.56002,0.469195
1920,t165,t126,0,1.81606,0.377916
1920,t190,t80,2.34473,8.78682,0.658438
1920,t185,NA,2.89641,5.32364,0.469195
1930,t165,t126,0,1.81606,0.377916
1930,t190,t80,2.4154,8.78682,0.658438
1930,t185,NA,2.89641,5.32364,0.469195
1940,t165,t126,0,1.81606,0.377916
1940,t190,t80,2.35911,8.78682,0.658438
1950,t165,t126,0,1.81606,0.377916
1950,t190,t80,2.35911,8.78682,0.658438
1960,t165,t126,0,1.81606,0.377916
1960,t190,t80,2.37727,8.78682,0.658438
1970,t165,t126,0,1.81606,0.377916
1970,t190,t80,2.37727,8.78682,0.658438
1980,t165,t126,0,1.81606,0.377916
1980,t190,t80,2.37727,8.78682,0.658438
1990,t165,t126,0,1.81606,0.377916
1990,t190,t80,2.37727,8.78682,0.658438
2000,t165,t126,0,1.88102,0.377916
2000,t190,t80,2.37727,8.78682,0.658438
2010,t165,t126,0,1.88102,0.377916
2010,t81,NA,3.57401,12.3106,-0.0933845
2010,t190,t80,2.37727,8.78682,0.658438
2020,t165,t126,0,1.88102,0.377916
2020,t81,NA,3.57401,12.3106,-0.0933845
2020,t190,t80,2.37727,8.14011,0.658438
2030,t165,t126,0,1.88102,0.377916
2030,t81,NA,3.57401,12.3106,-0.0933845
2030,t190,t80,2.37727,8.12641,0.658438
2030,t12,NA,3.56378,1.18997,0.170366
2040,t165,t126,0,1.88102,0.377916
2040,t81,NA,3.57401,12.3106,-0.0933845
2040,t190,t80,2.37727,8.12641,0.658438
2040,t12,NA,3.63956,1.18997,0.170366
2050,t165,t126,0,1.88102,0.377916
2050,t81,NA,3.57401,12.3106,-0.0933845
2050,t190,t80,2.37727,8.12641,0.658438
2060,t165,t126,0,1.88102,0.377916
2060,t81,NA,3.57401,12.3106,-0.0933845
2060,t190,t80,2.37727,16.0866,0.658438
2070,t165,t126,0,1.88102,0.377916
2070,t81,NA,3.57401,12.3106,-0.0933845
2070,t190,t80,2.37727,16.0866,0.658438
2080,t165,t126,0,1.88102,0.377916
2080,t81,NA,3.57401,12.3106,-0.0933845
2080,t190,t80,2.37727,16.0866,0.658438
2090,t165,t126,0,1.88102,0.377916
2090,t81,NA,3.57401,12.3106,-0.0933845
2090,t190,t80,2.37727,16.0866,0.658438
2100,t165,t126,0,1.88102,0.377916
2100,t81,NA,3.55391,12.3106,-0.0933845
2100,t190,t80,2.37727,16.0866,0.658438
2110,t165,t126,0,1.51879,0.377916
2110,t81,NA,3.55391,9.75025,-0.0933845
2110,t190,t80,2.35058,16.0866,0.658438
2120,t165,t126,0,1.51879,0.377916
2120,t81,NA,3.55391,8.02774,-0.0933845
2120,t190,t80,2.35058,16.0866,0.658438
2130,t165,t126,0,1.51879,0.377916
2130,t81,NA,3.55391,8.02774,-0.0933845
2130,t190,t80,2.398,16.0866,0.658438
2140,t165,t126,0,1.51879,0.377916
2140,t81,NA,3.55391,8.02774,-0.0933845
2140,t190,t80,2.43931,16.0866,0.658438
2150,t165,t126,0,1.51879,0.377916
2150,t81,NA,3.55391,8.02774,-0.0933845
2150,t190,t80,2.43931,16.0866,0.658438
2160,t165,t126,0,1.51879,0.377916
2160,t81,NA,3.55391,8.02774,-0.0933845
2160,t190,t80,2.43931,16.0866,0.658438
2170,t165,t126,0,1.51879,0.377916
2170,t81,NA,3.55391,8.02774,-0.0933845
2170,t190,t80,2.43931,16.0866,0.658438
2170,t72,t21,3.62543,8.5643,0.853644
2180,t165,t126,0,1.51879,0.377916
2180,t81,NA,3.55391,8.02774,-0.0933845
2180,t190,t80,2.43931,16.0866,0.658438
2180,t72,t21,3.62543,8.5643,0.853644
2190,t165,t126,0,1.51879,0.377916
2190,t81,NA,3.55391,8.02774,-0.0933845
2190,t190,t80,2.43931,16.0866,0.658438
2190,t72,t21,3.5651,8.5643,0.853644
2200,t165,t126,0,1.51879,0.377916
2200,t81,NA,3.55391,8.02774,-0.0933845
2200,t190,t80,2.43931,16.0866,0.658438
2200,t72,t21,3.5651,8.5643,0.853644
2210,t165,t126,0,1.51879,0.377916
2210,t81,NA,3.58636,8.02774,-0.0933845
2210,t190,t80,2.43931,16.0866,0.658438
2210,t72,t21,3.5651,8.5643,0.853644
2220,t165,t126,0,1.51879,0.377916
2220,t81,NA,3.58636,8.02774,-0.0933845
2220,t190,t80,2.43931,16.0866,0.658438
2220,t72,t21,3.5651,11.3567,0.853644
2230,t165,t126,0,1.51879,0.377916
2230,t81,NA,3.58636,7.6072,-0.0933845
2230,t190,t80,2.43931,16.0866,0.658438
2230,t72,t21,3.5651,11.3567,0.853644
2240,t165,t126,0,1.51879,0.377916
2240,t81,NA,3.58636,7.6072,-0.0933845
2240,t190,t80,2.43931,20.8718,0.658438
2240,t72,t21,3.64018,11.3567,0.853644
2250,t165,t126,0,1.51879,0.377916
2250,t81,NA,3.58636,7.6072,-0.0933845
2250,t190,t80,2.43931,15.2504,0.658438
2250,t72,t21,3.64018,11.3567,0.853644
2260,t165,t126,0,1.51879,0.377916
2260,t81,NA,3.58636,7.6072,-0.0933845
2260,t190,t80,2.43931,15.2504,0.658438
2260,t72,t21,3.64018,11.3567,0.853644
2270,t165,t126,0,1.51879,0.377916
2270,t81,NA,3.58636,7.6072,-0.0933845
2270,t190,t80,2.43931,15.2504,0.658438
2280,t165,t126,0,1.51879,0.377916
2280,t81,NA,3.72557,6.63894,-0.0933845
2280,t190,t80,2.43931,15.2504,0.658438
2290,t165,t126,0,1.51879,0.377916
2290,t81,NA,3.72557,6.63894,-0.0933845
2290,t190,t80,2.43931,15.2504,0.658438
2300,t165,t126,0,1.51879,0.377916
2300,t81,NA,3.72557,6.63894,-0.0933845
2300,t190,t80,2.48526,15.2504,0.658438
2310,t165,t126,0,1.51879,0.377916
2310,t81,NA,3.72557,6.63894,-0.0933845
2310,t190,t80,2.52288,15.2504,-0.30652
2320,t165,t126,0,1.51879,0.377916
2320,t81,NA,3.72557,6.63894,-0.0933845
2320,t190,t80,2.52288,14.1653,-0.30652
2330,t165,t126,0,1.51879,0.377916
2330,t190,t80,2.52288,14.1653,0.473924
2340,t165,t126,0,1.51879,0.377916
2340,t190,t80,2.52288,14.1653,0.473924
2350,t165,t126,0,1.61401,0.377916
2350,t190,t80,2.58242,10.1819,0.473924
2360,t165,t126,0,1.61401,0.377916
2360,t190,t80,2.58242,10.1819,0.473924
2370,t165,t126,0,1.61401,0.377916
2370,t190,t80,2.58242,10.1819,0.473924
2380,t165,t126,0,1.61401,0.377916
2380,t190,t80,2.50745,11.7408,0.473924
2390,t165,t126,0,1.61401,0.377916
2390,t190,t80,2.50745,11.7408,0.473924
2400,t165,t126,0,1.66294,0.377916
2410,t165,t126,0,1.66294,0.377916
2420,t165,t126,0,1.66294,0.377916
2430,t165,t126,0,1.66294,0.377916
2440,t165,t126,0,1.66294,0.377916
2450,t165,t126,0,1.66294,0.377916
2450,t70,NA,3.27175,3.28756,-0.148363
2460,t165,t126,0,1.66294,0.377916
2460,t70,NA,3.27175,3.28756,-0.148363
2470,t165,t126,0,1.66294,0.377916
2470,t70,NA,3.27175,3.28756,-0.148363
2480,t165,t126,0,1.66294,0.377916
2480,t70,NA,3.27175,3.28756,-0.148363
2490,t165,t126,0,1.66294,0.377916
2490,t70,NA,3.27175,3.28756,-0.148363
2500,t165,t126,0,1.66294,0.377916
2500,t70,NA,3.27175,2.19645,-0.148363
2510,t165,t126,0,1.66294,0.377916
2510,t70,NA,3.27175,2.19645,-0.148363
2520,t165,t126,0,1.66294,0.377916
2520,t70,NA,3.27175,2.19645,-0.148363
2530,t165,t126,0,1.66294,0.377916
2540,t165,t126,0,1.66294,0.377916
2550,t165,t126,0,1.66294,0.377916
2560,t165,t126,0,1.66294,0.377916
2570,t165,t126,0,1.66294,0.377916
2580,t165,t126,0,1.66294,0.377916
2590,t165,t126,0,1.66294,0.377916
2590,t7,NA,3.74579,7.23249,0.328213
2600,t165,t126,0,1.66294,0.377916
2600,t7,NA,3.74579,7.23249,0.328213
2610,t165,t126,0,1.66294,0.377916
2610,t7,NA,3.74579,7.23249,0.328213
2620,t165,t126,0,1.66294,0.377916
2620,t7,NA,3.74579,7.23249,0.328213
2630,t165,t126,0,1.66294,0.377916
2630,t7,NA,3.74579,7.23249,0.328213
2640,t165,t126,0,1.66294,0.377916
2640,t7,NA,3.74579,7.23249,0.328213
2650,t165,t126,0,1.66294,0.377916
2650,t7,NA,3.82077,7.23249,0.328213
2660,t165,t126,0,1.66294,0.377916
2660,t7,NA,3.82077,7.23249,0.328213
2670,t165,t126,0,1.66294,0.377916
2670,t7,NA,3.86217,7.23249,0.328213
2680,t165,t126,0,1.66294,0.377916
2680,t7,NA,3.86217,7.23249,0.328213
