generation,leftchild,rightchild,abstime,betainit,betashift
630,t7,t48,5.69891,0.55303,0.132933
640,t53,t47,0,11.1509,0.906278
640,t52,t150,4.82305,3.26871,-0.216427
640,t7,t48,5.69891,0.55303,0.132933
650,t53,t47,0,11.1509,0.906278
650,t52,t150,4.82305,2.1218,-0.216427
650,t7,t48,5.69891,0.55303,0.132933
650,t49,t143,4.23581,5.07855,-0.329535
660,t53,t47,0,11.1509,0.906278
660,t52,t150,4.82305,2.1218,-0.216427
660,t7,t48,5.69891,0.55303,0.132933
660,t49,t143,4.23581,5.07855,-0.329535
670,t53,t47,0,11.1509,0.906278
670,t52,t150,4.82305,2.1218,-0.216427
670,t7,t48,5.69891,0.55303,0.132933
670,t49,t143,4.23581,3.8394,-0.329535
680,t53,t47,0,11.1509,0.906278
680,t52,t150,4.82305,2.1218,-0.216427
680,t7,t48,5.69891,0.55303,0.132933
680,t49,t143,4.23581,3.8394,-0.329535
690,t53,t47,0,11.1509,0.906278
690,t52,t150,4.82305,2.1218,-0.216427
690,t7,t48,5.69891,0.55303,0.132933
690,t178,t28,4.59778,12.9976,-0.246691
690,t49,t143,4.23581,3.8394,-0.329535
700,t53,t47,0,11.1509,0.906278
700,t52,t150,4.82305,2.1218,-0.216427
700,t99,t90,5.716,10.8269,-0.0321185
700,t7,t48,5.69891,0.55303,0.132933
700,t178,t28,4.59778,12.9976,-0.246691
700,t49,t143,4.23581,3.8394,-0.329535
710,t53,t47,0,11.1509,0.906278
710,t52,t150,4.82305,2.1218,-0.216427
710,t99,t90,5.62437,10.8269,-0.0321185
710,t7,t48,5.69891,0.55303,0.132933
710,t178,t28,4.59778,12.9976,-0.246691
710,t49,t143,4.23581,3.8394,-0.329535
720,t53,t47,0,11.1509,0.906278
720,t52,t150,4.82305,2.1218,-0.216427
720,t99,t90,5.62437,10.8269,-0.0321185
720,t7,t48,5.69891,0.55303,0.132933
720,t178,t28,4.59778,12.9976,-0.246691
720,t49,t143,4.33325,3.8394,-0.329535
730,t53,t47,0,11.1509,0.906278
730,t52,t150,4.82305,2.1218,-0.216427
730,t99,t90,5.62437,10.8269,-0.0321185
730,t7,t48,5.69891,0.55303,0.132933
730,t178,t28,4.59778,12.9976,-0.246691
730,t49,t143,4.33325,3.8394,-0.329535
740,t53,t47,0,11.1509,0.906278
740,t52,t150,4.82305,2.1218,-0.216427
740,t99,t90,5.62437,10.8269,-0.0321185
740,t7,t48,5.69891,0.55303,0.132933
740,t178,t28,4.59778,12.9976,-0.246691
740,t49,t143,4.33325,3.8394,-0.329535
750,t53,t47,0,11.1509,0.906278
750,t52,t150,4.82305,2.1218,-0.216427
750,t99,t90,5.62437,10.8269,-0.0321185
750,t7,t48,5.69891,0.55303,0.132933
750,t178,t28,4.59778,12.9976,-0.246691
750,t49,t143,4.33325,3.8394,-0.329535
760,t53,t47,0,11.1509,0.906278
760,t52,t150,4.82305,2.1218,-0.216427
760,t99,t90,5.62437,10.8269,-0.0321185
760,t7,t48,5.69891,0.55303,0.132933
760,t22,NA,5.96918,1.56592,-0.287721
760,t178,t28,4.59778,12.9976,-0.246691
760,t49,t143,4.33325,3.8394,-0.329535
770,t53,t47,0,11.1509,0.906278
770,t52,t150,4.82305,2.1218,-0.216427
770,t99,t90,5.62437,10.8269,-0.0321185
770,t7,t48,5.69891,0.55303,0.132933
770,t22,NA,5.96918,1.56592,-0.287721
770,t178,t28,4.59778,12.9976,-0.246691
770,t49,t143,4.33325,3.8394,-0.329535
780,t53,t47,0,11.1509,0.906278
780,t52,t150,4.82305,2.1218,-0.216427
780,t99,t90,5.62437,10.8269,-0.0321185
780,t7,t48,5.69891,0.55303,0.132933
780,t22,NA,5.96918,1.56592,-0.287721
780,t178,t28,4.59778,12.9976,-0.246691
780,t49,t143,4.33325,3.8394,-0.329535
790,t53,t47,0,11.1509,0.906278
790,t52,t150,4.82305,2.1218,-0.216427
790,t99,t90,5.62437,10.8269,-0.0321185
790,t7,t48,5.69891,0.55303,0.132933
790,t22,NA,5.96918,1.56592,-0.287721
790,t178,t28,4.59778,12.9976,-0.246691
790,t49,t143,4.33325,3.8394,-0.329535
800,t53,t47,0,11.1509,0.906278
800,t52,t150,4.82305,2.1218,-0.216427
800,t99,t90,5.50824,10.8269,-0.0321185
800,t7,t48,5.79305,0.55303,-0.00268834
800,t22,NA,5.96918,1.56592,-0.287721
800,t178,t28,4.59778,12.9976,-0.246691
800,t49,t143,4.33325,3.8394,-0.329535
810,t53,t47,0,11.1509,0.906278
810,t52,t150,4.82305,2.1218,-0.216427
810,t99,t90,5.50824,10.8269,-0.0321185
810,t7,t48,5.79305,0.55303,-0.00268834
810,t22,NA,5.96918,1.56592,-0.287721
810,t178,t28,4.59778,12.9976,-0.246691
810,t49,t143,4.33325,3.8394,-0.329535
820,t53,t47,0,11.1509,0.906278
820,t52,t150,4.82305,2.1218,-0.216427
820,t99,t90,5.50824,10.8269,-0.0321185
820,t7,t48,5.79305,0.55303,-0.00268834
820,t22,NA,6.0913,1.56592,-0.287721
820,t178,t28,4.59778,12.9976,-0.246691
820,t49,t143,4.33325,3.8394,-0.329535
830,t53,t47,0,11.1509,0.906278
830,t52,t150,4.82305,2.1218,-0.216427
830,t99,t90,5.50824,10.8269,-0.0321185
830,t7,t48,5.79305,0.55303,-0.00268834
830,t22,NA,6.0913,1.56592,-0.287721
830,t178,t28,4.59778,12.9976,-0.246691
830,t49,t143,4.33325,3.8394,-0.329535
840,t53,t47,0,11.1509,0.906278
840,t52,t150,4.82305,2.1218,-0.216427
840,t99,t90,5.50824,10.8269,-0.0321185
840,t7,t48,5.79305,0.55303,-0.00268834
840,t22,NA,6.0913,1.56592,-0.287721
840,t178,t28,4.59778,12.9976,-0.246691
840,t49,t143,4.33325,3.92501,-0.329535
850,t53,t47,0,11.1509,0.906278
850,t52,t150,4.82305,2.1218,-0.216427
850,t99,t90,5.50824,10.8269,-0.0321185
850,t7,t48,5.79305,0.55303,-0.00268834
850,t22,NA,6.0913,1.56592,-0.287721
850,t178,t28,4.59778,12.9976,-0.246691
850,t49,t143,4.33325,3.92501,-0.329535
860,t53,t47,0,11.1509,0.906278
860,t52,t150,4.82305,2.1218,-0.216427
860,t99,t90,5.50824,11.4753,-0.0321185
860,t7,t48,5.73337,0.55303,-0.00268834
860,t22,NA,6.0913,1.56592,-0.287721
860,t178,t28,4.59778,12.9976,-0.246691
860,t49,t143,4.33325,3.92501,-0.329535
870,t53,t47,0,11.1509,0.906278
870,t52,t150,4.82305,2.1218,-0.216427
870,t99,t90,5.50824,11.4753,-0.0321185
870,t7,t48,5.73337,0.55303,-0.00268834
870,t22,NA,6.0913,1.56592,-0.287721
870,t178,t28,4.59778,12.9976,-0.246691
870,t49,t143,4.33325,3.92501,-0.329535
880,t53,t47,0,11.1509,0.906278
880,t52,t150,4.80708,2.1218,-0.216427
880,t99,t90,5.50824,11.4753,-0.0321185
880,t7,t48,5.73337,0.55303,-0.00268834
880,t22,NA,6.0913,1.56592,-0.287721
880,t178,t28,4.59778,12.9976,-0.246691
880,t49,t143,4.33325,3.92501,-0.329535
890,t53,t47,0,11.1509,0.906278
890,t52,t150,4.80708,2.1218,-0.216427
890,t99,t90,5.50824,11.4753,-0.0321185
890,t7,t48,5.73337,0.55303,-0.00268834
890,t22,NA,6.0913,1.56592,-0.287721
890,t178,t28,4.59778,12.9976,-0.246691
890,t49,t143,4.33325,3.92501,-0.329535
900,t53,t47,0,11.1509,0.906278
900,t52,t150,4.80708,2.1218,-0.216427
900,t99,t90,5.50824,11.4753,-0.0321185
900,t7,t48,5.73337,0.55303,-0.00268834
900,t22,NA,6.0913,1.56592,-0.287721
900,t178,t28,4.59778,12.9976,-0.246691
900,t49,t143,4.33325,3.92501,-0.329535
910,t53,t47,0,11.1509,0.906278
910,t52,t150,4.80708,2.1218,-0.216427
910,t99,t90,5.50824,11.4753,-0.0321185
910,t7,t48,5.73337,0.55303,-0.00268834
910,t22,NA,6.0913,1.56592,-0.287721
910,t178,t28,4.59778,12.9976,-0.246691
910,t49,t143,4.33325,3.92501,-0.329535
920,t53,t47,0,11.1509,0.906278
920,t52,t150,4.80708,2.1218,-0.216427
920,t99,t90,5.50824,11.4753,-0.0321185
920,t7,t48,5.73337,0.55303,-0.00268834
920,t22,NA,6.0913,1.56592,-0.287721
920,t178,t28,4.59778,12.9976,-0.246691
920,t49,t143,4.33325,3.92501,-0.329535
930,t53,t47,0,11.1509,0.906278
930,t52,t150,4.80708,2.1218,-0.216427
930,t99,t90,5.50824,11.4753,-0.0321185
930,t7,t48,5.73337,0.55303,-0.00268834
930,t22,NA,6.0913,1.56592,-0.287721
930,t178,t28,4.59778,12.9976,-0.246691
930,t49,t143,4.33325,3.92501,-0.329535
940,t53,t47,0,11.1509,0.906278
940,t52,t150,4.80708,2.1218,-0.216427
940,t99,t90,5.50824,11.4753,-0.0321185
940,t7,t48,5.73337,0.55303,-0.00268834
940,t22,NA,6.0913,1.56592,-0.287721
940,t178,t28,4.59778,12.9976,-0.246691
940,t49,t143,4.33325,3.92501,-0.329535
950,t53,t47,0,11.1509,0.906278
950,t52,t150,4.80708,2.1218,-0.216427
950,t99,t90,5.50824,11.4753,-0.0321185
950,t7,t48,5.73337,0.55303,-0.00268834
950,t22,NA,6.0913,1.56592,-0.287721
950,t178,t28,4.59778,12.9976,-0.246691
950,t49,t143,4.33325,3.92501,-0.329535
960,t53,t47,0,11.1509,0.906278
960,t52,t150,4.80708,2.1218,-0.216427
960,t99,t90,5.47821,11.4753,-0.0321185
960,t7,t48,5.73337,0.55303,-0.00268834
960,t22,NA,6.0913,1.56592,-0.287721
960,t178,t28,4.59778,12.9976,-0.246691
960,t49,t143,4.33325,3.92501,-0.329535
970,t53,t47,0,11.1509,0.906278
970,t52,t150,4.80708,2.1218,-0.216427
970,t99,t90,5.47821,11.4753,-0.0321185
970,t7,t48,5.73337,0.55303,-0.00268834
970,t22,NA,6.0913,1.56592,-0.287721
970,t178,t28,4.59778,12.9976,-0.246691
970,t49,t143,4.33325,3.92501,-0.329535
980,t53,t47,0,11.1509,0.906278
980,t52,t150,4.80708,2.1218,-0.216427
980,t99,t90,5.47821,11.4753,-0.0321185
980,t7,t48,5.73337,0.55303,-0.00268834
980,t22,NA,6.0913,1.56592,-0.287721
980,t178,t28,4.59778,12.9976,-0.246691
980,t49,t143,4.33325,3.92501,-0.329535
990,t53,t47,0,11.1509,0.906278
990,t52,t150,4.76243,2.1218,-0.216427
990,t99,t90,5.47821,11.4753,-0.0321185
990,t7,t48,5.73337,0.55303,-0.00268834
990,t22,NA,6.0913,1.56592,-0.287721
990,t178,t28,4.59778,12.9976,-0.246691
990,t49,t143,4.33325,3.92501,-0.329535
1000,t53,t47,0,24.6723,1.04348
1000,t72,t52,4.71824,3.26871,-0.216427
1000,t34,t72,3.54999,5.94172,-0.167579
1000,t128,t21,5.12543,12.6734,-0.341439
1000,t99,t90,5.716,10.8269,0.195084
1000,t178,t28,4.69522,12.9976,-0.246691
1010,t53,t47,0,24.6723,1.04348
1010,t72,t52,4.71824,3.26871,-0.216427
1010,t34,t72,3.54999,5.94172,-0.167579
1010,t128,t21,5.12543,12.6734,-0.341439
1010,t99,t90,5.716,10.8269,0.0492634
1010,t178,t28,4.69522,12.9976,-0.246691
1020,t53,t47,0,24.6723,1.04348
1020,t72,t52,4.71824,3.26871,-0.216427
1020,t34,t72,3.54999,5.94172,-0.167579
1020,t128,t21,5.12543,12.6734,-0.341439
1020,t99,t90,5.716,10.8269,0.0492634
1020,t178,t28,4.69522,19.4587,-0.246691
1030,t53,t47,0,24.6723,1.04348
1030,t72,t52,4.71824,3.26871,-0.216427
1030,t34,t72,3.54999,5.94172,-0.167579
1030,t128,t21,5.12543,12.6734,-0.341439
1030,t99,t90,5.716,10.8269,0.0492634
1030,t178,t28,4.69522,19.4587,-0.246691
1040,t53,t47,0,24.6723,1.04348
1040,t72,t52,4.71824,3.26871,-0.216427
1040,t34,t72,3.54999,5.94172,-0.167579
1040,t128,t21,5.12543,12.6734,-0.341439
1040,t99,t90,5.716,10.8269,0.0492634
1040,t178,t28,4.69522,19.4587,-0.246691
1050,t53,t47,0,24.6723,1.04348
1050,t72,t52,4.71824,3.26871,-0.216427
1050,t34,t72,3.54999,5.94172,-0.167579
1050,t128,t21,5.12543,12.6734,-0.341439
1050,t99,t90,5.716,10.8269,0.0492634
1050,t178,t28,4.69522,19.4587,-0.246691
1060,t53,t47,0,24.6723,1.04348
1060,t72,t52,4.71824,3.26871,-0.216427
1060,t34,t72,3.54999,5.94172,-0.167579
1060,t128,t21,5.12543,12.6734,-0.341439
1060,t99,t90,5.716,10.8269,0.0492634
1060,t178,t28,4.69522,19.4587,-0.246691
1070,t53,t47,0,24.6723,1.04348
1070,t72,t52,4.71824,3.26871,-0.216427
1070,t34,t72,3.54999,5.94172,-0.167579
1070,t128,t21,5.12543,12.6734,-0.341439
1070,t99,t90,5.716,11.2967,0.0492634
1070,t178,t28,4.69522,19.4587,-0.246691
1080,t53,t47,0,24.6723,1.04348
1080,t72,t52,4.71824,3.26871,-0.216427
1080,t34,t72,3.54999,5.94172,-0.167579
1080,t128,t21,5.0845,12.6734,-0.341439
1080,t99,t90,5.716,11.2967,0.0492634
1080,t178,t28,4.69522,19.4587,-0.246691
1090,t53,t47,0,24.6723,1.04348
1090,t72,t52,4.71824,3.26871,-0.216427
1090,t34,t72,3.54999,5.94172,-0.167579
1090,t128,t21,5.0845,12.6734,-0.341439
1090,t99,t90,5.716,11.2967,0.0492634
1090,t178,t28,4.69522,19.4587,-0.246691
1100,t53,t47,0,24.6723,1.04348
1100,t72,t52,4.71824,3.26871,-0.216427
1100,t34,t72,3.54999,5.94172,-0.167579
1100,t128,t21,5.0845,11.6499,-0.341439
1100,t99,t90,5.716,11.2967,0.0492634
1100,t178,t28,4.69522,19.4587,-0.246691
1110,t53,t47,0,24.6723,1.04348
1110,t72,t52,4.71824,3.26871,-0.216427
1110,t34,t72,3.54999,5.94172,-0.167579
1110,t128,t21,5.0845,11.6499,-0.341439
1110,t99,t90,5.716,11.2967,0.0492634
1110,t178,t28,4.69522,19.4587,-0.246691
1120,t53,t47,0,24.6723,1.04348
1120,t72,t52,4.71824,3.26871,-0.216427
1120,t34,t72,3.54999,5.94172,-0.167579
1120,t128,t21,5.0845,11.6499,-0.341439
1120,t99,t90,5.716,11.2967,0.0492634
1120,t178,t28,4.69522,19.4587,-0.246691
1130,t53,t47,0,24.6723,1.04348
1130,t72,t52,4.71824,3.26871,-0.41074
1130,t34,t72,3.54999,5.94172,-0.167579
1130,t128,t21,5.0845,11.6499,-0.341439
1130,t99,t90,5.716,11.2967,0.0492634
1130,t178,t28,4.69522,19.4587,-0.246691
1140,t53,t47,0,24.6723,1.04348
1140,t72,t52,4.71824,3.26871,-0.41074
1140,t34,t72,3.54999,5.94172,-0.167579
1140,t128,t21,5.0845,11.6499,-0.341439
1140,t99,t90,5.716,11.2967,0.0492634
1140,t178,t28,4.69522,19.4587,-0.246691
1150,t53,t47,0,24.6723,1.04348
1150,t72,t52,4.71824,3.26871,-0.41074
1150,t34,t72,3.54999,5.94172,-0.167579
1150,t128,t21,5.0845,11.6499,-0.341439
1150,t99,t90,5.716,11.2967,0.0492634
1150,t178,t28,4.69522,19.4587,-0.246691
1160,t53,t47,0,24.6723,1.04348
1160,t72,t52,4.71824,3.26871,-0.41074
1160,t34,t72,3.54999,5.94172,-0.167579
1160,t128,t21,5.0845,11.6499,-0.341439
1160,t99,t90,5.716,11.2967,0.0492634
1160,t178,t28,4.69522,19.4587,-0.246691
1170,t53,t47,0,24.6723,1.04348
1170,t136,t93,5.89448,13.3543,0.283073
1170,t72,t52,4.71824,3.26871,-0.41074
1170,t34,t72,3.54999,5.94172,-0.167579
1170,t128,t21,5.0845,11.6499,-0.341439
1170,t99,t90,5.716,11.2967,0.0492634
1170,t178,t28,4.69522,19.4587,-0.246691
1180,t53,t47,0,24.6723,1.04348
1180,t136,t93,5.89448,13.3543,0.283073
1180,t72,t52,4.71824,3.26871,-0.41074
1180,t34,t72,3.54999,5.94172,-0.167579
1180,t128,t21,5.0845,11.6499,-0.341439
1180,t99,t90,5.716,11.2967,0.0492634
1180,t178,t28,4.69522,20.5373,-0.246691
1190,t53,t47,0,24.6723,1.04348
1190,t136,t93,5.89448,20.1114,0.283073
1190,t72,t52,4.71824,3.26871,-0.41074
1190,t34,t72,3.54999,5.94172,-0.167579
1190,t128,t21,5.0845,11.6499,-0.0959996
1190,t99,t90,5.716,11.2967,0.0492634
1190,t178,t28,4.69522,20.5373,-0.246691
1200,t53,t47,0,24.6723,1.04348
1200,t136,t93,5.89448,20.1114,0.283073
1200,t72,t52,4.71824,3.26871,-0.41074
1200,t34,t72,3.54999,5.94172,-0.167579
1200,t128,t21,5.0845,11.6499,-0.0959996
1200,t99,t90,5.59028,11.2967,0.0492634
1200,t178,t28,4.69522,20.5373,-0.246691
1210,t53,t47,0,24.6723,1.04348
1210,t136,t93,5.89448,20.1114,0.283073
1210,t72,t52,4.71824,3.09782,0.196266
1210,t34,t72,3.54999,5.94172,-0.167579
1210,t128,t21,5.0845,11.6499,-0.0959996
1210,t99,t90,5.59028,11.2967,0.0492634
1210,t178,t28,4.69522,20.5373,-0.246691
1220,t53,t47,0,24.6723,1.04348
1220,t136,t93,5.89448,20.1114,0.283073
1220,t72,t52,4.71824,3.09782,0.196266
1220,t34,t72,3.54999,5.94172,-0.167579
1220,t128,t21,5.0845,11.6499,-0.0959996
1220,t99,t90,5.59028,11.2967,0.0492634
1220,t178,t28,4.69522,20.5373,-0.246691
1230,t53,t47,0,24.6723,1.04348
1230,t136,t93,5.89448,20.1114,0.283073
1230,t34,t72,3.54999,5.94172,-0.167579
1230,t128,t21,5.0845,11.6499,-0.0959996
1230,t99,t90,5.59028,11.2967,0.0492634
1230,t178,t28,4.69522,20.5373,-0.246691
1240,t53,t47,0,24.6723,1.04348
1240,t136,t93,5.89448,20.1114,0.283073
1240,t34,t72,3.54999,5.94172,-0.167579
1240,t128,t21,5.0845,11.6499,-0.0959996
1240,t99,t90,5.59028,11.2967,0.0492634
1240,t178,t28,4.69522,20.5373,-0.246691
1250,t53,t47,0,24.6723,1.04348
1250,t136,t93,5.89448,20.1114,0.283073
1250,t34,t72,3.54999,5.94172,-0.167579
1250,t128,t21,5.0845,11.6499,-0.0959996
1250,t99,t90,5.59028,11.2967,0.0492634
1250,t178,t28,4.69522,20.5373,-0.246691
1260,t53,t47,0,24.6723,1.04348
1260,t136,t93,5.89448,20.1114,0.283073
1260,t34,t72,3.54999,5.94172,-0.167579
1260,t128,t21,5.0845,11.6499,-0.0959996
1260,t99,t90,5.59028,11.2967,0.0492634
1260,t178,t28,4.69522,20.5373,-0.246691
1270,t53,t47,0,24.6723,1.04348
1270,t136,t93,5.84774,20.1114,0.283073
1270,t34,t72,3.54999,5.94172,-0.167579
1270,t128,t21,5.0845,11.6499,-0.0959996
1270,t99,t90,5.59028,11.2967,0.0492634
1270,t178,t28,4.69522,20.5373,-0.246691
1280,t53,t47,0,24.6723,1.04348
1280,t136,t93,5.84774,20.1114,0.283073
1280,t34,t72,3.54999,5.94172,-0.167579
1280,t128,t21,5.0845,11.6499,-0.0959996
1280,t99,t90,5.59028,11.2967,0.0492634
1290,t53,t47,0,24.6723,1.04348
1290,t136,t93,5.84774,20.1114,0.283073
1290,t34,t72,3.54999,5.94172,-0.167579
1290,t128,t21,5.0845,11.6499,-0.0959996
1290,t99,t90,5.59028,11.2967,0.0492634
1300,t53,t47,0,24.6723,1.04348
1300,t136,t93,5.84774,20.1114,0.283073
1300,t34,t72,3.4498,5.94172,-0.167579
1300,t128,t21,5.0845,11.6499,-0.0959996
1300,t99,t90,5.59028,11.2967,0.0492634
1310,t53,t47,0,24.6723,1.04348
1310,t136,t93,5.84774,20.1114,0.283073
1310,t34,t72,3.4498,5.94172,-0.167579
1310,t128,t21,5.0845,11.6499,-0.0959996
1310,t99,t90,5.59028,11.2967,0.0492634
1320,t53,t47,0,24.6723,1.04348
1320,t136,t93,5.84774,12.5159,0.283073
1320,t34,t72,3.4498,5.94172,-0.167579
1320,t128,t21,5.0845,11.6499,-0.0959996
1320,t99,t90,5.59028,11.2967,0.0492634
1330,t53,t47,0,24.6723,1.04348
1330,t136,t93,5.84774,12.5159,0.283073
1330,t34,t72,3.4498,5.94172,-0.167579
1330,t128,t21,5.0845,11.6499,-0.0959996
1330,t99,t90,5.59028,11.2967,0.0492634
1340,t53,t47,0,24.6723,1.04348
1340,t136,t93,5.84774,12.5159,0.283073
1340,t34,t72,3.4498,5.94172,-0.167579
1340,t128,t21,5.0845,11.6499,-0.0959996
1340,t99,t90,5.59028,11.2967,0.0492634
1350,t53,t47,0,24.6723,1.04348
1350,t136,t93,5.84774,12.5159,0.283073
1350,t34,t72,3.4498,5.94172,-0.167579
1350,t128,t21,5.0845,11.6499,-0.0959996
1350,t99,t90,5.59028,11.2967,0.0492634
1360,t53,t47,0,24.6723,1.04348
1360,t136,t93,5.95227,12.5159,0.283073
1360,t34,t72,3.4498,5.94172,-0.167579
1360,t128,t21,5.0845,11.6499,-0.0959996
1360,t99,t90,5.59028,11.2967,0.0492634
1370,t53,t47,0,24.6723,1.04348
1370,t136,t93,5.95227,12.5159,0.283073
1370,t34,t72,3.4498,5.94172,-0.167579
1370,t128,t21,5.0845,11.6499,-0.0959996
1370,t99,t90,5.59028,11.2967,0.0492634
1380,t53,t47,0,24.6723,1.04348
1380,t136,t93,5.95227,12.5159,0.283073
1380,t34,t72,3.4498,5.94172,-0.167579
1380,t128,t21,5.0845,11.6499,-0.0959996
1380,t99,t90,5.59028,11.2967,0.0492634
1390,t53,t47,0,24.6723,1.04348
1390,t136,t93,5.95227,12.5159,0.283073
1390,t34,t72,3.4498,5.94172,-0.167579
1390,t128,t21,5.0845,11.6499,-0.0959996
1390,t99,t90,5.59028,11.2967,0.0492634
1400,t53,t47,0,24.6723,1.04348
1400,t136,t93,5.95227,12.5159,0.283073
1400,t34,t72,3.4498,5.94172,-0.167579
1400,t128,t21,5.08025,11.6499,-0.0959996
1400,t99,t90,5.59028,11.2967,0.0492634
1410,t53,t47,0,24.6723,1.04348
1410,t136,t93,5.95227,12.5159,0.283073
1410,t52,NA,5.62977,4.41809,0.162389
1410,t34,t72,3.46216,5.94172,-0.167579
1410,t128,t21,5.08025,11.6499,-0.0959996
1410,t99,t90,5.59028,11.2967,-0.109077
1420,t53,t47,0,24.6723,1.04348
1420,t136,t93,5.95227,12.5159,0.283073
1420,t52,NA,5.62977,4.41809,0.162389
1420,t34,t72,3.46216,5.94172,-0.167579
1420,t128,t21,5.08025,11.6499,-0.0959996
1420,t99,t90,5.54366,10.2879,-0.109077
1430,t53,t47,0,24.6723,1.04348
1430,t136,t93,5.95227,12.5159,0.283073
1430,t52,NA,5.62977,4.41809,0.162389
1430,t34,t72,3.46216,5.94172,-0.167579
1430,t128,t21,5.08025,11.6499,-0.0959996
1430,t99,t90,5.54366,10.2879,-0.109077
1440,t53,t47,0,24.6723,1.04348
1440,t136,t93,5.95227,12.5159,0.283073
1440,t52,NA,5.62977,4.41809,0.162389
1440,t34,t72,3.57581,5.94172,-0.167579
1440,t128,t21,5.08025,11.6499,-0.0959996
1440,t99,t90,5.53144,10.2879,-0.109077
1450,t53,t47,0,24.6723,1.04348
1450,t136,t93,5.95227,12.5159,0.283073
1450,t52,NA,5.62977,4.41809,0.162389
1450,t34,t72,3.57581,5.94172,-0.167579
1450,t128,t21,5.08025,11.6499,-0.0959996
1450,t99,t90,5.53144,10.2879,-0.109077
1460,t53,t47,0,24.6723,1.04348
1460,t136,t93,5.95227,12.5159,0.283073
1460,t52,NA,5.62977,4.41809,0.162389
1460,t34,t72,3.57581,5.94172,-0.167579
1460,t128,t21,5.08025,11.6499,-0.0959996
1460,t99,t90,5.53144,10.2879,-0.109077
1470,t53,t47,0,24.6723,1.04348
1470,t136,t93,5.95227,12.5159,0.283073
1470,t52,t33,5.53953,4.41809,0.162389
1470,t34,t72,3.57581,5.94172,-0.167579
1470,t128,t21,5.08025,11.6499,-0.0577464
