R UCI.95
NA NA
1.36682428246564 4.14096673016256
0.993988189585476 1.00022873588735
1.0529641377433 1.21121146611316
0.987501691312396 0.987778894030254
1.07930084042231 1.1637991313955
1.07545042458539 1.075474679855
1.0353675437533 1.03543120983475
1.03449603456441 1.04408938664863
0.998734556869972 1.00183771299409
0.99609407764248 1.00027894095376
1.00477483664662 1.03745947758238
0.997967923094287 1.00316078613605
0.997163579697767 1.00082338298414
1.00222868870349 1.01998897527379
1.01350484602472 1.07499839331042
1.02034323831457 1.10269143846609
1.03556682503675 1.16139589972574
1.02794257707269 1.12812746456852
1.05042898418286 1.21342626708083
1.04034016840817 1.17801849447844
1.06738846125588 1.26882065895559
1.02036455721673 1.10070439883883
1.02696621866287 1.12537824019186
1.02939961991733 1.1301076163602
1.04222523324956 1.18434680644175
1.02765344683797 1.12354207150011
1.01955227525083 1.08932615907352
1.01534393367233 1.07504832415509
1.01458043945262 1.07024873716318
1.0247462262696 1.11638061872024
1.02882983403357 1.13301345877574
1.02555296226926 1.1198866544025
1.01407194708594 1.06969899197433
1.00800539460368 1.04071465947258
1.01284215610717 1.06309968527501
1.01061767482568 1.05430333394683
1.01112167082956 1.0551459707064
1.00412934147751 1.02527564972882
1.00837780379968 1.03621519763779
1.00501578112626 1.02546076529392
1.00819535960686 1.03330281961098
1.00371739288801 1.01784954817492
1.00388798873109 1.01810828697205
1.01021544850987 1.03415371953392
1.01839907888174 1.06560729752297
1.01221005143647 1.03988958837078
1.01598669458607 1.04956631036406
1.01430981530417 1.03745970511028
1.00810045583018 1.01445641930536
