R UCI.95
NA NA
1.14494787424817 1.64803520372279
1.14279487949192 1.56293532885392
1.34703942172713 2.32379844693001
1.00805831747842 1.02446278035777
1.16533350460173 1.6047567877013
1.09696479464162 1.23113241781866
1.17984692313613 1.57466319705276
1.22754721741004 1.83736428752819
1.07773930343741 1.24208012505832
1.04462244608269 1.05981495047226
1.02355269474932 1.02476860235985
1.02229523530384 1.03916181394591
1.00219796844786 1.01919344283265
0.996434695604363 0.996454233327427
1.00734583347746 1.02178734925926
1.00455499293827 1.00575946712596
1.00664649932334 1.04133198650971
1.00595718314968 1.03574485179479
1.02598651813962 1.11797279742181
1.00976489424788 1.05089239285695
1.00699055019038 1.03280297996977
1.00444625079113 1.02433251483526
1.08210634143163 1.08938678362093
1.0434324469967 1.04819991851916
1.04017652547187 1.04681928235356
1.03780612975903 1.03794996642368
1.03767188574106 1.04739778374371
1.03557362257187 1.06293282638949
1.03957884364939 1.08752213225747
1.04602083298784 1.13763502731996
1.05522025598496 1.18165638280501
1.05967834369243 1.19282093056182
1.07682181797168 1.26577729626304
1.07469967411168 1.25676561857433
1.06930422115764 1.2378641949351
1.07543283257611 1.25550137150795
1.07636446381233 1.24762423285335
1.0735070039407 1.18897484302592
1.06976111864196 1.16460820806805
1.0563212714669 1.11212720194875
1.0688683730748 1.14085367809188
1.06182771207164 1.11309752726083
1.06850534498862 1.12628236881431
1.06664166406402 1.12452372956234
1.02782542376595 1.03837028409966
1.01991392655666 1.02538229722944
1.02176146108184 1.03115261568705
1.03585253099209 1.06656495825004
1.02981551257849 1.04298451248509
