R UCI.95
NA NA
2.77511520444457 9.70700812306073
1.38328651095369 3.53776911217285
1.18406465929862 1.69472064379041
1.13767459834082 1.51692302410781
1.20317697688443 1.69967775194422
1.14044644542717 1.14051351275247
1.0270226566316 1.04406469674411
1.10937803439902 1.41848687351152
1.09424150328551 1.3684500045045
1.2418210113821 1.82179025800924
1.30495446761274 2.01267323862641
1.23897667621879 1.85498779027105
1.08977826096701 1.24768806706642
1.04096667408428 1.05578950243806
1.06299479969307 1.06857837148364
1.09990813579552 1.17082015601887
1.09774829495774 1.26898748177329
1.07888736436429 1.2916527085344
1.02133250212138 1.10439730764557
1.04355318270591 1.19171681063665
1.04233925404701 1.18686379310473
1.0630535761289 1.26025822771919
1.09092942515343 1.3447424511942
1.09073644713633 1.34191994286959
1.0321339785811 1.13937700470436
1.01102596591807 1.03315540784256
1.01274383038787 1.03867541709738
1.00499765599317 1.02083484787849
1.0008096458155 1.00565875915818
1.00899793652068 1.03754096969213
1.02310090365117 1.09473344680362
1.01656784842764 1.0535454434878
1.03184118547057 1.09775725509961
1.01544021840189 1.04895526822471
1.00491229866133 1.00554519768334
1.00461807396785 1.00662239939966
1.00244736941467 1.00523778668072
1.00078310923682 1.00358239493404
0.99919694041432 1.00062587848086
1.00034865539333 1.00652523384233
1.00559281989827 1.02927294498886
1.01754678881021 1.07967526345543
1.02860471242569 1.12121501037383
1.03400902635261 1.13581731212778
1.03367852828439 1.1435037826121
1.03935184165802 1.17155099205701
1.06611922908633 1.26867957183491
1.05791556628279 1.23962973145433
1.0511557921519 1.21611228668269
