R UCI.95
NA NA
0.984220648878272 1.10267021929236
1.43434393834137 3.69459282298439
1.26068237676934 2.26689811044402
1.12517322568313 1.12663353632634
1.06235314447336 1.27015428914421
1.53092097346503 2.88469909197334
1.45388431285561 2.61430978474864
1.3057753398543 2.05965173407949
1.0877617730549 1.32391558211134
1.03930979944191 1.11351316685623
1.01610903134647 1.05616162074488
1.06414205063355 1.2095613102501
1.27483494665435 2.22941805279949
1.42990564040736 3.4169546956088
1.52645231797289 4.49164889659898
1.50594960237888 3.49976852656594
1.3972529793172 2.84398894497376
1.26754786013083 2.08861472431561
1.06445625372921 1.24128726639777
1.06365532770997 1.19686560777532
1.03090613224027 1.08161728885284
1.02139179118255 1.04392780030247
1.04248461452671 1.12836923408843
1.04796979486566 1.15894824126121
1.02523262732276 1.10290748308482
1.04558805286514 1.18892591404117
1.05120036083494 1.20752359802075
1.04091163726637 1.17417315496082
1.0334670543337 1.14299396847265
1.03694916485125 1.15333686316315
1.03801373812004 1.14279835248776
1.04978275903729 1.18215058189585
1.06905360420891 1.24755414196242
1.05102400350176 1.17722413877247
1.04416017758619 1.14594338119204
1.04093642164555 1.13003712046941
1.02698678006147 1.07391254086818
1.01694043011735 1.04050360178288
1.00868060524466 1.01555088084661
1.01577062755583 1.02068583768799
1.03714497865168 1.05652387627973
1.0548439411114 1.0922329498937
1.05342476415179 1.09116928174055
1.05519980871336 1.09421804369164
1.03685149238834 1.03861749485385
1.00705664115031 1.02574409760305
1.03062712022439 1.11757797997919
1.05943057377871 1.21305041892045
1.1151987434402 1.40162319371971
