R UCI.95
NA NA
1.34388673337875 2.30512749585651
1.11983540157624 1.48358243730527
1.23339599522403 2.02005413029979
1.14619899463289 1.15770687669871
1.48772140709886 2.45563159195509
1.54134097270725 2.59115544441341
1.45694864867074 2.58320028561204
1.20875834198327 1.74807083662113
1.06381671822344 1.20476169883847
1.1339364837257 1.49098256525589
1.30691131784634 1.99037944991108
1.24596804789294 1.83868890695666
1.16555923008108 1.59615842328596
1.04107020943874 1.10623220808905
0.998910051839484 1.00634727425339
1.00540622585119 1.03060648421752
1.02605365987241 1.06261577638451
1.00366460837876 1.00389305655655
1.00882964119796 1.01697359141969
1.0133334808431 1.05694181599301
1.0032782644589 1.01101603012418
1.00615054849651 1.01566017089095
1.01043807916466 1.03080359023619
1.01031372953288 1.03453397621717
1.00709161670034 1.02480600214251
1.00470455006774 1.01681346478237
1.00456667416079 1.01231362847037
1.01574516294896 1.03195857725526
1.0122567547101 1.03746986464116
1.01100594324283 1.03923025628559
1.01732602420109 1.0584709721685
1.02025342001736 1.05799430662051
1.0110862268217 1.05446461718107
1.01871582166736 1.08924303136873
1.03363931278699 1.14913651786679
1.04197329981625 1.17368426101029
1.039122558389 1.162178889291
1.08553519064811 1.32515952376809
1.12912588026318 1.46666727677052
1.15935421387723 1.56440132881525
1.14128846472389 1.50577216896882
1.14345610241114 1.51234802496855
1.14246821895739 1.50984420538424
1.15243322827409 1.54226964695157
1.10390800603446 1.38681093390438
1.11227245922513 1.41433596313367
1.12590540500879 1.45744048365035
1.12126964874684 1.44204364824398
1.1173102681797 1.42888497840471
