R UCI.95
NA NA
1.06892099569564 1.07714529606935
1.24615042515589 1.84521739042941
1.20674224555856 1.80265758906461
0.991578216370878 0.99158547994011
1.12025543357432 1.44360249114403
0.992851201242579 0.992851238592158
0.994234543759279 0.997962629700434
1.00815135991906 1.02938375101515
1.00150720489111 1.010233855865
1.00938751458786 1.0623491162164
1.03965407397699 1.13602536296068
0.996426310554432 0.996459827097103
0.996878012918649 0.999575273776601
0.998625479583622 1.00643512597902
0.996949854001678 0.998109344533174
1.00689148343065 1.03718863652764
1.01117300423228 1.05777427221416
1.02201848882198 1.1086538659176
1.00352229072254 1.02718279247301
1.00031025269588 1.00478174390225
1.004181432791 1.01379010491292
1.01871500694992 1.01935040961937
1.01177556127648 1.02751877761921
1.00819277159798 1.03960076332828
1.00357943946192 1.02525863769221
1.02147170624124 1.10378908468614
1.04114840063836 1.15210437106788
1.04632812285214 1.17148962477069
1.04320354160128 1.17595683073568
1.0563622151941 1.22790507020258
1.04746855999287 1.19546516571917
1.04545986519611 1.18780351272276
1.03547468786027 1.14940705189338
1.02475232019734 1.11387419665603
1.02257516020508 1.10616357287925
1.01075098201756 1.05605628930505
1.01278684554066 1.06516105868805
1.01467391065596 1.07333089880152
1.01623143528431 1.0796461170795
1.02238887362796 1.10581618585556
1.01548404070417 1.07654755445447
1.01116147189996 1.05672963136008
1.00685001816365 1.03682587515873
1.00387504868162 1.0222431512955
1.00318824494161 1.01850532906987
1.00286873403356 1.01675578059516
1.00074800795784 1.00777426972653
0.999679458498007 1.00224136042846
1.00299866632921 1.01710278501575
