R UCI.95
NA NA
2.57956786185835 8.02404257880639
1.50042988443359 3.6863313805043
1.95721832451282 5.02884404811827
1.11998240288461 1.40682564502062
1.00790427760632 1.06745044795764
1.00730573958294 1.01303136591104
1.02886672736877 1.14737744675605
1.15835180331393 1.57301331817651
1.00378200761118 1.03527924869788
1.10463076056492 1.36708336302707
1.23050174821426 1.86447246751972
1.26887578344846 1.99950268592493
1.09698170363665 1.35612542302603
0.998952983006933 1.00877615723111
0.996726460934046 0.996952882351593
0.999508562181264 1.00985117949065
1.00666261305693 1.040353058934
1.00245056198701 1.02193658874528
1.00071516001151 1.00259358988857
1.02069171805462 1.03914832935045
1.05281200260994 1.13698614371686
1.04729883159764 1.14758195559014
1.02545337172352 1.06062374714664
1.01899366629228 1.04639791518885
1.02113010162827 1.04178802899514
1.01887514186465 1.02109771078887
1.01376012414324 1.01909365666756
1.02145802877244 1.0371636888643
1.01734444415413 1.02758979386531
1.19558232080571 1.63582808115
1.20461643706657 1.71286978658101
1.1475807984375 1.40083125679673
1.13603341698454 1.3086677923565
1.14001687780542 1.33475788183095
1.13668913094756 1.31066822390266
1.13889132038742 1.33849025981341
1.13217972307918 1.28979605803981
1.14098552267653 1.35290515761568
1.14192348799691 1.35947191472054
1.13998696387328 1.35314057247368
1.14016707226504 1.3584775893855
1.13347928527485 1.31104584505067
1.13107251572425 1.27215207979474
1.1393008725617 1.3082750116644
1.13501383652181 1.30040681886027
1.1418800832456 1.34002485204587
1.16166272036209 1.44758841421433
1.13505639914187 1.33819852369962
1.13119166487269 1.31206598019113
