R UCI.95
NA NA
1.63264424323413 3.03048565688189
1.45746081872318 2.39119550585799
1.00145245830581 1.0472298331917
1.36024073249727 2.12016057598746
1.20466293474479 1.70873446496884
1.03348061623874 1.03979814779611
1.05027636588328 1.07980623091624
1.05559967194293 1.11145118401791
1.07875665566156 1.10443313942343
1.05772288907559 1.21614575455371
1.03553157527691 1.16460672492438
1.00100047266867 1.02116009176138
1.01241370319274 1.07198774849836
1.0589948168451 1.24864554813957
1.12715266164823 1.46755225626668
1.14539275068963 1.52326846899221
1.10407581701506 1.37767412838161
1.07839663239998 1.28758434790242
1.03533253450671 1.15888183730788
1.03458427520819 1.15759209993896
1.03819811267295 1.16638361585882
1.0407309975234 1.18103839762628
1.03570022934425 1.16151230669284
1.04743279017604 1.20518559035024
1.0316756975089 1.13886641231362
1.02079548717845 1.08560431246287
1.0161891229931 1.06779622719355
1.01092859083652 1.03158856276256
1.0102017937407 1.03425230972254
1.00734318963586 1.02824487777212
1.00764127532867 1.00770058110414
1.00676436425987 1.01093160556552
1.00506498756901 1.00577371206299
1.00307952535943 1.02078403384463
1.00469989280198 1.02801740739979
1.00522378387892 1.03076023453326
1.00765228966761 1.03923022873888
1.00967041973479 1.05066968958007
1.0146352051178 1.07283129047821
1.00847624622154 1.04514639636843
1.02014440073147 1.09466731744538
1.01711786388237 1.0826823316548
1.01374208000639 1.06815912608846
1.01354024544069 1.06728387805197
1.01137995054903 1.05806541708739
1.01599133425433 1.07747129607013
1.01449498802874 1.07115630892499
1.01461018789679 1.07210333924949
1.01191270033811 1.06012708288626
