R UCI.95
NA NA
1.31105394113346 2.1026782346652
1.40054458086482 2.40374531573768
0.994099421727077 1.00622905845357
1.04239704800333 1.043245383455
1.0724246528323 1.26038189971163
1.23572438426272 1.82762130374332
1.07712834971643 1.28423367620117
1.01319444862162 1.0762593066063
1.13494972324307 1.14349069618724
1.12867180987648 1.12868156620849
1.11023840781155 1.1239902781504
1.11256767994966 1.11300133702585
1.10267682573208 1.10384666935739
1.10732749837329 1.13304501519221
1.10989066550211 1.12177918101356
1.08670338734199 1.08901873758991
1.00087229539399 1.00218791974627
1.00056524122927 1.00126942061701
1.01229094078947 1.01283443680681
1.01991549208389 1.022927737634
1.00449652973362 1.01547147627361
1.01739493751336 1.03601648797732
1.0080432514161 1.03705930009746
1.00089789731916 1.01092528533881
1.00464268429518 1.00465069996966
1.009328103615 1.01048289509247
1.00470297724093 1.00528448001116
1.00582823090783 1.00735321863505
1.0049268495903 1.00550146822914
1.00015712854919 1.00636636310951
1.00256364316527 1.00278917472361
1.00161847341529 1.00189255510834
1.00027973912442 1.00090192082944
1.00687707170343 1.03703400098984
1.01198147519322 1.05777827269434
1.00399748181284 1.02113402072016
1.00710155211591 1.02336598537557
1.00107995062326 1.00412582113218
0.999572681015611 1.00089635834714
0.999073740683863 0.999081489521203
1.00009152577142 1.00211560834708
0.999727874753471 0.999793245158886
0.999840200237445 1.00070152545139
1.00003473444325 1.00210767488438
1.00314371518804 1.01954292506561
1.00113071458442 1.00959786734924
1.0008840253645 1.00809765521195
1.00487971504073 1.01367013868826
1.00495674545111 1.01640664625859
