R UCI.95
NA NA
1.81925434294775 8.57781103381695
1.69364180593767 6.95298668384733
2.22211141299188 4.930902691871
1.41163522698016 2.37331409118907
1.01721683236977 1.10180308607908
1.02491363321269 1.03012458827303
0.995117655500514 1.00337750426825
1.03353056196461 1.11589308724912
0.994992071138674 0.995112545118952
1.01233303003345 1.05416875738705
1.011478778963 1.04024123425524
1.01935503465646 1.05474021262036
1.02272818057859 1.10048040175694
1.04065014711452 1.18107359680727
1.11465122815042 1.41504065258275
1.09142437761118 1.34191077566195
1.00486540853812 1.03403570935164
1.048088167402 1.06077159642986
1.09012179895265 1.09604225948154
1.09494905344178 1.09584376313298
1.09518778627114 1.09851542101276
1.16799078412267 1.35261809941903
1.18045407339646 1.52225349890047
1.20192260554738 1.72154743079399
1.14468111027818 1.4056227536986
1.09933561999281 1.18415164008538
1.09650794705771 1.13120462236992
1.10122982332555 1.12919884899007
1.10315029651343 1.14309554659619
1.09434765069401 1.11717616840706
1.07062453392813 1.07161102732251
1.04772576414762 1.04857936717915
1.04816539734949 1.04975315994938
1.03755114987385 1.0397342935133
1.02806937708064 1.0379094898521
1.02937271697051 1.07999116043168
1.0313708215711 1.11024334459235
1.04053968509698 1.1777731207308
1.06731651822327 1.27077823744652
1.05543541900334 1.22855106560541
1.04284479615329 1.18480028656901
1.04186811929573 1.18040183574355
1.06337773761087 1.25205640022575
1.05549067669689 1.2219260061671
1.063928976788 1.24591887739685
1.06865494791759 1.26375665463803
1.08506933272585 1.32465181612907
1.10110402008465 1.37715722712653
1.08937388051576 1.33766678051324
