R UCI.95
NA NA
2.29520497256462 7.55991327300694
1.09544427865087 1.31025180235371
1.08418200246843 1.26533028428547
1.16775485164263 1.62969493774354
1.24262833866778 1.96433672767848
1.0596758466779 1.12114452377928
1.08593427884175 1.28492569865856
1.01623478944704 1.0961866824113
1.0164278759435 1.08899462896935
1.04687488159148 1.08353291970094
1.11926433670558 1.4104478517244
1.08584440122607 1.30411134371082
1.1505282030527 1.54254118398227
1.0914063224627 1.28739408056514
1.06871523210839 1.1390416494663
1.06447546914637 1.11903386877634
1.03267553539368 1.04275370668093
1.02967200043915 1.03331065876716
1.00427529912123 1.0140058534326
1.00934511042406 1.02287946081102
1.02639973728079 1.12203222847056
1.08015830269229 1.31779610498821
1.09782849324526 1.37317879936118
1.16176439963177 1.57647445898474
1.20932558911191 1.72976539624039
1.28214909994663 2.02493835353891
1.1977392006656 1.70786924015294
1.16204151167589 1.57752833668746
1.14334127384565 1.50780819298129
1.10360487499578 1.36197465950765
1.09845047116723 1.34291730576104
1.09960226456384 1.33373681729716
1.10199743900892 1.33867346690394
1.07645215200496 1.24306498192145
1.10612564231561 1.34115225465494
1.11888782788797 1.3927794801271
1.12996459117134 1.44295400456009
1.11711441235082 1.39212789962171
1.13621483941159 1.46488758044465
1.14158910233473 1.48702764331216
1.13209754178855 1.44487745227198
1.12139508014517 1.39090704044582
1.12441838086795 1.40009826913095
1.10013698131867 1.30177678463009
1.09755381451883 1.28971721369196
1.05497007781029 1.1381163796416
1.0437933620247 1.12202404715719
1.03864834166471 1.12927194339058
1.04213134155141 1.1417624092051
