R UCI.95
NA NA
2.75952804214769 7.65992215393979
1.22759278572038 1.8681226132965
1.10009599524394 1.10229518556549
1.00219100300169 1.05038876863007
1.05148694121569 1.21713630009782
1.42919662755351 2.37303219299285
1.7516231089808 3.9339227214008
1.38538684966129 2.5305407000973
1.44331620887803 2.75576080728676
1.32848544236232 2.27140865524331
1.25271872833889 1.98083845524571
1.15738832176857 1.45076312736567
1.07038625072931 1.08453223393692
1.0626257538979 1.06278245113293
1.07763641748213 1.09167519809555
1.05600532011175 1.05817312614949
1.03545734531615 1.15158943935755
1.06711052617058 1.27623538232423
1.05662680487823 1.23484175704775
1.04389694676002 1.18500980054995
1.03796014039451 1.14340235203225
1.01613755510184 1.07719056358659
1.0058108186288 1.03078005808706
1.00230756252452 1.01612646498991
1.00156457961082 1.01258920714029
1.0030832810425 1.0211449945643
1.00731779897261 1.03633350908015
1.02393437496663 1.109019212619
1.02107916139025 1.10095964112251
1.02902417760807 1.13347097034872
1.04605171751706 1.19829790135025
1.01747340115057 1.08521819219927
1.01902478902655 1.0927110922499
1.00320447356783 1.01913450541594
1.00111062834109 1.01014044805448
1.00119154207695 1.01130099527071
1.00078553282732 1.00859938090401
1.00437006532601 1.02562979107737
1.00698021645911 1.03804986665516
1.00535274023204 1.03086151719445
1.01905638344628 1.0245326627522
1.02479717401659 1.0362554696219
1.01905233399756 1.04895100128172
1.017233278926 1.02160990040911
1.01824613952207 1.02381057254698
1.01741453829082 1.01944948696924
1.0160470623993 1.01748438125449
1.01561566327672 1.0159075455973
1.01308935451925 1.01468195530291
