R UCI.95
NA NA
1.53739160471946 3.27457153591587
1.22509401022025 1.85487373184433
1.27630234411786 2.39164686094012
1.15245409583458 1.20903879645112
1.16909085599706 1.51910449403709
1.35049015375691 2.552281497326
1.76246594367058 4.02712890518303
1.62759217980801 3.05723093252413
1.61979910082382 3.07817243719244
1.19140362421456 1.66834879659912
1.13879307535015 1.50540371175076
1.11006562178748 1.41527456191702
1.11980400341902 1.4457514397355
1.07644936106424 1.30731806384723
1.15814179963585 1.56000273143748
1.04516714391602 1.19970252664572
1.02441474462699 1.11888487151887
0.999568449073625 1.00728136789755
1.01236820745358 1.06480910586531
1.05401317835183 1.20930818669747
1.01515684730379 1.03801279913162
1.1972496910275 1.55167099283099
1.23479386933603 1.90362258937256
1.28673125732313 2.32668180778357
1.35302318137658 2.77398660997482
1.38076703606472 2.89250254848081
1.39796156761888 2.97775407490518
1.48721910868025 3.4416607823867
1.53622773140751 3.60190491101356
1.48876568838153 3.08303877991897
1.40136553248514 2.52724116753362
1.15592400233714 1.55367870690344
1.11116204273975 1.41112371664596
1.12749492269119 1.46402095462452
1.11119071372259 1.41063307063496
1.10238304200823 1.37967232923945
1.112167452081 1.41254886661324
1.11335527165271 1.41568503087168
1.10728992207925 1.39406907300893
1.09516406475523 1.35301018497152
1.10582954013442 1.39038265270661
1.0770122198502 1.2903862082446
1.04175700035199 1.18062527071644
1.02915062787486 1.1330424798404
1.01884806463716 1.08370121860519
1.01858589926973 1.06789205384385
1.0218509609084 1.05403204793507
1.02076241314609 1.03358493731711
1.02972419876397 1.03371964466327
