R UCI.95
NA NA
1.41452293236277 4.00602813680179
2.14075907347863 6.8733746018061
1.97623240001278 6.20348254028354
1.68961382914562 3.7265436973593
1.15056297598144 1.5511074379048
1.54451005395142 2.62936030157174
1.41387674448801 2.41024837148119
1.11410204131288 1.33430368032788
1.12021935954503 1.44204347260189
1.13077603549547 1.48082785345012
1.04138080090324 1.15562319805392
1.05065126729404 1.08608846527277
1.11845729223656 1.3984817758474
1.15086440261598 1.542899309854
1.15954086893488 1.57267743905493
1.05504618535718 1.13140403402127
1.04782658375888 1.05964202879956
1.05755407482312 1.13307454523602
1.12847961295276 1.32089605630389
1.12807626100985 1.31774096650172
1.08813143046926 1.17795249076483
1.08308996523306 1.1604395553651
1.0943876942087 1.18104021752575
1.06584138831013 1.08839709151361
1.03701068759106 1.03702042341907
1.02988211057644 1.0696161674342
1.0375674329902 1.10641402483895
1.04352499984677 1.13827101141526
1.06188786131441 1.2342090530625
1.05684785784487 1.21538028372755
1.03947987706622 1.14326703043399
1.02961579244421 1.05579804318714
1.02591516965545 1.04580057038597
1.02723183520167 1.06206280359911
1.02675200990094 1.06121142776296
1.02311893601377 1.09140491748266
1.08948191532089 1.32877581354758
1.07598876834435 1.27841645946952
1.03559986696708 1.14371581603221
1.03085855339182 1.11874548368879
1.01614625559295 1.06211739675512
1.01254132099073 1.04990001081353
1.01080542986799 1.04868460534996
1.01545008461331 1.06993328568828
1.03213678002926 1.1277825576723
1.04961487595902 1.19417683189554
1.01927707000283 1.09015659566682
1.00743475065111 1.0397013743691
1.0094520010666 1.04893486463837
