R UCI.95
NA NA
1.39424858259816 2.54572453018761
1.15024962295115 1.59928172603369
1.0106032290676 1.02628907227415
1.37435441049456 2.36568609712708
1.15097934522065 1.55215152563379
1.07095362030338 1.3004160014041
1.06220064692039 1.22257476698968
1.03114566138581 1.03211953097954
1.01741740189901 1.09671846483721
0.9955951347825 0.996451583183507
1.00241856063181 1.01883321082949
1.00392015201333 1.02803841749507
1.08031574887356 1.32203819876314
1.09209455224945 1.35877855702257
1.0394037669613 1.17704322685645
1.05816423112212 1.23770640285865
1.0457797652686 1.18918447213997
1.03276962735516 1.12052070080455
1.03779662542404 1.16035111457697
1.04400647028004 1.19097155329734
1.01569541197542 1.07890325122657
1.02931190219707 1.13676196366041
1.01711703908871 1.08589240000191
1.01712929680421 1.08499736883992
1.01115921481871 1.03766346812964
1.00924230599511 1.02405482044986
1.00896224316527 1.02061275617313
1.01306139270118 1.03010386940114
1.01638375263783 1.05951908403114
1.00901923920712 1.04473773886642
1.01045509399808 1.05131481184483
1.00994716752448 1.02415948560161
1.00951172152492 1.02052161322369
1.00898545537943 1.01321253822352
1.01238168993849 1.01247265499391
1.01509195352121 1.01521478486973
1.01328628345823 1.01328733280577
1.02206090412359 1.02299748250754
1.01925491598419 1.02052011836195
1.0155560618582 1.01682301989308
1.0127011216268 1.01326492637464
1.00937647612058 1.00967852907895
1.00703312152345 1.0075600683062
1.01078197634204 1.01245519231966
1.01522794426649 1.02409236791247
1.01113474543259 1.01753565002632
1.01120265163459 1.01442553063039
1.01337626947678 1.01464574890768
1.02089647433844 1.02639959894241
