R UCI.95
NA NA
2.56642358912294 12.7165478109142
1.50099642149042 3.18186078174084
1.34072351008073 2.1749491271223
1.0523597567161 1.13657588660453
1.00540376123589 1.02635629357639
1.05960374565014 1.15988005347321
1.07448412627675 1.1593987120761
0.998687263237129 1.01750557196719
1.00133472049908 1.02505388190791
1.00025229388347 1.00923666625156
1.05548860664992 1.18751720771303
1.01012707176769 1.02649897102177
0.998688038886713 1.00864843241157
0.998810325129707 1.00717550011591
1.02048898601219 1.09074707563658
1.03917919239204 1.16626935449461
1.06188821909279 1.25481651420093
1.06704432849041 1.26847369113272
1.06311807426856 1.25453885103477
1.07701125921352 1.29355398310113
1.09327231103385 1.35085893120041
1.18130848395381 1.64789856516957
1.13184295069091 1.47735288981875
1.07584507985128 1.2843317599372
1.04105418221372 1.13721782996242
1.06728645469773 1.17757625687904
1.2143081054371 1.75127256530214
1.19743093804539 1.62172117375654
1.07470250813995 1.12624043536433
1.03779222114581 1.04011385534098
1.03747140133821 1.0685780031697
1.04105502917951 1.09402785384985
1.04390772754327 1.11721321140493
1.05104671193204 1.17280227336423
1.05427975797191 1.20313132847068
1.05104650636064 1.19376000385827
1.03991287352904 1.15839592270578
1.03125621410198 1.12691959782051
1.02270095392476 1.09045886505817
1.02387825622728 1.10023296830196
1.02755225800216 1.11642602778274
1.02104221710634 1.08863104039212
1.0218407558442 1.09205949282106
1.01733297464525 1.07731987002677
1.01451062182626 1.06598395725115
1.01678516031402 1.07530796997477
1.02013357760863 1.09548240205863
1.01966734474475 1.09343323315842
1.01454406894615 1.07170471168024
