R UCI.95
NA NA
0.974825206800057 1.06254688847686
2.60845902048176 5.46790934550753
0.994012832671845 1.01768942422172
0.99564322841292 1.01000899092627
1.00489669544543 1.04269462177815
1.04566193320042 1.21492507064771
1.14658189792046 1.5321702185376
1.14717454534581 1.535042867082
1.07536802219724 1.30918852434608
1.17187055085981 1.60830418826863
1.0475886724747 1.20126087397139
0.999945771655209 1.01606313642751
1.0070284478802 1.04751728759984
1.0002291771364 1.01324132030487
1.01115959400036 1.06148023378122
1.02171888425942 1.02438295517623
1.01915589904926 1.03432947503158
1.02720029361468 1.07338089979896
1.0180128261781 1.05716599499877
1.0217425390269 1.06638980721194
1.02899360730311 1.06480370890357
1.02479373556104 1.11653252664119
1.02645374614164 1.12520495880665
1.02527434011876 1.11864531288475
1.00872359249177 1.04811833802681
1.01825425135222 1.08948906000885
1.01076557375852 1.05779863344453
1.01659408979447 1.08262562664107
1.01407813634729 1.06385355101706
1.00545782345117 1.02205014112945
0.999949355418295 1.0060691127876
0.999138566259889 1.00186406862617
0.998929191469462 1.00065031488721
1.00142462037878 1.01263764165333
0.99960285117187 1.00291395644588
0.999685908996681 1.00354473048674
0.998680358401715 0.998680633036651
0.999287332741847 1.00162721941048
1.00180349284622 1.01385885856246
1.00061534951161 1.00801992919528
1.00013685570323 1.00271275580512
0.999139393800821 0.999175471000527
0.999928289345697 1.00140951241073
1.00093067024275 1.00228667672799
1.0009273591652 1.00092880985476
1.00123613559531 1.00244761338692
1.00294575543861 1.00297280873957
1.00297613780731 1.00361587130189
1.00139835697254 1.00310087218453
