R UCI.95
NA NA
1.00430689218835 1.02236840679875
1.53762901135593 3.03373125633271
1.27968209324176 2.02789742267021
1.53296745302988 2.65111969308464
1.14858619908742 1.5432253670258
1.16037318440652 1.57963333738312
1.0492800238509 1.19141165296758
1.04775228769357 1.04949396460334
1.08625729422939 1.16969995467258
1.03854802491298 1.03935701766142
1.00731749092477 1.00748334385184
1.00528725163157 1.00868004751641
0.999254945561444 1.00057813119539
1.01789773521174 1.05688696029454
1.02932353641152 1.04120767037819
1.01195236793373 1.01611864153982
1.02111421022978 1.02458165032753
1.0219192506297 1.04720304570848
1.01998766320156 1.04300334481144
1.00569583765457 1.00661902531904
1.00296060739819 1.0053515910423
1.00002070774324 1.00693821545407
0.999210424336924 1.00470544185705
0.998768623265671 1.00101494473041
0.998916946439106 0.999180163876241
1.00005187419707 1.00024348958809
1.00700530661703 1.01029571969423
1.00836865250437 1.02057167382702
1.01090774240693 1.01361215188971
1.01898962628191 1.0296265389723
1.02402895320559 1.08704050414643
1.01459860535794 1.05264686639408
1.01820770059659 1.03898724783577
1.0197508626853 1.05277475514651
1.03170044023206 1.11102266672802
1.03121907734948 1.10345235147224
1.04448389207438 1.15604297384374
1.05044607020123 1.19948411799475
1.05628917650291 1.22841609680136
1.05212209824888 1.21665451201852
1.05428986770024 1.22427317257974
1.0646349081017 1.2624492192203
1.05704302203696 1.23620034087368
1.05326450183832 1.22377478484086
1.05542351420877 1.23122400622359
1.04447573963418 1.19186622324823
1.04205275823714 1.18259957861106
1.04849906179027 1.2063155406183
1.04818213296927 1.20465894156138
