R UCI.95
NA NA
1.10672683167964 1.10673544246817
2.33194800153138 6.43229300445502
1.0712023542509 1.17509296361829
1.15841501451049 1.58528324737111
1.87618974693731 4.06681011665671
2.28162100620807 4.77113155631169
1.95037406432272 4.12623103520612
1.33732731054439 2.25434269158093
1.29406834223225 2.10740108658522
1.16985410595833 1.59540438040295
1.0844154872934 1.14983720521676
1.04629056424694 1.05002908428188
1.02125623318027 1.1094080387195
1.01423139181454 1.01922231745136
1.00673199473228 1.01516915201635
1.04311698985619 1.06919245615501
1.01814479178361 1.05811972720575
1.02736029332816 1.10578161475727
1.01844552158991 1.05533257115284
1.02442003043462 1.09131980940561
1.06354187676321 1.22714045466449
1.01774757096045 1.07275249396044
1.01223173629778 1.03370012378627
1.00767061460653 1.01746087541601
1.00452894273705 1.02352984116278
1.00388628700448 1.02440230350889
1.0019026884048 1.00830852228744
1.00081314398672 1.00174096691779
1.00310239142838 1.00359871611061
1.00197442337037 1.0019835716299
0.999336599046533 1.0031291926722
1.00996815049316 1.01196199042647
1.00888051766418 1.01136167850584
1.00873254661818 1.01851323893432
1.00709243275195 1.01685016136689
1.00204375571773 1.00403317250687
1.00079563208361 1.00142233745
1.00055729435225 1.00098950286216
1.00317412569481 1.00325670797796
1.00386317624046 1.00410026807296
1.00715944702936 1.00996292094329
1.00620256983266 1.00656853705024
0.999824230994289 1.00354274433648
0.999314353428059 1.00019052307618
0.999024022955732 0.999236952627076
0.999036304036167 0.999223314598685
0.999779839778904 1.0023581202106
0.99992153863301 1.0026259544496
1.00045600887722 1.00374834262617
