R UCI.95
NA NA
1.22526406298827 1.27637426590888
1.02342611881193 1.09127729391293
1.7161275325294 3.05579347280646
1.02213193159653 1.05502264875743
1.27818802349099 2.03460998331291
1.84952067309689 4.97574377108587
1.13915302648509 1.50298973101937
1.15394433594712 1.55982599782456
1.13501443160032 1.47800997287097
1.09724525532072 1.34988158601996
1.1192190779646 1.40945111576486
1.04718418567226 1.11323273285532
1.00840287431301 1.01257381232179
1.01614826668084 1.0493614528484
0.997665782675784 0.998845555438277
1.00401931174116 1.01866037043009
0.999936685530604 1.00182889403261
1.01152176746124 1.02908128933035
1.03854805864025 1.1496764007953
1.02184926162962 1.06147125794908
1.01878964453061 1.02948290492144
1.00957748910498 1.04695236091579
1.00143032588117 1.01535899768272
0.999521758937966 1.00482192339619
0.999651081100056 1.00095345879919
1.00022504542694 1.00549771174545
1.00246950119966 1.00250697190676
1.00417503421255 1.00430723852704
1.0113622316842 1.02504027489617
1.01203512810768 1.02912510360856
1.01116625046499 1.02343593776029
1.01169674126015 1.01175425477465
1.00906989639911 1.00940434689132
1.00607353490115 1.00723172166639
1.01106949614788 1.01439628542365
1.01319935484491 1.01373807511977
1.01473290961756 1.02061826458225
1.02086372011314 1.04111263831025
1.00370258220834 1.00795945971101
1.00423720154971 1.00427385083911
1.00683055992067 1.00747077940227
1.01083772010441 1.01581650217443
1.01130704468204 1.01722663069917
1.00863157033033 1.01241025309283
1.01687671603672 1.02958144404086
1.01775976787718 1.04167960635988
1.01744948658335 1.04659495179712
1.02984935062345 1.08489805582475
1.02758878280093 1.0858712521721
